Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,9.621904737153868e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.7306884084141508e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.6141945700603098e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.2223769167268515e8
PNW,PNW_conventional_hydroelectric_1,6,1,9.909386660824835e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.1740027497662954e7
AZ,AZ_conventional_steam_coal_1,1,1,3.0759395815263766e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,2.6041646409973177e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,-5.048762316571517e-8
AZ,AZ_nuclear_1,1,1,3.949271558922889e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,322404.72313517466
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-5.24407271401645e-9
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,1.708392095206254e-8
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.2938901888815414e-12
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.530064882813863e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,219473.4731171068
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.834291628155959e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,1.4389296128005716e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,2.004512208678323e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,-1.476348778283456e-9
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,66633.28057924719
NM,NM_conventional_steam_coal_1,5,1,3.524550368721091e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,775616.1169139167
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-7.577309201976705e-10
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.7482419728739136e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,3.0407027391914625e7
PNW,PNW_nuclear_1,6,1,1.645204182553349e8
PNW,PNW_other_peaker_1,6,1,6.549656865946601e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,4.389697674796592e8
