Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.0697671669132666e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.4212870081565917e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.930741689307663e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.1353125469551463e8
PNW,PNW_conventional_hydroelectric_1,6,1,9.883174928767731e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.4957258029528596e7
AZ,AZ_conventional_steam_coal_1,1,1,1.838688701420235e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,6.293303797905036e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,1.4969794199926927e-12
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,4.3772516028562164e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,563585.7814331774
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,3.874824600346659e-10
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,7.214696328870687e-12
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,0.0
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,1.436393946664343e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,7.122363259996198e6
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,6.564457034589705e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,1.6262135074251487e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,14013.331077524143
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,48270.40871922509
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,81026.48172384342
NM,NM_conventional_steam_coal_1,5,1,3.7074256362718396e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,915711.1754895851
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-1.5097463832968684e-9
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.7173068042828593e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,2.2091911239251263e7
PNW,PNW_nuclear_1,6,1,1.6544463097607693e8
PNW,PNW_other_peaker_1,6,1,4.835840291184027e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.283720105378298e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,7.393857771463032e7
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,8.402206219861586e-10
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,-1.3553365334286207e-11
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,4.3489636557887346e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,-1.9898197545456834e-12
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,-3.1477581703998184e-6
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,9.114985115901085e8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,-1.1629263695024322e-9
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,1.1877663558612867e-7
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,7.270223023997282e8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,-9.054958106987482e-8
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,3.190432008072558e9
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,-9.682307090369876e-10
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,2.199735713246078e-12
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,266250.72162596794
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,5.7121446925247985e-9
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,-2.0972835785943995e-9
NM,NM_nuclear_nuclear__large_conservative_0,5,0,8.153033722103208e-9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,9.863308249502124e8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,-2.5690706603795805e-9
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,1.3078177440800112e8
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,4.580223298281214e-8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,9.90367767658237e8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,-8.756461454690401e-11
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,7.630588259849468e-8
CA_S,CA_S_nuclear_1,3,1,3.6926028379632354e8
NM,NM_nuclear_1,5,1,1.3472035932964748e8
