Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,0.0
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,4.532537204806828e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,-1.1782639274362066e-6
AZ_nuclear_1,AZ_uranium,1,1.2355268805642606e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,364106.9988583917
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-7.127441508817441e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,1326.8110580487858
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,7.240019450754126e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,143942.50043452857
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.886898746721671e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,2.1104413228541617e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,7.423941272491107e-9
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,-3.73250389072512e-11
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,110983.95064259182
NM_conventional_steam_coal_1,NM_coal,5,3.046776483569788e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,1.4022996464837356e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,2.4741831936685892e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.850139393536206e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,4.657673758459021e7
PNW_nuclear_1,PNW_uranium,6,7.753197249642926e7
PNW_other_peaker_1,PNW_naturalgas,6,1.0528479636439562e7
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,3.5347633639021355e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,2.693547031043326e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,480916.7254446466
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,4.317571161028662e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,1.0184609630741982e8
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,8.609262013696343e7
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,5.5875232610311495e-9
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,0.0
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,1.7830097931437196e-11
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,3.0435837343518534e-7
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,4.866821913418301e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,0.0
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,4.680400707002264e-11
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,-3.8554809953525594e-7
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,1.2675502515276017e9
