Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,6.730919321608035e7,0.0,6.730919321608035e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.2999762502900355e7,0.0,0.0,0.0,6.2999762502900355e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,1.0169787533428922e7,0.0,0.0,0.0,1.0169787533428922e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.7228251075127956e7,0.0,0.0,1.7228251075127956e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.158997110162121e8,0.0,2.158997110162121e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.614588764503659e8,0.0,5.614588764503659e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.27096001384768e8,0.0,1.27096001384768e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.7965054531833924e7,0.0,4.7965054531833924e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.0448634563217314e8,0.0,1.0448634563217314e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.0367743378614934e7,0.0,1.0367743378614934e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610448e8,0.0,0.0,0.0,6.382061138610448e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.743021138041807e8,0.0,0.0,0.0,2.743021138041807e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.5135661215047434e7,0.0,0.0,0.0,3.5135661215047434e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930211992e8,0.0,0.0,0.0,8.041707930211992e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.0774898056046635e8,0.0,0.0,0.0,5.0774898056046635e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.3045669512797587e7,0.0,0.0,0.0,3.3045669512797587e7
CA_S,CA_S_other_peaker_1,3,1,2.089991702249859e6,0.0,0.0,0.0,2.089991702249859e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4463137193121594e8,0.0,0.0,4.4463137193121594e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3511767948546976e8,0.0,0.0,2.3511767948546976e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9233163328492683e8,0.0,0.0,1.9233163328492683e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.095640023958613e7,0.0,0.0,7.095640023958613e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.068366952416496e7,0.0,0.0,3.068366952416496e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,2.0814798359627232e7,2.0814798359627232e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,8.938198802091876e7,8.938198802091876e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,8.301590358755225e7,8.301590358755225e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.5475937741411157e7,1.5475937741411157e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,216257.6452948284,216257.6452948284
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.121439509243251e8,0.0,0.0,4.121439509243251e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.569808974730575e7,0.0,0.0,8.569808974730575e7
PNW,PNW_nuclear_1,6,1,0.0,7.632786605211557e7,0.0,0.0,7.632786605211557e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8349192473171476e7,0.0,0.0,1.8349192473171476e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.158069283174628e8,0.0,0.0,2.158069283174628e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.192350637719023e8,0.0,0.0,5.192350637719023e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.352349411295215e8,0.0,0.0,1.352349411295215e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2911622694184117e7,0.0,0.0,2.2911622694184117e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.136775990090859e6,0.0,0.0,8.136775990090859e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,3.628829944222528e8,0.0,3.628829944222528e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,4.585396317225364e8,0.0,0.0,0.0,4.585396317225364e8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,3.812286647394893e8,0.0,0.0,0.0,3.812286647394893e8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,5.888111326576959e8,0.0,0.0,0.0,5.888111326576959e8
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,6.931633025139798e8,0.0,0.0,0.0,6.931633025139798e8
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,0.0,1.8574461861864397e8,0.0,0.0,1.8574461861864397e8
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,0.0,0.0,0.0,1.0743696861377071e8,1.0743696861377071e8
NM,NM_nuclear_nuclear__large_conservative_0,5,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,0.0,1.0074891549074129e9,0.0,0.0,1.0074891549074129e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,0.0,3.336628069333055e8,0.0,0.0,3.336628069333055e8
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,0.0,0.0,0.0,0.0,0.0
