Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.1858203223438527e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.6579647563981146e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,4.030677132922908e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.6240123607586807e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.413950550066245e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,5.363652321200871e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8.641034893600806e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,50471.84851276858
AZ,AZ_natural_gas_steam_turbine_1,1,1,7.94011194919782e6
AZ,AZ_nuclear_1,1,1,5.328389407677359e8
AZ,AZ_other_peaker_1,1,1,7.900190056630633e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.6759291220154345e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-1.3323279076634676e-8
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,-1.1160687541743981e-11
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,2.248574248518541e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-1.2098429814148799e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.7177525537000265e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,7.977799279160075e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,178354.9354505763
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,-1.5383855244909892e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,9.679703040371478e-10
NM,NM_conventional_steam_coal_1,5,1,4.311206717350819e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,2.2765499144978512e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,8809.994242285546
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,156.36380294125019
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,2.085354578752523e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.085737110148451e7
PNW,PNW_nuclear_1,6,1,2.2235796540707144e8
PNW,PNW_other_peaker_1,6,1,3.226355872911148e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,6.369171232976307e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,8.530161535628487e7
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,-5.651312734831868e-11
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,-3.2942952182115128e-12
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,-2.9994674964500537e-6
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,3.126430860693263e-12
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,2.4130504646097934e-11
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,-4.1479445355466656e-11
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,3.6343484793849697e-7
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,1.963391887557306e-9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,3.2977883705659036e-9
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,2.78701988241901e-7
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,-9.811323812872355e-13
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,6.681319388160607e-9
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,-9.793389020158994e-9
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,-9.866398625618627e-13
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,-2.4466940759467143e-10
NM,NM_nuclear_nuclear__large_conservative_0,5,0,-1.1988475953338787e-8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,2.410582450981723e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,0.0
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,1.4704313727136726e-10
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,-5.5450277930073975e-8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,3.3867810251818786e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,0.0
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,-9.805650433915839e-11
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,3.7603958206900925e-7
CA_S,CA_S_nuclear_1,3,1,3.823758965540291e8
NM,NM_nuclear_1,5,1,1.5550239011377853e8
AZ,AZ_onshore_wind_turbine_1,1,1,9.336056453601621e7
AZ,AZ_solar_photovoltaic_1,1,1,2.6584819257363528e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,5.255011577493245e7
CA_N,CA_N_solar_photovoltaic_1,2,1,3.14979169766633e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.5874226158299494e8
CA_S,CA_S_solar_photovoltaic_1,3,1,7.306544819242908e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,6.398804322885121e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,1.37575304370599e8
NM,NM_onshore_wind_turbine_1,5,1,3.0196225709851605e8
NM,NM_solar_photovoltaic_1,5,1,9.587797334963514e7
PNW,PNW_onshore_wind_turbine_1,6,1,1.3738418462669915e8
PNW,PNW_solar_photovoltaic_1,6,1,1.845041339476081e8
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,4.675399665624452e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,4.150068619176984e8
AZ,AZ_landbasedwind_class3_conservative_0,1,0,1.46952194722723e9
AZ,AZ_landbasedwind_class3_conservative_1,1,1,1.160168897689904e9
AZ,AZ_landbasedwind_class3_conservative_2,1,2,0.0
AZ,AZ_landbasedwind_class3_conservative_3,1,3,0.0
AZ,AZ_landbasedwind_class3_conservative_4,1,4,0.0
AZ,AZ_landbasedwind_class3_conservative_5,1,5,0.0
AZ,AZ_landbasedwind_class3_conservative_6,1,6,0.0
AZ,AZ_landbasedwind_class3_conservative_7,1,7,0.0
AZ,AZ_landbasedwind_class3_conservative_8,1,8,0.0
AZ,AZ_landbasedwind_class3_conservative_9,1,9,0.0
AZ,AZ_utilitypv_class1_conservative_1,1,1,3.347696828191896e8
AZ,AZ_utilitypv_class1_conservative_2,1,2,0.0
AZ,AZ_utilitypv_class1_conservative_3,1,3,0.0
AZ,AZ_utilitypv_class1_conservative_4,1,4,0.0
AZ,AZ_utilitypv_class1_conservative_5,1,5,0.0
CA_N,CA_N_landbasedwind_class3_conservative_0,2,0,8.004244766565803e8
CA_N,CA_N_landbasedwind_class3_conservative_1,2,1,0.0
CA_N,CA_N_landbasedwind_class3_conservative_2,2,2,2.422022802648676e8
CA_N,CA_N_landbasedwind_class3_conservative_3,2,3,0.0
CA_N,CA_N_landbasedwind_class3_conservative_4,2,4,0.0
CA_N,CA_N_landbasedwind_class3_conservative_5,2,5,0.0
CA_N,CA_N_landbasedwind_class3_conservative_6,2,6,0.0
CA_N,CA_N_landbasedwind_class3_conservative_7,2,7,0.0
CA_N,CA_N_landbasedwind_class3_conservative_8,2,8,0.0
CA_N,CA_N_landbasedwind_class3_conservative_9,2,9,0.0
CA_N,CA_N_utilitypv_class1_conservative_1,2,1,1.4880951685242205e9
CA_N,CA_N_utilitypv_class1_conservative_2,2,2,0.0
CA_N,CA_N_utilitypv_class1_conservative_3,2,3,0.0
CA_N,CA_N_utilitypv_class1_conservative_4,2,4,0.0
CA_N,CA_N_utilitypv_class1_conservative_5,2,5,0.0
CA_S,CA_S_landbasedwind_class3_conservative_0,3,0,1.4303363425781316e8
CA_S,CA_S_landbasedwind_class3_conservative_1,3,1,4.6929970496014126e7
CA_S,CA_S_landbasedwind_class3_conservative_2,3,2,8.282298411181787e7
CA_S,CA_S_landbasedwind_class3_conservative_3,3,3,6.238117711424887e7
CA_S,CA_S_landbasedwind_class3_conservative_4,3,4,0.0
CA_S,CA_S_landbasedwind_class3_conservative_5,3,5,0.0
CA_S,CA_S_landbasedwind_class3_conservative_6,3,6,0.0
CA_S,CA_S_landbasedwind_class3_conservative_7,3,7,0.0
CA_S,CA_S_landbasedwind_class3_conservative_8,3,8,0.0
CA_S,CA_S_landbasedwind_class3_conservative_9,3,9,0.0
CA_S,CA_S_utilitypv_class1_conservative_1,3,1,0.0
CA_S,CA_S_utilitypv_class1_conservative_2,3,2,0.0
CA_S,CA_S_utilitypv_class1_conservative_3,3,3,0.0
CA_S,CA_S_utilitypv_class1_conservative_4,3,4,0.0
CA_S,CA_S_utilitypv_class1_conservative_5,3,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_0,4,0,1.6067535352053962e9
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_1,4,1,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_2,4,2,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_3,4,3,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_4,4,4,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_5,4,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_6,4,6,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_7,4,7,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_8,4,8,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_9,4,9,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_1,4,1,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_2,4,2,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_3,4,3,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_4,4,4,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_5,4,5,0.0
NM,NM_landbasedwind_class3_conservative_0,5,0,6.435497762479926e8
NM,NM_landbasedwind_class3_conservative_1,5,1,0.0
NM,NM_landbasedwind_class3_conservative_2,5,2,0.0
NM,NM_landbasedwind_class3_conservative_3,5,3,0.0
NM,NM_landbasedwind_class3_conservative_4,5,4,0.0
NM,NM_landbasedwind_class3_conservative_5,5,5,0.0
NM,NM_landbasedwind_class3_conservative_6,5,6,0.0
NM,NM_landbasedwind_class3_conservative_7,5,7,0.0
NM,NM_landbasedwind_class3_conservative_8,5,8,0.0
NM,NM_landbasedwind_class3_conservative_9,5,9,0.0
NM,NM_utilitypv_class1_conservative_1,5,1,0.0
NM,NM_utilitypv_class1_conservative_2,5,2,0.0
NM,NM_utilitypv_class1_conservative_3,5,3,0.0
NM,NM_utilitypv_class1_conservative_4,5,4,0.0
NM,NM_utilitypv_class1_conservative_5,5,5,0.0
PNW,PNW_landbasedwind_class3_conservative_0,6,0,1.8767739072415245e9
PNW,PNW_landbasedwind_class3_conservative_1,6,1,0.0
PNW,PNW_landbasedwind_class3_conservative_2,6,2,0.0
PNW,PNW_landbasedwind_class3_conservative_3,6,3,0.0
PNW,PNW_landbasedwind_class3_conservative_4,6,4,0.0
PNW,PNW_landbasedwind_class3_conservative_5,6,5,0.0
PNW,PNW_landbasedwind_class3_conservative_6,6,6,0.0
PNW,PNW_landbasedwind_class3_conservative_7,6,7,0.0
PNW,PNW_landbasedwind_class3_conservative_8,6,8,0.0
PNW,PNW_landbasedwind_class3_conservative_9,6,9,0.0
PNW,PNW_utilitypv_class1_conservative_1,6,1,0.0
PNW,PNW_utilitypv_class1_conservative_2,6,2,0.0
PNW,PNW_utilitypv_class1_conservative_3,6,3,0.0
PNW,PNW_utilitypv_class1_conservative_4,6,4,0.0
PNW,PNW_utilitypv_class1_conservative_5,6,5,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_0,7,0,1.009613505164028e9
UT_NV,UT_NV_landbasedwind_class3_conservative_1,7,1,7.785376627451414e8
UT_NV,UT_NV_landbasedwind_class3_conservative_2,7,2,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_3,7,3,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_4,7,4,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_5,7,5,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_6,7,6,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_7,7,7,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_8,7,8,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_9,7,9,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_1,7,1,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_2,7,2,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_3,7,3,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_4,7,4,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_5,7,5,0.0
AZ,AZ_Deep_5_5_257_c171,1,0,0.0
AZ,AZ_Deep_6_5_283_c176,1,0,0.0
AZ,AZ_Deep_3_5_200_c161,1,0,0.0
AZ,AZ_Deep_6_5_273_c177,1,0,0.0
AZ,AZ_Deep_5_5_238_c172,1,0,0.0
AZ,AZ_Deep_6_5_263_c178,1,0,0.0
AZ,AZ_batteries_1,1,1,3.072062488773555e8
AZ,AZ_hydroelectric_pumped_storage_1,1,1,1.1113572416515738e7
CA_N,CA_N_batteries_1,2,1,3.1723685639221665e7
CA_N,CA_N_hydroelectric_pumped_storage_1,2,1,3.238264620605337e8
CA_S,CA_S_batteries_1,3,1,2.016597444766128e8
CA_S,CA_S_hydroelectric_pumped_storage_1,3,1,2.5380488039894623e8
MT_WY_CO,MT_WY_CO_batteries_1,4,1,6.996336307806074e6
MT_WY_CO,MT_WY_CO_hydroelectric_pumped_storage_1,4,1,2.437812248725972e7
NM,NM_batteries_1,5,1,8.51605196923445e6
PNW,PNW_batteries_1,6,1,1.8250012742881353e6
PNW,PNW_hydroelectric_pumped_storage_1,6,1,1.0696045045670912e7
UT_NV,UT_NV_batteries_1,7,1,3.847892707778718e7
AZ,AZ_utilityscale_battery_storage_lithium_ion_conservative_0,1,0,0.0
CA_N,CA_N_utilityscale_battery_storage_lithium_ion_conservative_0,2,0,2.176551597065125e8
CA_S,CA_S_utilityscale_battery_storage_lithium_ion_conservative_0,3,0,6.6112580471876234e7
MT_WY_CO,MT_WY_CO_utilityscale_battery_storage_lithium_ion_conservative_0,4,0,3.977765640793719e6
NM,NM_utilityscale_battery_storage_lithium_ion_conservative_0,5,0,0.0
PNW,PNW_utilityscale_battery_storage_lithium_ion_conservative_0,6,0,0.0
UT_NV,UT_NV_utilityscale_battery_storage_lithium_ion_conservative_0,7,0,0.0
AZ,AZ_utilityscale_battery_storage_lithium_ion_conservative_0_8,1,0,0.0
CA_N,CA_N_utilityscale_battery_storage_lithium_ion_conservative_0_8,2,0,0.0
CA_S,CA_S_utilityscale_battery_storage_lithium_ion_conservative_0_8,3,0,0.0
MT_WY_CO,MT_WY_CO_utilityscale_battery_storage_lithium_ion_conservative_0_8,4,0,0.0
NM,NM_utilityscale_battery_storage_lithium_ion_conservative_0_8,5,0,0.0
PNW,PNW_utilityscale_battery_storage_lithium_ion_conservative_0_8,6,0,0.0
UT_NV,UT_NV_utilityscale_battery_storage_lithium_ion_conservative_0_8,7,0,0.0
AZ,AZ_biomass_1,1,1,8.105008421884106e6
