Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,6.890160646936029e7
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,8.144336535134735e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,1.5929657432310009e-6
AZ_nuclear_1,AZ_uranium,1,1.2317423145293611e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,969753.296996866
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,1.0359406624237179e-10
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-2.914166543632746e-11
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.0325571305916778e-11
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,4.9322862174622486e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,1.865287933489188e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.533422542865875e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,2.6570685786081585e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,9986.404024623609
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,142201.31318730797
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,111431.45357854386
NM_conventional_steam_coal_1,NM_coal,5,3.5482920012840256e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,1.4434829629526392e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,7.290940830844489e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.825109233402581e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,2.7329225211350758e7
PNW_nuclear_1,PNW_uranium,6,7.711557917271507e7
PNW_other_peaker_1,PNW_naturalgas,6,5.946888869980198e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.7991759478703964e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.3081039357036586e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,6.348517135847941e-10
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-2.6389297805248403e-8
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,4.550368226617406e8
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_conservative_0,AZ_uranium,1,-2.0698894598325523e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,1.5035037587854495e9
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas,2,-1.054876046830649e-10
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-3.341087500513276e-8
CA_N_nuclear_nuclear__large_conservative_0,CA_N_uranium,2,3.8931846826376475e-9
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,1.0709382382584273e9
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas,3,7.909880618431739e-11
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,5.564733165946175e-8
CA_S_nuclear_nuclear__large_conservative_0,CA_S_uranium,3,6.257842916164114e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,-1.9314504039255644e-9
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas,4,-2.217970112334505e-12
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,326257.9973551311
MT_WY_CO_nuclear_nuclear__large_conservative_0,MT_WY_CO_uranium,4,4.192266469658924e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,-4.500313200461332e-7
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas,5,1.0060456509920966e-11
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,-8.820082127515759e-10
NM_nuclear_nuclear__large_conservative_0,NM_uranium,5,-7.663615807076973e-9
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.2372882868737907e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas,6,-1.0544005947719725e-11
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,2.4135134564363968e8
PNW_nuclear_nuclear__large_conservative_0,PNW_uranium,6,-5.485515349956671e-9
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.4273115010459392e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas,7,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,-3.7116635732153168e-9
UT_NV_nuclear_nuclear__large_conservative_0,UT_NV_uranium,7,1.1009584716158417e-7
CA_S_nuclear_1,AZ_uranium,3,7.253274243599916e7
NM_nuclear_1,AZ_uranium,5,6.839301649148236e7
