Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,8.211416558406469e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.687280637956879e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.5923048247066718e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.6685873802873003e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.3344085060751896e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.907869046650381e7
AZ,AZ_conventional_steam_coal_1,1,1,7.247221277256085e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,5.012800288733825e7
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,-1.3990032498173449e-11
AZ,AZ_nuclear_1,1,1,3.5073962204931056e8
AZ,AZ_other_peaker_1,1,1,5.928854649123714e-9
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.33159771730844e6
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,0.0
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,8.360315986199734e-12
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,0.0
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-4.909423963233086e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,315149.52708740847
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.680144553409474e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,1.7810798666546643e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,115723.28369987107
NM,NM_conventional_steam_coal_1,5,1,4.940884514053251e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,658456.6863571958
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,-3.0576541231409327e-13
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.4201435308659744e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,6.466120431120517e6
PNW,PNW_nuclear_1,6,1,2.1190548911021602e8
PNW,PNW_other_peaker_1,6,1,3.24855088559383e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.847107302211907e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,3.2066069835309297e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,251676.29598529625
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,1.7664359315575942e-10
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,1.8898454264331806e9
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,1,0,-9.364316577437869e-11
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,1.6440777386332495e-12
AZ,AZ_nuclear_nuclear__large_advanced_0,1,0,-5.2799107672531414e-8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,-2.3617344160973276e-11
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,2,0,-9.866993272894699e-11
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0
CA_N,CA_N_nuclear_nuclear__large_advanced_0,2,0,2.2852337557034125e9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,1.6224279464467114e-11
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,3,0,-1.6095188435413344e-9
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,-2.0444722235601883e-8
CA_S,CA_S_nuclear_nuclear__large_advanced_0,3,0,4.0329499365960383e9
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,-1.812615064516066e-10
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,4,0,-1.1446754076373536e-10
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,1.5462673371034616e6
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_advanced_0,4,0,3.2919498291664897e-9
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,9.374826726277938e-10
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,5,0,1.571695162109848e-11
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,26225.434797438003
NM,NM_nuclear_nuclear__large_advanced_0,5,0,-7.927067348397948e-9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,1.0982890109751651e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,6,0,6.831357616642615e-12
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,0.0
PNW,PNW_nuclear_nuclear__large_advanced_0,6,0,-7.624240121631457e-8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,5.293983183657069e8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,7,0,2.741240079164381e-10
