Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,0.0
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,4.5065899289045596e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.0574937970124148e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.452891296787592e6
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-1.138249887866378e-11
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-1.7224714974872766e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,2.6349389291421442e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,3.685196272654774e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,7.466640109180824e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,2.1847396986611416e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,14538.691302355055
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,64681.464554002865
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,163357.9164169148
NM_conventional_steam_coal_1,NM_coal,5,3.5437487716835976e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,1.2206888310632987e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-1.647710547068877e-11
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,-1.381863512506243e-12
NM_other_peaker_1,NM_naturalgas,5,132.30080000001178
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.8312879875569773e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,2.7665996968037292e7
PNW_nuclear_1,PNW_uranium,6,7.735783030714358e7
PNW_other_peaker_1,PNW_naturalgas,6,6.065222434916554e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.695993475216264e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.2087703057931828e8
