Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,1.8313127931423727e7,0.0,1.8313127931423727e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,4.913820826553407e7,0.0,0.0,0.0,4.913820826553407e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,7.828726767263827e6,0.0,0.0,0.0,7.828726767263827e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.7217719652349066e7,0.0,0.0,1.7217719652349066e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,3.6483257989698485e7,0.0,3.6483257989698485e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,1.500440912464223e8,0.0,1.500440912464223e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,5.3857579632688925e7,0.0,5.3857579632688925e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,1.2461002981623456e7,0.0,1.2461002981623456e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,2.714485946424435e7,0.0,2.714485946424435e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,2.693470953272528e6,0.0,2.693470953272528e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610455e8,0.0,0.0,0.0,6.382061138610455e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.7430211380418104e8,0.0,0.0,0.0,2.7430211380418104e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.513566121504748e7,0.0,0.0,0.0,3.513566121504748e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930212002e8,0.0,0.0,0.0,8.041707930212002e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.0774898056046677e8,0.0,0.0,0.0,5.0774898056046677e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.304566951279762e7,0.0,0.0,0.0,3.304566951279762e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498609e6,0.0,0.0,0.0,2.0899917022498609e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4453876048716795e8,0.0,0.0,4.4453876048716795e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.350687072599523e8,0.0,0.0,2.350687072599523e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9229157288564086e8,0.0,0.0,1.9229157288564086e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.094162086254376e7,0.0,0.0,7.094162086254376e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.067727847953178e7,0.0,0.0,3.067727847953178e7
