Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.4291210560157034e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.6645922668214875e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,4.1879043894878276e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.1862161319233944e8
PNW,PNW_conventional_hydroelectric_1,6,1,9.799426351957949e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.37825412833811e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.8122574495352215e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,5.824953691605989e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,713651.5775142444
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.956655423985668e-11
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,3.08894874718196e-11
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,0.0
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-1.2243659783691126e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.0840905754790306e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.990765359430518e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,1.5981650073742578e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,15786.105346642684
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,37133.22290728422
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,112686.85955481834
NM,NM_conventional_steam_coal_1,5,1,3.709659917636009e7
