Time_Index,CO2_tons_MWh_1
1,0.43
2,0.43
3,0.43
4,0.43
5,0.45
6,0.43
7,0.43
8,0.46
9,0.45
10,0.45
11,0.45
12,0.44
13,0.42
14,0.44
15,0.42
16,0.46
17,0.44
18,0.46
19,0.46
20,0.46
21,0.42
22,0.46
23,0.46
24,0.45
25,0.44
26,0.46
27,0.42
28,0.44
29,0.42
30,0.46
31,0.43
32,0.45
33,0.43
34,0.45
35,0.42
36,0.43
37,0.44
38,0.44
39,0.43
40,0.42
41,0.44
42,0.44
43,0.44
44,0.42
45,0.42
46,0.42
47,0.45
48,0.46
49,0.45
50,0.45
51,0.43
52,0.43
53,0.45
54,0.42
55,0.44
56,0.44
57,0.43
58,0.44
59,0.44
60,0.43
61,0.46
62,0.44
63,0.42
64,0.46
65,0.46
66,0.43
67,0.42
68,0.44
69,0.45
70,0.46
71,0.43
72,0.43
73,0.42
74,0.42
75,0.42
76,0.45
77,0.46
78,0.46
79,0.42
80,0.42
81,0.44
82,0.42
83,0.46
84,0.42
85,0.45
86,0.42
87,0.42
88,0.42
89,0.42
90,0.43
91,0.45
92,0.45
93,0.42
94,0.43
95,0.43
96,0.42
97,0.44
98,0.43
99,0.42
100,0.44
101,0.44
102,0.42
103,0.42
104,0.42
105,0.43
106,0.46
107,0.46
108,0.46
109,0.42
110,0.45
111,0.44
112,0.43
113,0.42
114,0.46
115,0.44
116,0.43
117,0.46
118,0.42
119,0.45
120,0.43
121,0.42
122,0.45
123,0.45
124,0.46
125,0.43
126,0.44
127,0.42
128,0.42
129,0.43
130,0.44
131,0.44
132,0.46
133,0.44
134,0.42
135,0.42
136,0.42
137,0.42
138,0.44
139,0.42
140,0.46
141,0.42
142,0.42
143,0.42
144,0.44
145,0.44
146,0.43
147,0.44
148,0.43
149,0.46
150,0.43
151,0.43
152,0.42
153,0.44
154,0.46
155,0.45
156,0.46
157,0.45
158,0.44
159,0.46
160,0.42
161,0.45
162,0.42
163,0.42
164,0.43
165,0.42
166,0.46
167,0.44
168,0.46
169,0.43
170,0.46
171,0.45
172,0.43
173,0.43
174,0.42
175,0.43
176,0.45
177,0.46
178,0.44
179,0.43
180,0.44
181,0.43
182,0.46
183,0.44
184,0.42
185,0.44
186,0.42
187,0.46
188,0.42
189,0.42
190,0.45
191,0.43
192,0.44
193,0.42
194,0.46
195,0.46
196,0.46
197,0.45
198,0.43
199,0.42
200,0.45
201,0.45
202,0.46
203,0.43
204,0.44
205,0.44
206,0.46
207,0.44
208,0.44
209,0.46
210,0.43
211,0.43
212,0.43
213,0.44
214,0.44
215,0.46
216,0.45
217,0.42
218,0.44
219,0.42
220,0.45
221,0.44
222,0.45
223,0.46
224,0.43
225,0.46
226,0.44
227,0.42
228,0.42
229,0.46
230,0.42
231,0.45
232,0.46
233,0.42
234,0.42
235,0.46
236,0.45
237,0.44
238,0.42
239,0.45
240,0.42
241,0.44
242,0.43
243,0.46
244,0.42
245,0.45
246,0.45
247,0.42
248,0.45
249,0.45
250,0.46
251,0.44
252,0.43
253,0.45
254,0.45
255,0.43
256,0.44
257,0.46
258,0.43
259,0.44
260,0.43
261,0.42
262,0.42
263,0.45
264,0.45
265,0.46
266,0.43
267,0.42
268,0.45
269,0.43
270,0.43
271,0.46
272,0.42
273,0.45
274,0.43
275,0.46
276,0.42
277,0.44
278,0.46
279,0.43
280,0.42
281,0.46
282,0.43
283,0.42
284,0.45
285,0.45
286,0.46
287,0.42
288,0.46
289,0.42
290,0.42
291,0.42
292,0.45
293,0.44
294,0.43
295,0.44
296,0.42
297,0.43
298,0.46
299,0.45
300,0.42
301,0.46
302,0.46
303,0.42
304,0.46
305,0.43
306,0.46
307,0.42
308,0.46
309,0.42
310,0.44
311,0.42
312,0.43
313,0.46
314,0.42
315,0.44
316,0.44
317,0.46
318,0.45
319,0.44
320,0.44
321,0.45
322,0.42
323,0.43
324,0.45
325,0.43
326,0.42
327,0.45
328,0.43
329,0.43
330,0.45
331,0.44
332,0.43
333,0.46
334,0.43
335,0.45
336,0.45
337,0.45
338,0.43
339,0.43
340,0.42
341,0.42
342,0.46
343,0.42
344,0.42
345,0.42
346,0.44
347,0.44
348,0.44
349,0.45
350,0.44
351,0.45
352,0.44
353,0.43
354,0.45
355,0.43
356,0.46
357,0.45
358,0.42
359,0.45
360,0.46
361,0.43
362,0.43
363,0.43
364,0.43
365,0.42
366,0.45
