Resource,AZ_batteries_1,AZ_hydroelectric_pumped_storage_1,CA_N_batteries_1,CA_N_hydroelectric_pumped_storage_1,CA_S_batteries_1,CA_S_hydroelectric_pumped_storage_1,MT_WY_CO_batteries_1,MT_WY_CO_hydroelectric_pumped_storage_1,NM_batteries_1,PNW_batteries_1,PNW_hydroelectric_pumped_storage_1,UT_NV_batteries_1,AZ_utilityscale_battery_storage_lithium_ion_moderate_0,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0,NM_utilityscale_battery_storage_lithium_ion_moderate_0,PNW_utilityscale_battery_storage_lithium_ion_moderate_0,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0,AZ_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0_8,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0_8,NM_utilityscale_battery_storage_lithium_ion_moderate_0_8,PNW_utilityscale_battery_storage_lithium_ion_moderate_0_8,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0_8,Total
t9,1793.6944924522281,0.0,3944.4,0.0,0.0,83.51967657745962,0.0,0.0,351.9088125976322,0.0,0.0,2573.1,0.0,1423.395341431687,2043.7213549821606,0.0,0.0,0.0,4109.004652869596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16322.744330910766
t10,3411.8830634958804,0.0,1280.5897882009313,0.0,13216.0,0.0,0.0,0.0,81.91437116899556,0.0,0.0,2573.1,0.0,1423.395341431687,2043.7213549821606,0.0,894.5250971763718,0.0,2419.4487979922114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27344.577814448232
t11,2731.4080645276995,0.0,0.0,780.6466512080242,13216.0,0.0,335.2,0.0,268.15104300905284,0.0,0.0,1785.0535209575862,0.0,1423.395341431687,2043.7213549821606,375.6415882051828,894.5250971763718,0.0,2766.0290117549957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26619.771673252762
t12,2322.9670737460247,0.0,3944.4,0.0,13216.0,0.0,335.2,0.0,1238.8,0.0,0.0,0.0,0.0,481.97469393430373,692.0227612686776,564.278682656131,305.59377924312446,0.0,2020.5188276957076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25121.755818543974
t13,2277.8246554194557,0.0,3061.605236428004,0.0,5868.635351342222,0.0,335.2,0.0,188.6579330046229,0.0,0.0,0.0,0.0,1423.395341431687,2043.7213549821606,1020.4470642777977,894.5250971763718,0.0,2403.359262103082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19517.371296165402
t14,709.8754727323254,0.0,2421.46427920092,0.0,239.31006132207222,0.0,0.0,0.0,1238.8,0.0,0.0,0.0,0.0,0.0,0.0,783.5702873612158,0.0,0.0,4109.004652869596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9502.02475348613
t15,0.0,0.0,0.0,0.0,2313.7831864860354,0.0,335.2,0.0,1238.8,0.0,0.0,0.0,0.0,0.0,0.0,914.3742817940297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4802.157468280066
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.434005473159,0.0,0.0,0.0,0.0,0.0,0.0,773.010451246631,338.0438791922641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.488335912054
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.25440542280006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.25440542280006
t18,0.0,0.0,0.0,0.0,0.0,0.0,66.97020560080917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.97020560080917
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.87163770255026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.87163770255026
t29,0.0,0.0,0.0,0.0,0.0,0.0,335.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.2
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.3693368375516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.3693368375516
t31,0.0,0.0,0.0,0.0,0.0,0.0,335.2,578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.3693368375516,696.3077560183912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.377092855943
t32,303.62392651423625,0.0,0.0,0.0,2451.0657277063874,0.0,26.462700257816323,0.0,676.6244547406575,0.0,0.0,0.0,0.0,0.0,0.0,783.034040481717,127.33368339310834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368.144533093922
t33,2543.804943547952,0.0,0.0,0.0,7720.983684567083,0.0,335.2,0.0,1030.9438082857425,0.0,0.0,0.0,0.0,1423.395341431687,2043.7213549821606,1021.3693368375516,0.0,0.0,4109.004652869596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20228.423122521774
t34,1613.167237655393,0.0,3944.4,0.0,9599.327603079702,0.0,0.0,0.0,857.3948104231497,0.0,0.0,2573.1,0.0,1423.395341431687,2043.7213549821606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22054.50634757209
t35,2034.0105228316656,0.0,0.0,0.0,8868.856621123348,0.0,335.2,0.0,684.0484373121683,0.0,0.0,2573.1,0.0,836.4790039960709,2043.7213549821606,0.0,0.0,0.0,4109.004652869596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21484.420593115014
t36,2845.743966473353,0.0,3944.4,0.0,10249.28731312871,0.0,0.0,0.0,255.33407249369043,0.0,0.0,0.0,0.0,1068.89103136992,1138.918092303833,0.0,0.0,0.0,1391.3465938068036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20893.92106957631
t37,759.8933166850579,0.0,3944.4,0.0,4468.1659795888845,0.0,0.0,0.0,1011.7396216062477,0.0,0.0,1785.0535209575862,0.0,1423.395341431687,0.0,398.30866684406624,0.0,0.0,4109.004652869596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17899.961099983127
t38,300.764517480511,0.0,0.0,0.0,4712.041669956213,0.0,0.0,0.0,432.5644212235318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4109.004652869596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9554.37526152985
t39,406.89589944868686,0.0,2819.2593038298555,0.0,0.0,0.0,40.50750534299293,0.0,183.81653916827347,0.0,0.0,0.0,0.0,0.0,1596.826023947006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5047.305271736815
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,48.38198618549926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.9949792193654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.3769654048647
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0,1958.1413082068339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.395341431687,2043.7213549821606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5425.258004620681
t57,0.0,0.0,3944.4,0.0,3338.668934997235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4624606273558,2043.7213549821606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9467.25275060675
t58,0.0,0.0,0.0,0.0,5149.175936027862,0.0,0.0,0.0,0.0,0.0,0.0,85.4168023548687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5234.592738382731
t59,0.0,0.0,3944.4,0.0,3804.5650710177783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0484108538515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8766.01348187163
t60,0.0,0.0,0.0,0.0,3017.3170231423114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.3170231423114
t61,0.0,0.0,0.0,0.0,1850.093338616094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.093338616094
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4436825727498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4436825727498
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2313854316199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2313854316199
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.8690151464532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.8690151464532
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.2658279318229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.2658279318229
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.94761487233495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.94761487233495
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.25196865812785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.8989011708496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.1508698289774
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.19821260208323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.9982126020832
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.4808927163848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.4808927163848
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5291135052493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.7129066971859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.2420202024352
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.64926804375654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.1492680437566
t74,0.0,0.0,0.0,0.0,0.0,0.0,335.2,578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.7
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.3693368375516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.8693368375516
t76,0.0,0.0,0.0,0.0,0.0,0.0,335.2,578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.7
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.5,240.32594978577362,0.0,0.0,0.0,0.0,0.0,0.0,1021.3693368375516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.1952866233253
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.52977579296567,321.318185688692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.3479614816576
t79,0.0,0.0,0.0,0.0,0.0,0.0,335.2,578.5,1238.8,0.0,0.0,0.0,0.0,0.0,0.0,321.60120578340684,894.5250971763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368.6263029597785
t80,0.0,0.0,3264.69035145786,0.0,1808.4803171034237,0.0,335.2,578.5,1238.8,0.0,0.0,0.0,0.0,0.0,0.0,1021.3693368375516,894.5250971763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9141.565102575207
t81,183.91154446445358,0.0,0.0,0.0,13216.0,0.0,0.0,578.5,113.5614402638904,0.0,0.0,1267.9683021607707,0.0,0.0,0.0,979.0833634519608,894.5250971763718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17233.54974751745
t82,310.3416250172893,0.0,3944.4,0.0,9384.081472695781,0.0,66.97020560080917,578.5,1238.8,0.0,0.0,1661.0765920002711,0.0,0.0,0.0,0.0,417.0226961737577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17601.192591487907
t83,354.04328902580886,0.0,2176.8993219355557,0.0,13216.0,0.0,0.0,578.5,1062.1787752037983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.294150376672405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17404.915536541834
t84,0.0,0.0,1954.4867110581422,0.0,5693.192600789192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13518426340329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7675.814496110737
t85,0.0,0.0,0.0,0.0,3485.1969490195124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3485.1969490195124
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,0.0,1202.67047855896,0.0,335.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.87047855896
