Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,1.9032561387186807e7,0.0,1.9032561387186807e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,5.026123554845725e7,0.0,0.0,0.0,5.026123554845725e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,8.058807431557495e6,0.0,0.0,0.0,8.058807431557495e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.723777203185862e7,0.0,0.0,1.723777203185862e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.0773768537489835e7,0.0,2.0773768537489835e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,1.5004409124642214e8,0.0,1.5004409124642214e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,5.3857579632688865e7,0.0,5.3857579632688865e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,1.2461002981623445e7,0.0,1.2461002981623445e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,2.714485946424432e7,0.0,2.714485946424432e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,2.693470953272526e6,0.0,2.693470953272526e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610461e8,0.0,0.0,0.0,6.382061138610461e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.7430211380418134e8,0.0,0.0,0.0,2.7430211380418134e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.513566121504749e7,0.0,0.0,0.0,3.513566121504749e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930212009e8,0.0,0.0,0.0,8.041707930212009e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.077489805604675e8,0.0,0.0,0.0,5.077489805604675e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.3045669512797635e7,0.0,0.0,0.0,3.3045669512797635e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498639e6,0.0,0.0,0.0,2.0899917022498639e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.445381507344756e8,0.0,0.0,4.445381507344756e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.350683848273775e8,0.0,0.0,2.350683848273775e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9229130912842843e8,0.0,0.0,1.9229130912842843e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.094152355529372e7,0.0,0.0,7.094152355529372e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0677236400966734e7,0.0,0.0,3.0677236400966734e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,2.0814798359627225e7,2.0814798359627225e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,8.938198802091873e7,8.938198802091873e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,8.301590358755222e7,8.301590358755222e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.5475937741411151e7,1.5475937741411151e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,216257.64529482834,216257.64529482834
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.120575410244397e8,0.0,0.0,4.120575410244397e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.568012232757577e7,0.0,0.0,8.568012232757577e7
PNW,PNW_nuclear_1,6,1,0.0,7.631186318891877e7,0.0,0.0,7.631186318891877e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8345345390420347e7,0.0,0.0,1.8345345390420347e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.1576168234204894e8,0.0,0.0,2.1576168234204894e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.1912620120149004e8,0.0,0.0,5.1912620120149004e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3520658783767337e8,0.0,0.0,1.3520658783767337e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2906819054536432e7,0.0,0.0,2.2906819054536432e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.135070037602374e6,0.0,0.0,8.135070037602374e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,1.1027527929495072e7,0.0,1.1027527929495072e7
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0,0.0,2.657405613214203e7,0.0,2.657405613214203e7
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,3.435345198936397e8,0.0,0.0,0.0,3.435345198936397e8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,3.295306639403182e8,0.0,0.0,0.0,3.295306639403182e8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,5.72683839653671e8,0.0,0.0,0.0,5.72683839653671e8
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,7.046824295514708e8,0.0,0.0,0.0,7.046824295514708e8
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,0.0,9.323096768002892e7,0.0,0.0,9.323096768002892e7
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,0.0,0.0,0.0,1.0145518623030302e8,1.0145518623030302e8
NM,NM_nuclear_nuclear__large_conservative_0,5,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,0.0,1.0575202228627496e9,0.0,0.0,1.0575202228627496e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,0.0,4.786764152001912e8,0.0,0.0,4.786764152001912e8
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,0.0,5.301152220709324e8,0.0,0.0,5.301152220709324e8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_1,3,1,8.026014398212907e7,0.0,0.0,0.0,8.026014398212907e7
NM,NM_nuclear_1,5,1,0.0,0.0,0.0,6.91754142886832e7,6.91754142886832e7
AZ,AZ_onshore_wind_turbine_1,1,1,0.0,0.0,1.6972779047225062e6,0.0,1.6972779047225062e6
AZ,AZ_solar_photovoltaic_1,1,1,0.0,0.0,2.1582240815564287e6,0.0,2.1582240815564287e6
CA_N,CA_N_onshore_wind_turbine_1,2,1,2.438804463040931e6,0.0,0.0,0.0,2.438804463040931e6
CA_N,CA_N_solar_photovoltaic_1,2,1,2.494825646777456e7,0.0,0.0,0.0,2.494825646777456e7
CA_S,CA_S_onshore_wind_turbine_1,3,1,2.059292686122321e7,0.0,0.0,0.0,2.059292686122321e7
CA_S,CA_S_solar_photovoltaic_1,3,1,4.255002570560906e7,0.0,0.0,0.0,4.255002570560906e7
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,0.0,1.9924730096948105e8,0.0,0.0,1.9924730096948105e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,0.0,3.1770233668300394e7,0.0,0.0,3.1770233668300394e7
NM,NM_onshore_wind_turbine_1,5,1,0.0,0.0,0.0,2.8140444908953894e7,2.8140444908953894e7
NM,NM_solar_photovoltaic_1,5,1,0.0,0.0,0.0,3.9073885537739255e7,3.9073885537739255e7
PNW,PNW_onshore_wind_turbine_1,6,1,0.0,4.448964927289911e7,0.0,0.0,4.448964927289911e7
PNW,PNW_solar_photovoltaic_1,6,1,0.0,5.743731563921781e7,0.0,0.0,5.743731563921781e7
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,0.0,2.0528880312766787e6,0.0,0.0,2.0528880312766787e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,0.0,3.813191216962105e7,0.0,0.0,3.813191216962105e7
AZ,AZ_landbasedwind_class3_advanced_0,1,0,0.0,0.0,1.2750289141319457e7,0.0,1.2750289141319457e7
AZ,AZ_landbasedwind_class3_advanced_1,1,1,0.0,0.0,3.625002415698785e6,0.0,3.625002415698785e6
AZ,AZ_landbasedwind_class3_advanced_2,1,2,0.0,0.0,1.5191667828861407e6,0.0,1.5191667828861407e6
AZ,AZ_landbasedwind_class3_advanced_3,1,3,0.0,0.0,1.2028248604378672e7,0.0,1.2028248604378672e7
AZ,AZ_landbasedwind_class3_advanced_4,1,4,0.0,0.0,17363.419770996934,0.0,17363.419770996934
AZ,AZ_landbasedwind_class3_advanced_5,1,5,0.0,0.0,0.0,0.0,0.0
