Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,0.0
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,4.4317062562471825e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,6.352210276818259e-8
AZ_nuclear_1,AZ_uranium,1,1.1398410087457933e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.1518814647687443e6
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-1.920748600174799e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-1.1501166247762739e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,2.8132845251266623e-9
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,3.66478189950126e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,7.534146762147796e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,2.3306030021984354e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,85385.33704136271
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,59590.417906267554
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,166058.44760923675
NM_conventional_steam_coal_1,NM_coal,5,3.54915825497771e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,1.2630575994154906e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-1.3685059911949796e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,129.41019428571434
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.8264520101874077e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,2.7031778275242984e7
PNW_nuclear_1,PNW_uranium,6,7.73694397864293e7
PNW_other_peaker_1,PNW_naturalgas,6,5.948614437850033e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.7147054028258604e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.3657480046817377e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,95313.52057125312
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-3.1640766806617645e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,1.0183031158084942e8
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas,1,2.880702117876408e8
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_conservative_0,AZ_uranium,1,1.7988041759929092e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,1.108500307207488e9
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas,2,0.0
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-6.170109725731179e-9
CA_N_nuclear_nuclear__large_conservative_0,CA_N_uranium,2,-3.153815739231904e-9
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,1.0958238229948845e9
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas,3,0.0
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,4.544964999478818e-8
CA_S_nuclear_nuclear__large_conservative_0,CA_S_uranium,3,6.393032970293784e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,-1.4263849504268151e-10
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas,4,5.1183925669257804e-12
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,294740.70074643387
MT_WY_CO_nuclear_nuclear__large_conservative_0,MT_WY_CO_uranium,4,-3.486609726381786e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,2.125558905114693e-9
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas,5,5.033086024143684e-12
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,241081.64964825366
NM_nuclear_nuclear__large_conservative_0,NM_uranium,5,2.5672958783712858e-9
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.30518953561384e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas,6,-3.2311742677852644e-27
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,2.2581138742305467e8
PNW_nuclear_nuclear__large_conservative_0,PNW_uranium,6,-7.57301380005515e-9
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.3737369147137902e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas,7,-2.1838474952216672e-11
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,4.289868563286551e-9
UT_NV_nuclear_nuclear__large_conservative_0,UT_NV_uranium,7,-4.151865900977335e-8
CA_S_nuclear_1,AZ_uranium,3,7.253637052435617e7
NM_nuclear_1,AZ_uranium,5,5.9791020341909245e7
