Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.4208603476372036e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.6472761635395524e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,4.158781453907067e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.1703613774930508e8
PNW,PNW_conventional_hydroelectric_1,6,1,9.692916296364962e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.319903971372528e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.824412506179154e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,5.849911916237899e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,677740.5463706084
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.2139629920180943e-11
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,-2.444496786491797e-9
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,0.0
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.5775704761127366e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.116161962777506e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.92168428707492e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,1.6807399783137492e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,61458.38737346856
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,35180.58990011304
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,116493.44202329607
NM,NM_conventional_steam_coal_1,5,1,3.665605704366107e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,907567.5854424369
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,4.4775744999844276e-10
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,111.87263354607562
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.7291624046990415e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,2.0787289793275047e7
PNW,PNW_nuclear_1,6,1,1.637084145057571e8
PNW,PNW_other_peaker_1,6,1,4.645019308840782e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.0027061981060195e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,8.06996210385587e7
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,50180.41384729745
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,2.8775998000772024e-10
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,5.931026056944177e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,3.7689233934173506e8
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,1.9780639374730868e-7
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,7.004479735362155e8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,1.1213667829539547e-11
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,7.912434472281121e-9
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,1.047663178131192e-7
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,6.899829666362021e8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,1.753272524489335e-10
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,6.889184670779828e-9
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,3.3211664604246693e9
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,1.148319681482032e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,1.4037055646207767e-9
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,224776.9437326473
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,4.5251319601529935e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,-1.3880773663880705e-10
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,7.288833201300215e-12
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,162756.04572331894
NM,NM_nuclear_nuclear__large_conservative_0,5,0,1.0207036593927547e-9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,9.925602349160433e8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,-4.5894627776598253e-10
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,1.7006229805869257e8
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,-5.3826810505284834e-8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,9.331377596342531e8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,2.745134042334769e-10
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,1.1996241463727403e-9
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,-3.6454863031756697e-9
CA_S,CA_S_nuclear_1,3,1,3.804571970924536e8
NM,NM_nuclear_1,5,1,1.251961796355666e8
AZ,AZ_onshore_wind_turbine_1,1,1,9.828012660818353e7
AZ,AZ_solar_photovoltaic_1,1,1,1.7640166556499407e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,5.513607937123733e7
CA_N,CA_N_solar_photovoltaic_1,2,1,1.953942753313891e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.7169306486002922e8
CA_S,CA_S_solar_photovoltaic_1,3,1,5.215007746658409e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,5.507078827480865e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,8.73510399330063e7
NM,NM_onshore_wind_turbine_1,5,1,2.4809726977219883e8
