Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,9.735660247737806e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.9593659513873056e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.8767314694248725e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.2763981846144487e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.153632665914157e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.4660502085884735e7
AZ,AZ_conventional_steam_coal_1,1,1,3.5817023015036273e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,4.260252616388209e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,3.9278300912221575e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.370509483028011e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-2.347086347231769e-10
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,0.0
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.2155320931588024e7
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,1.0762875477545997e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.716268491090216e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.598277848493886e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,107456.6050584374
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,1.3014327973079474e-11
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,1.5645457270431384e-9
NM,NM_conventional_steam_coal_1,5,1,3.426146517286296e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,6.052975392448269e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-6.785743794664337e-12
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,36.994225552375894
