Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,1.9591464997693354e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,5.0684924672276413e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2151948010772602e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,7.5586148939091e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,2.5711804517316397e-9
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,0.0
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,5.503157232722987e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,4.434715091996449e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.1751562291905224e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.615330525378219e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,182282.62480710333
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,1.9113037813175043e-11
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,7.0760881953901844e-9
NM_conventional_steam_coal_1,NM_coal,5,3.294762330029099e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,9.214348505811237e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-1.7590897025930993e-11
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,33.07520000000706
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.7968593168555215e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.0604324081118166e7
PNW_nuclear_1,PNW_uranium,6,7.563021829403012e7
PNW_other_peaker_1,PNW_naturalgas,6,2.118981892469342e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.6148098867562175e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.3411995409344487e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,1.7316779121756553e-11
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-9.330448653107244e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,-1.661033672770219e-7
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,-1.5524700160509762e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,3.246015077463328e-8
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,1.3515314991513456e-8
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-1.0322594800429142e-9
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,4.674809958341174e7
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,2.0605109656750364e-8
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,4.417727374907224e-9
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,-8.152670377970745e-9
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,8.542337658750311e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,2.1856894808364044e-9
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,-1.2168451788165407e-9
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,-6.477545611005555e-12
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,2.000375514832342e-8
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,3.5773837225860915e-12
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,-1.4507870980562392e-11
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,2.219903715862239e-9
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,3.8496721914388145e-8
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.2435361064480126e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,1.341904123819404e-10
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,1.0727254791731606e6
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,2.306662200604747e-8
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.886439308619208e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas,7,1.7715764899861594e-8
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,0.0
UT_NV_nuclear_nuclear__large_advanced_0,UT_NV_uranium,7,1.1029302404251829e-8
CA_S_nuclear_1,AZ_uranium,3,7.149256950400631e7
