Resource,Zone,StartCap_p1,EndCap_p1,EndCap_p2,EndCap_p3,EndCap_p4,EndCap_p5,EndCap_p6,EndCap_p7,EndCap_p8,EndCap_p9,EndCap_p10,EndCap_p11,EndCap_p12,EndCap_p13,EndCap_p14,EndCap_p15,EndCap_p16,EndCap_p17
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_nuclear_nuclear__large_moderate_0,2,0.0,0.0,6673.396254374552,0.0,6564.195135225865,0.0,10419.783618447524,0.0,10562.187813209333,0.0,7074.2349352426845,0.0,6877.975305267748,0.0,10177.156337061586,0.0,9884.838777016721,0.0
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0.0,0.0,0.0,4693.965635393817,0.0,4693.965635393817,0.0,5560.160066355146,0.0,5565.1315934573395,0.0,4373.644267378368,0.0,4528.056610347714,0.0,5560.160066355148,0.0,5560.160066355146
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0.0,6865.151888962174,7801.2029725547745,7814.240126324486,7791.293224252119,7817.1281924661835,9211.721753411643,8329.934290542074,9096.455055178627,8346.882644551573,7832.58910573324,7825.289016440558,7815.840850705466,7794.2741616260555,8952.932161793846,8408.439897323296,9431.226961491539,8378.776624931481
CA_S_nuclear_nuclear__large_moderate_0,3,0.0,9336.55071606178,19004.077638125156,9336.55071606178,19081.827716117798,9336.55071606178,18212.656173451738,9336.55071606178,18211.246691199878,9336.55071606178,18659.898609083666,9336.55071606178,18806.74023202558,9336.55071606178,18191.269846774572,9336.55071606178,18163.73916582484,9336.55071606178
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0.0,753.9645660905319,8487.226601513616,1569.8406152085377,8455.50929367135,1658.8433504279865,10246.766187558207,1491.206404520234,10034.207459242005,1828.2371251384573,8628.750984010707,1590.6458793435995,8582.403511822495,1866.90020789019,14653.787248794868,1584.012489102115,9590.056218382071,1282.4756331927028
MT_WY_CO_nuclear_nuclear__large_moderate_0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.2694364786194,0.0,84.99677971835126,0.0,0.0,0.0,0.0,24.773733369572014,135.65208295434698,0.0,106.60069882526783
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0.0,990.3075375399443,1481.468538887873,1481.4685388878727,1481.4685388878731,1481.4685388878727,1529.1497392061879,1351.396987266235,1525.0047867156795,1396.4717591695216,1481.4685388878727,1481.468538887873,1481.4685388878722,1481.468538887873,1542.0836227057416,1347.0143407905077,1551.0063181646688,1374.867840062605
NM_nuclear_nuclear__large_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0.0,7396.429643181998,16891.175334428168,14116.679005801403,17173.41836246951,15909.193711939439,18875.02203031388,18528.590814523468,18962.41292618404,19053.99218451069,17356.126922707506,14317.577365332263,17129.520902068187,16561.96296277637,16619.696166753532,18400.51231480199,19342.12814890384,19014.825854488892
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0.0,0.0,250.10906163732494,7543.551773430861,0.0,5637.531711495452,0.0,6041.348365630183,0.0,5466.047534108751,0.0,7566.634923464324,0.0,5070.315377588975,0.0,6293.283316048845,0.0,5555.113325664757
PNW_nuclear_nuclear__large_moderate_0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0.0,6392.267705070746,6392.267705070746,8080.496960530255,6392.267705070746,8079.087315519676,6392.267705070746,9389.985708342694,6392.267705070746,8730.908088719329,6392.267705070746,8045.030914496871,6392.267705070746,8007.199623360036,6712.146935437871,9622.692182631385,6392.267705070746,9477.987235953326
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_nuclear_nuclear__large_moderate_0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_nuclear_1,3,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1
NM_nuclear_1,5,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6
AZ_onshore_wind_turbine_1,1,1234.5,1234.5,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2
AZ_solar_photovoltaic_1,1,7148.1,7148.1,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8
CA_N_onshore_wind_turbine_1,2,1753.2,1753.2,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4
CA_N_solar_photovoltaic_1,2,7142.7,7142.7,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9
CA_S_onshore_wind_turbine_1,3,4214.7,4214.7,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4
CA_S_solar_photovoltaic_1,3,18242.7,18242.7,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5
MT_WY_CO_onshore_wind_turbine_1,4,15674.3,15674.3,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1
MT_WY_CO_solar_photovoltaic_1,4,3820.4,3820.4,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5
NM_onshore_wind_turbine_1,5,5810.3,5810.3,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5
NM_solar_photovoltaic_1,5,2851.5,2851.5,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3
PNW_onshore_wind_turbine_1,6,9077.0,9077.0,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1
PNW_solar_photovoltaic_1,6,4221.0,4221.0,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3
UT_NV_onshore_wind_turbine_1,7,539.7,539.7,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
UT_NV_solar_photovoltaic_1,7,11498.5,11498.5,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1
AZ_landbasedwind_class3_moderate_0,1,0.0,0.0,9750.5,9750.5,9750.5,9750.5,3045.491978647135,9750.5,2763.2120461625136,9750.5,9750.5,9750.5,9750.5,9750.5,9750.5,9750.5,680.8297193655038,9750.5
AZ_landbasedwind_class3_moderate_1,1,0.0,0.0,219.23881018953503,1811.3,516.1276598165227,1811.3,0.0,1811.3,0.0,1811.3,1811.3,1811.3,1811.3,1811.3,0.0,1811.3,0.0,1811.3
AZ_landbasedwind_class3_moderate_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_3,1,0.0,0.0,0.0,1131.4638117330894,0.0,1129.032727512228,0.0,868.2096454572194,0.0,1268.290551738376,0.0,2741.498136276209,0.0,2715.279523111445,0.0,4748.9,0.0,4748.9
AZ_landbasedwind_class3_moderate_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_moderate_1,1,0.0,0.0,14567.419675897576,16015.324155075146,14344.875535308729,16085.212056967077,5724.657928207846,9389.106593028193,5889.948609332252,9504.596871952468,19066.912425801842,21427.82483095582,19362.16439536326,21583.70083655813,5763.9052758919,12312.208916253108,5553.894117337012,12292.42451123608
AZ_utilitypv_class1_moderate_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_moderate_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_moderate_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_moderate_5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_moderate_0,2,0.0,0.0,4549.7,4549.7,4549.7,4549.7,1680.7337113237922,4549.7,1537.7730039864387,4549.7,4549.7,4549.7,4549.7,4549.7,1499.3791756054043,4549.7,2547.0387051636135,4549.7
CA_N_landbasedwind_class3_moderate_1,2,0.0,0.0,2149.1,2149.1,2149.1,2149.1,0.0,2149.1,0.0,2149.1,2149.1,2149.1,2149.1,2149.1,0.0,2149.1,0.0,2149.1
CA_N_landbasedwind_class3_moderate_2,2,0.0,0.0,4023.2396523184193,4793.8,4283.851536199785,4793.8,0.0,4793.8,0.0,4793.8,3468.468377439791,4793.8,3885.378074539985,4793.8,0.0,4793.8,0.0,4793.8
CA_N_landbasedwind_class3_moderate_3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_moderate_4,2,0.0,0.0,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5
CA_N_landbasedwind_class3_moderate_5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_moderate_6,2,0.0,0.0,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7
CA_N_landbasedwind_class3_moderate_7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_moderate_8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4977.0,0.0,4977.0,0.0,0.0,0.0,0.0,0.0,4977.0,0.0,4977.0
CA_N_landbasedwind_class3_moderate_9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_moderate_1,2,0.0,0.0,12304.114112705918,27655.919636656192,12434.338860333244,27581.131627386418,2452.6938623082883,22204.40912788899,2593.8538716510143,22209.419069404983,12026.901315706777,27775.621966744457,12235.226274951425,28432.74478705703,4179.2357949099705,21983.83852252698,3252.3206470551577,22204.40912788899
CA_N_utilitypv_class1_moderate_2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_moderate_3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_moderate_4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_moderate_5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_moderate_0,3,0.0,0.0,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4
CA_S_landbasedwind_class3_moderate_1,3,0.0,0.0,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5
CA_S_landbasedwind_class3_moderate_2,3,0.0,0.0,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2
CA_S_landbasedwind_class3_moderate_3,3,0.0,0.0,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5
CA_S_landbasedwind_class3_moderate_4,3,0.0,0.0,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8
CA_S_landbasedwind_class3_moderate_5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.3,0.0,421.3,0.0,25.492743672183916,0.0,0.0,0.0,421.3,0.0,421.3
CA_S_landbasedwind_class3_moderate_6,3,0.0,0.0,128.8535717101544,687.3,0.0,687.3,0.0,687.3,0.0,687.3,403.1475109797723,687.3,197.01606849955792,687.3,687.3,687.3,0.0,687.3
CA_S_landbasedwind_class3_moderate_7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_moderate_8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_moderate_9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.8,0.0,239.3891393457615,0.0,0.0,0.0,0.0,0.0,345.8,0.0,345.8
CA_S_utilitypv_class1_moderate_1,3,0.0,0.0,0.0,3272.0794785233747,0.0,3272.0794785233916,0.0,0.0,0.0,0.0,0.0,2951.9502759137076,0.0,2784.4686972200216,0.0,0.0,0.0,0.0
