Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.319505930346128e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,3.731850913564476e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,5.7517666445802435e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.6409542953045595e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.3064826503950734e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.9894478614336185e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.2426707192698634e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,5.350231466317448e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,901480.1384474237
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,0.0
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,0.0
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,26232.798009036254
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,0.0
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.3558602419949183e6
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,9.132583756629151e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,7.849807253935898e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,142405.6588714547
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,124551.30402195756
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,81356.33846098551
NM,NM_conventional_steam_coal_1,5,1,4.696778341850677e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,800518.4636828136
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-2.607848114370636e-9
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.744471621864408e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.9732651677458074e7
PNW,PNW_nuclear_1,6,1,2.1017085724099472e8
