Resource,Zone,StartCap_p1,EndCap_p1,EndCap_p2,EndCap_p3,EndCap_p4,EndCap_p5,EndCap_p6,EndCap_p7,EndCap_p8,EndCap_p9,EndCap_p10,EndCap_p11,EndCap_p12,EndCap_p13,EndCap_p14,EndCap_p15,EndCap_p16,EndCap_p17
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_nuclear_nuclear__large_moderate_0,2,0.0,0.0,6774.822515867632,0.0,6802.764049097758,0.0,9976.37025985278,0.0,10101.201665010065,0.0,6792.600026482791,0.0,6706.674019623108,0.0,9698.275442783286,0.0,10028.265501658672,0.0
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0.0,0.0,0.0,5125.84040133496,0.0,5125.84040133496,0.0,5577.791733533717,0.0,5582.981389937253,0.0,5125.84040133496,0.0,5125.84040133496,0.0,5593.475350501764,0.0,5584.341292705176
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0.0,6882.311359112292,7814.466030838163,7907.135217546479,7817.715451374103,7903.284309975607,9461.16774751421,8250.838344127871,9493.373086204647,8257.789239496422,7816.533440940357,7916.907736984365,7806.540799199391,7911.7709457175215,9076.229231672845,8327.560359816023,9485.636559102584,8259.67587483695
CA_S_nuclear_nuclear__large_moderate_0,3,0.0,9319.391245911658,18971.6876083271,9319.391245911658,18961.186527125523,9319.391245911658,18173.42236200598,9319.391245911658,18173.422362005986,9319.391245911658,18965.006404364744,9319.391245911658,18997.299405895108,9319.391245911658,18161.597415046574,9319.391245911658,18145.821228002347,9319.391245911658
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0.0,2226.788723384353,9620.08110423827,2949.0024959281823,9647.320978426269,2964.1366307696394,10581.663836309599,2622.322778126422,10024.071620719356,2458.575006843138,9643.14449489348,2821.9907881784407,9623.394113468778,2899.254632030017,14366.947873198336,2703.5513918892993,10317.973839776078,2454.8468273640374
MT_WY_CO_nuclear_nuclear__large_moderate_0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0.0,1042.0142936334332,1581.0201814994475,1581.020181499447,1581.020181499447,1581.020181499447,1583.5966651676326,1581.0201814994475,1587.621334218938,1581.0201814994475,1581.020181499447,1581.020181499447,1581.0201814994475,1581.0201814994466,1623.4747131655702,1581.020181499448,1588.010603783888,1581.0201814994462
NM_nuclear_nuclear__large_moderate_0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0.0,7419.526977463775,16299.79642476212,15021.48352596474,17508.708253012384,15698.426931100897,19289.924861369927,17143.594109967657,19366.14471896939,18331.88164059117,16505.238936948874,15015.622784216033,17540.982960855363,15382.376451051994,16447.11163209468,17146.8850970099,19340.23081508666,18331.88164059117
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0.0,0.0,1218.9988681625339,5666.059916779914,0.0,4912.041885276537,0.0,7203.455303691257,0.0,6015.167773067725,1045.8360668043274,5817.202808164928,0.0,4972.2380172938465,0.0,7200.164316648997,0.0,6015.167773067725
PNW_nuclear_nuclear__large_moderate_0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0.0,5176.991106435697,5176.991106435697,7151.218819844382,5176.991106435697,7119.743343895894,5176.991106435697,7730.124816529561,5176.991106435697,7541.873649574287,5176.991106435697,7135.0228291035955,5176.991106435697,7136.939786059858,5176.991106435697,7830.845155724057,5176.991106435697,7541.873649574287
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT_NV_nuclear_nuclear__large_moderate_0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_nuclear_1,3,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1,1079.1
NM_nuclear_1,5,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6,1023.6
AZ_onshore_wind_turbine_1,1,1234.5,1234.5,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2
AZ_solar_photovoltaic_1,1,7148.1,7148.1,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8,5908.8
CA_N_onshore_wind_turbine_1,2,1753.2,1753.2,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4,427.4
CA_N_solar_photovoltaic_1,2,7142.7,7142.7,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9,5473.9
CA_S_onshore_wind_turbine_1,3,4214.7,4214.7,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4,908.4
CA_S_solar_photovoltaic_1,3,18242.7,18242.7,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5,14317.5
MT_WY_CO_onshore_wind_turbine_1,4,15674.3,15674.3,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1,11382.1
MT_WY_CO_solar_photovoltaic_1,4,3820.4,3820.4,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5,3640.5
NM_onshore_wind_turbine_1,5,5810.3,5810.3,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5,5467.5
NM_solar_photovoltaic_1,5,2851.5,2851.5,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3,2582.3
PNW_onshore_wind_turbine_1,6,9077.0,9077.0,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1,1936.1
PNW_solar_photovoltaic_1,6,4221.0,4221.0,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3,4202.3
UT_NV_onshore_wind_turbine_1,7,539.7,539.7,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
UT_NV_solar_photovoltaic_1,7,11498.5,11498.5,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1,10526.1
AZ_landbasedwind_class3_moderate_0,1,0.0,0.0,5247.4468679213805,9750.5,5740.753138891468,9750.5,0.0,0.0,0.0,1190.885907344391,7147.717694686702,9750.5,7315.523466685714,9750.5,2395.998247947051,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_landbasedwind_class3_moderate_9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_moderate_1,1,0.0,0.0,10071.246829177753,11756.706636588577,10255.00543678719,11756.70663658857,5525.242023389283,4821.143154821793,5897.622571958464,5142.31726086776,12052.412117616333,13051.425033852987,12114.92045538939,14422.262562126936,5537.243482153012,6063.791154878367,7557.648261662477,6515.2999136485105
AZ_utilitypv_class1_moderate_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_moderate_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_moderate_4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ_utilitypv_class1_moderate_5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_moderate_0,2,0.0,0.0,4549.7,4549.7,4549.7,4549.7,2011.7480839548905,4549.7,1759.5501956491682,4549.7,4549.7,4549.7,4549.7,4549.7,2581.566956646898,4549.7,1960.1765973170923,4549.7
CA_N_landbasedwind_class3_moderate_1,2,0.0,0.0,2149.1,2149.1,2149.1,2149.1,0.0,2149.1,0.0,2149.1,2149.1,2149.1,2149.1,2149.1,0.0,2149.1,0.0,2149.1
CA_N_landbasedwind_class3_moderate_2,2,0.0,0.0,3504.676702141087,4793.8,3374.31104092273,4793.8,0.0,4793.8,0.0,4793.8,3421.7329027771148,4793.8,3822.6343353455177,4793.8,0.0,4793.8,0.0,4793.8
CA_N_landbasedwind_class3_moderate_3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_moderate_4,2,0.0,0.0,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5,0.0,4422.5
CA_N_landbasedwind_class3_moderate_5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_moderate_6,2,0.0,0.0,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7,0.0,5287.7
CA_N_landbasedwind_class3_moderate_7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_landbasedwind_class3_moderate_8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4977.0,0.0,4977.0,0.0,0.0,0.0,0.0,0.0,4977.0,0.0,4977.0
CA_N_landbasedwind_class3_moderate_9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_moderate_1,2,0.0,0.0,12044.994197259202,27092.40188051848,11979.85198241242,27041.34992680739,3505.9986028983853,22229.26876238859,2866.967433516509,22234.498518665754,12003.548138934677,26764.991279205402,12203.873953330063,26928.765616587276,4623.168492431085,22245.073564847447,3241.8523003236255,22235.86892924477
CA_N_utilitypv_class1_moderate_2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_moderate_3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_moderate_4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N_utilitypv_class1_moderate_5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_moderate_0,3,0.0,0.0,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4
CA_S_landbasedwind_class3_moderate_1,3,0.0,0.0,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5,124.5
CA_S_landbasedwind_class3_moderate_2,3,0.0,0.0,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2,470.2
CA_S_landbasedwind_class3_moderate_3,3,0.0,0.0,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5,318.5
CA_S_landbasedwind_class3_moderate_4,3,0.0,0.0,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8,0.0,347.8
CA_S_landbasedwind_class3_moderate_5,3,0.0,0.0,0.0,421.3,0.0,421.3,0.0,421.3,0.0,421.3,0.0,421.3,0.0,421.3,0.0,421.3,0.0,421.3
CA_S_landbasedwind_class3_moderate_6,3,0.0,0.0,385.2451348719948,687.3,449.7014475549069,687.3,0.0,687.3,0.0,687.3,426.2547950612352,687.3,228.03827200483306,687.3,687.3,687.3,0.0,687.3
CA_S_landbasedwind_class3_moderate_7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_moderate_8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_S_landbasedwind_class3_moderate_9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.6930668257989,0.0,224.61335368152888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.50591426374396
CA_S_utilitypv_class1_moderate_1,3,0.0,0.0,0.0,0.0,0.0,234.00104792352886,0.0,0.0,0.0,0.0,0.0,214.5706039234379,0.0,116.51114376167604,0.0,0.0,0.0,0.0
CA_S_utilitypv_class1_moderate_2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
