Time_Index,CO2_tons_MWh_1
1,0.43
2,0.45
3,0.43
4,0.46
5,0.43
6,0.45
7,0.42
8,0.43
9,0.45
10,0.45
11,0.46
12,0.44
13,0.46
14,0.46
15,0.45
16,0.42
17,0.44
18,0.42
19,0.46
20,0.45
21,0.44
22,0.44
23,0.45
24,0.45
25,0.46
26,0.44
27,0.44
28,0.45
29,0.43
30,0.44
31,0.45
32,0.46
33,0.46
34,0.43
35,0.46
36,0.45
37,0.46
38,0.43
39,0.45
40,0.43
41,0.42
42,0.42
43,0.46
44,0.45
45,0.42
46,0.43
47,0.42
48,0.46
49,0.44
50,0.46
51,0.42
52,0.43
53,0.45
54,0.42
55,0.46
56,0.45
57,0.46
58,0.44
59,0.45
60,0.46
61,0.46
62,0.45
63,0.46
64,0.42
65,0.46
66,0.42
67,0.43
68,0.43
69,0.44
70,0.42
71,0.44
72,0.43
73,0.46
74,0.46
75,0.46
76,0.45
77,0.42
78,0.42
79,0.45
80,0.46
81,0.46
82,0.43
83,0.45
84,0.45
85,0.45
86,0.44
87,0.45
88,0.42
89,0.46
90,0.45
91,0.43
92,0.42
93,0.43
94,0.44
95,0.45
96,0.45
97,0.44
98,0.44
99,0.42
100,0.44
101,0.45
102,0.45
103,0.46
104,0.46
105,0.46
106,0.46
107,0.43
108,0.44
109,0.44
110,0.43
111,0.43
112,0.43
113,0.44
114,0.44
115,0.45
116,0.45
117,0.46
118,0.42
119,0.45
120,0.44
121,0.43
122,0.45
123,0.46
124,0.42
125,0.46
126,0.45
127,0.42
128,0.42
129,0.43
130,0.44
131,0.43
132,0.42
133,0.46
134,0.46
135,0.42
136,0.43
137,0.44
138,0.45
139,0.43
140,0.43
141,0.45
142,0.42
143,0.42
144,0.42
145,0.46
146,0.43
147,0.44
148,0.44
149,0.42
150,0.45
151,0.44
152,0.44
153,0.42
154,0.42
155,0.46
156,0.44
157,0.43
158,0.44
159,0.42
160,0.42
161,0.44
162,0.43
163,0.44
164,0.43
165,0.44
166,0.43
167,0.45
168,0.42
169,0.44
170,0.43
171,0.42
172,0.46
173,0.44
174,0.42
175,0.42
176,0.45
177,0.43
178,0.44
179,0.44
180,0.44
181,0.43
182,0.42
183,0.45
184,0.46
185,0.44
186,0.44
187,0.46
188,0.44
189,0.45
190,0.44
191,0.45
192,0.44
193,0.42
194,0.45
195,0.46
196,0.46
197,0.42
198,0.46
199,0.44
200,0.46
201,0.43
202,0.42
203,0.44
204,0.45
205,0.43
206,0.42
207,0.46
208,0.42
209,0.44
210,0.42
211,0.43
212,0.42
213,0.45
214,0.44
215,0.43
216,0.46
217,0.45
218,0.46
219,0.46
220,0.45
221,0.44
222,0.44
223,0.42
224,0.42
225,0.42
226,0.46
227,0.43
228,0.46
229,0.45
230,0.43
231,0.46
232,0.46
233,0.42
234,0.43
235,0.45
236,0.42
237,0.44
238,0.44
239,0.45
240,0.43
241,0.45
242,0.45
243,0.46
244,0.46
245,0.46
246,0.43
247,0.44
248,0.45
249,0.46
250,0.43
251,0.44
252,0.43
253,0.46
254,0.42
255,0.44
256,0.45
257,0.45
258,0.44
259,0.45
260,0.46
261,0.42
262,0.43
263,0.44
264,0.43
265,0.42
266,0.45
267,0.42
268,0.42
269,0.46
270,0.46
271,0.44
272,0.42
273,0.46
274,0.45
275,0.46
276,0.42
277,0.43
278,0.46
279,0.44
280,0.46
281,0.42
282,0.44
283,0.42
284,0.45
285,0.44
286,0.43
287,0.44
288,0.44
289,0.44
290,0.44
291,0.43
292,0.43
293,0.46
294,0.42
295,0.46
296,0.45
297,0.44
298,0.43
299,0.43
300,0.44
301,0.43
302,0.45
303,0.46
304,0.43
305,0.44
306,0.42
307,0.45
308,0.43
309,0.45
310,0.44
311,0.46
312,0.46
313,0.44
314,0.46
315,0.43
316,0.43
317,0.42
318,0.44
319,0.43
320,0.43
321,0.46
322,0.46
323,0.43
324,0.45
325,0.42
326,0.46
327,0.45
328,0.46
329,0.42
330,0.45
331,0.44
332,0.43
333,0.46
334,0.44
335,0.46
336,0.46
337,0.42
338,0.43
339,0.45
340,0.46
341,0.43
342,0.44
343,0.42
344,0.43
345,0.46
346,0.44
347,0.46
348,0.45
349,0.46
350,0.45
351,0.46
352,0.43
353,0.45
354,0.42
355,0.45
356,0.42
357,0.46
358,0.46
359,0.46
360,0.45
361,0.42
362,0.43
363,0.42
364,0.44
365,0.44
366,0.44
367,0.43
368,0.43
369,0.44
370,0.46
371,0.45
372,0.46
373,0.42
374,0.42
375,0.45
376,0.42
377,0.44
378,0.44
379,0.45
380,0.46
381,0.44
382,0.43
383,0.45
384,0.44
385,0.43
386,0.44
387,0.43
388,0.43
389,0.46
390,0.46
391,0.43
392,0.44
393,0.46
394,0.44
395,0.46
396,0.42
397,0.44
398,0.42
399,0.44
400,0.44
401,0.44
402,0.45
403,0.43
404,0.45
405,0.46
406,0.45
407,0.46
408,0.42
409,0.45
410,0.45
411,0.43
412,0.45
413,0.42
414,0.42
415,0.43
416,0.45
417,0.42
418,0.46
419,0.43
420,0.44
421,0.46
422,0.46
423,0.45
424,0.45
425,0.43
426,0.44
427,0.43
428,0.46
429,0.45
430,0.46
431,0.42
432,0.45
433,0.46
434,0.45
435,0.44
436,0.43
437,0.45
438,0.43
439,0.42
440,0.42
441,0.45
442,0.43
443,0.45
444,0.44
445,0.44
