Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,3.2943661193161383e6,0.0,3.2943661193161383e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.71374772426828e6,0.0,0.0,0.0,6.71374772426828e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,871941.1880298611,0.0,0.0,0.0,871941.1880298611
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,5.596750378909658e6,0.0,0.0,5.596750378909658e6
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,3.949577148672029e7,0.0,0.0,3.949577148672029e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.6582146140715105e7,0.0,0.0,1.6582146140715105e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.1490001320941383e8,0.0,2.1490001320941383e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.748773809828401e8,0.0,5.748773809828401e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,2.0634937416139808e8,0.0,2.0634937416139808e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.7742958079769515e7,0.0,4.7742958079769515e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.0400253409728417e8,0.0,1.0400253409728417e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.031973678208795e7,0.0,1.031973678208795e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.790371025358238e8,0.0,0.0,0.0,2.790371025358238e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.1993063900988476e8,0.0,0.0,0.0,1.1993063900988476e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,1.5362048228923416e7,0.0,0.0,0.0,1.5362048228923416e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.5160034220140314e8,0.0,0.0,0.0,3.5160034220140314e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.2199850686789054e8,0.0,0.0,0.0,2.2199850686789054e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,1.444826000870168e7,0.0,0.0,0.0,1.444826000870168e7
CA_S,CA_S_other_peaker_1,3,1,913788.2202217359,0.0,0.0,0.0,913788.2202217359
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4465981011834306e8,0.0,0.0,4.4465981011834306e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3513271738200203e8,0.0,0.0,2.3513271738200203e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.923439346278438e8,0.0,0.0,1.923439346278438e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.09609385414588e7,0.0,0.0,7.09609385414588e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0685632021619607e7,0.0,0.0,3.0685632021619607e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,1.5438057049758915e7,1.5438057049758915e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,6.629342290263356e7,6.629342290263356e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,6.157178337637617e7,6.157178337637617e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.1478295663619455e7,1.1478295663619455e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,160395.39791957318,160395.39791957318
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.1217031124781895e8,0.0,0.0,4.1217031124781895e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.5703570913203e7,0.0,0.0,8.5703570913203e7
PNW,PNW_nuclear_1,6,1,0.0,7.633274790768138e7,0.0,0.0,7.633274790768138e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8350366069552943e7,0.0,0.0,1.8350366069552943e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.1582073111726096e8,0.0,0.0,2.1582073111726096e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.192682735381011e8,0.0,0.0,5.192682735381011e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3524359062392235e8,0.0,0.0,1.3524359062392235e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2913088099134587e7,0.0,0.0,2.2913088099134587e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.137296410314947e6,0.0,0.0,8.137296410314947e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,2.0221224698724535e8,0.0,2.0221224698724535e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_advanced_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_nuclear_nuclear__large_advanced_0,2,0,3.0283782108744018e7,0.0,0.0,0.0,3.0283782108744018e7
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_nuclear__large_advanced_0,3,0,3.551981665422795e8,0.0,0.0,0.0,3.551981665422795e8
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,0.0,2.1411157464914563e8,0.0,0.0,2.1411157464914563e8
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_advanced_0,4,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_nuclear_nuclear__large_advanced_0,5,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,0.0,9.828630638943077e8,0.0,0.0,9.828630638943077e8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,6,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,0.0,1.6482773664655194e7,0.0,0.0,1.6482773664655194e7
PNW,PNW_nuclear_nuclear__large_advanced_0,6,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,0.0,5.470963633568343e8,0.0,0.0,5.470963633568343e8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,7,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_advanced_0,7,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_1,3,1,3.509141880573932e7,0.0,0.0,0.0,3.509141880573932e7
NM,NM_nuclear_1,5,1,0.0,0.0,0.0,5.130647790952346e7,5.130647790952346e7
AZ,AZ_onshore_wind_turbine_1,1,1,0.0,0.0,1.907770422816374e7,0.0,1.907770422816374e7
AZ,AZ_solar_photovoltaic_1,1,1,0.0,0.0,1.839293506050081e7,0.0,1.839293506050081e7
CA_N,CA_N_onshore_wind_turbine_1,2,1,2.5242863412256464e6,0.0,0.0,0.0,2.5242863412256464e6
CA_N,CA_N_solar_photovoltaic_1,2,1,3.7049563279342666e7,0.0,0.0,0.0,3.7049563279342666e7
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.2474323496415311e7,0.0,0.0,0.0,1.2474323496415311e7
CA_S,CA_S_solar_photovoltaic_1,3,1,4.52827614025006e7,0.0,0.0,0.0,4.52827614025006e7
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,0.0,2.746868347181426e8,0.0,0.0,2.746868347181426e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,0.0,1.5148821630274618e7,0.0,0.0,1.5148821630274618e7
NM,NM_onshore_wind_turbine_1,5,1,0.0,0.0,0.0,1.3455551746897092e8,1.3455551746897092e8
NM,NM_solar_photovoltaic_1,5,1,0.0,0.0,0.0,8.859574354932234e6,8.859574354932234e6
PNW,PNW_onshore_wind_turbine_1,6,1,0.0,4.1146782244644895e7,0.0,0.0,4.1146782244644895e7
PNW,PNW_solar_photovoltaic_1,6,1,0.0,3.6073922670445815e7,0.0,0.0,3.6073922670445815e7
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,0.0,1.3456859247448558e6,0.0,0.0,1.3456859247448558e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,0.0,4.351928920499352e7,0.0,0.0,4.351928920499352e7
AZ,AZ_landbasedwind_class3_advanced_0,1,0,0.0,0.0,3.281143583670697e8,0.0,3.281143583670697e8
AZ,AZ_landbasedwind_class3_advanced_1,1,1,0.0,0.0,4.128209368302668e7,0.0,4.128209368302668e7
AZ,AZ_landbasedwind_class3_advanced_2,1,2,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_advanced_3,1,3,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_advanced_4,1,4,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_advanced_5,1,5,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_advanced_6,1,6,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_advanced_7,1,7,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_advanced_8,1,8,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_advanced_9,1,9,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_advanced_1,1,1,0.0,0.0,2.943621433503431e7,0.0,2.943621433503431e7
AZ,AZ_utilitypv_class1_advanced_2,1,2,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_advanced_3,1,3,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_advanced_4,1,4,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_advanced_5,1,5,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_0,2,0,6.300344707484775e7,0.0,0.0,0.0,6.300344707484775e7
CA_N,CA_N_landbasedwind_class3_advanced_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_2,2,2,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_3,2,3,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_4,2,4,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_5,2,5,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_6,2,6,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_7,2,7,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_8,2,8,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_advanced_9,2,9,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_advanced_1,2,1,2.687208229807611e8,0.0,0.0,0.0,2.687208229807611e8
CA_N,CA_N_utilitypv_class1_advanced_2,2,2,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_advanced_3,2,3,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_advanced_4,2,4,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_advanced_5,2,5,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_landbasedwind_class3_advanced_0,3,0,1.8308884652921986e7,0.0,0.0,0.0,1.8308884652921986e7
CA_S,CA_S_landbasedwind_class3_advanced_1,3,1,4.547177781845504e6,0.0,0.0,0.0,4.547177781845504e6
CA_S,CA_S_landbasedwind_class3_advanced_2,3,2,9.626549690876747e6,0.0,0.0,0.0,9.626549690876747e6
CA_S,CA_S_landbasedwind_class3_advanced_3,3,3,8.052618411804917e6,0.0,0.0,0.0,8.052618411804917e6
CA_S,CA_S_landbasedwind_class3_advanced_4,3,4,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_landbasedwind_class3_advanced_5,3,5,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_landbasedwind_class3_advanced_6,3,6,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_landbasedwind_class3_advanced_7,3,7,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_landbasedwind_class3_advanced_8,3,8,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_landbasedwind_class3_advanced_9,3,9,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_utilitypv_class1_advanced_1,3,1,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_utilitypv_class1_advanced_2,3,2,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_utilitypv_class1_advanced_3,3,3,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_utilitypv_class1_advanced_4,3,4,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_utilitypv_class1_advanced_5,3,5,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_0,4,0,0.0,7.38456891033081e8,0.0,0.0,7.38456891033081e8
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_1,4,1,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_2,4,2,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_3,4,3,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_4,4,4,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_5,4,5,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_6,4,6,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_7,4,7,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_8,4,8,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_9,4,9,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_1,4,1,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_2,4,2,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_3,4,3,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_4,4,4,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_5,4,5,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_0,5,0,0.0,0.0,0.0,2.2099492359232438e8,2.2099492359232438e8
NM,NM_landbasedwind_class3_advanced_1,5,1,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_2,5,2,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_3,5,3,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_4,5,4,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_5,5,5,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_6,5,6,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_7,5,7,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_8,5,8,0.0,0.0,0.0,0.0,0.0
NM,NM_landbasedwind_class3_advanced_9,5,9,0.0,0.0,0.0,0.0,0.0
NM,NM_utilitypv_class1_advanced_1,5,1,0.0,0.0,0.0,0.0,0.0
NM,NM_utilitypv_class1_advanced_2,5,2,0.0,0.0,0.0,0.0,0.0
NM,NM_utilitypv_class1_advanced_3,5,3,0.0,0.0,0.0,0.0,0.0
NM,NM_utilitypv_class1_advanced_4,5,4,0.0,0.0,0.0,0.0,0.0
NM,NM_utilitypv_class1_advanced_5,5,5,0.0,0.0,0.0,0.0,0.0
PNW,PNW_landbasedwind_class3_advanced_0,6,0,0.0,5.591519380268617e8,0.0,0.0,5.591519380268617e8
