Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,7.49209881403644e7,0.0,7.49209881403644e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,7.397759860356085e7,0.0,0.0,0.0,7.397759860356085e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,1.1243781099353703e7,0.0,0.0,0.0,1.1243781099353703e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.782125107140458e7,0.0,0.0,1.782125107140458e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.020908076056188e8,0.0,2.020908076056188e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.2554807621154076e8,0.0,5.2554807621154076e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.1896696592319159e8,0.0,1.1896696592319159e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.48972189983987e7,0.0,4.48972189983987e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,9.780341934306754e7,0.0,9.780341934306754e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,9.70462453409568e6,0.0,9.70462453409568e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.38206113861045e8,0.0,0.0,0.0,6.38206113861045e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.7430211380418086e8,0.0,0.0,0.0,2.7430211380418086e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.513566121504745e7,0.0,0.0,0.0,3.513566121504745e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930211995e8,0.0,0.0,0.0,8.041707930211995e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.0774898056046647e8,0.0,0.0,0.0,5.0774898056046647e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.304566951279759e7,0.0,0.0,0.0,3.304566951279759e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498592e6,0.0,0.0,0.0,2.0899917022498592e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4450248158223385e8,0.0,0.0,4.4450248158223385e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.350495232516235e8,0.0,0.0,2.350495232516235e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9227587992855272e8,0.0,0.0,1.9227587992855272e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.093583130143481e7,0.0,0.0,7.093583130143481e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.067477490016251e7,0.0,0.0,3.067477490016251e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,2.0814798359627232e7,2.0814798359627232e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,8.938198802091873e7,8.938198802091873e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,8.301590358755225e7,8.301590358755225e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.5475937741411153e7,1.5475937741411153e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,216257.64529482837,216257.64529482837
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.120244780732872e8,0.0,0.0,4.120244780732872e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.567324746807869e7,0.0,0.0,8.567324746807869e7
PNW,PNW_nuclear_1,6,1,0.0,7.630574002612287e7,0.0,0.0,7.630574002612287e7
PNW,PNW_other_peaker_1,6,1,0.0,1.834387338421216e7,0.0,0.0,1.834387338421216e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.1574436991052273e8,0.0,0.0,2.1574436991052273e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.1908454720290136e8,0.0,0.0,5.1908454720290136e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3519573904020187e8,0.0,0.0,1.3519573904020187e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2904981041724972e7,0.0,0.0,2.2904981041724972e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.134417290360796e6,0.0,0.0,8.134417290360796e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,4.251908939912426e8,0.0,4.251908939912426e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
