Time,Weight
1,0.14285714285714288
2,0.14285714285714288
3,0.14285714285714288
4,0.14285714285714288
5,0.14285714285714288
6,0.14285714285714288
7,0.14285714285714288
8,0.14285714285714288
9,0.14285714285714288
10,0.14285714285714288
11,0.14285714285714288
12,0.14285714285714288
13,0.14285714285714288
14,0.14285714285714288
15,0.14285714285714288
16,0.14285714285714288
17,0.14285714285714288
18,0.14285714285714288
19,0.14285714285714288
20,0.14285714285714288
21,0.14285714285714288
22,0.14285714285714288
23,0.14285714285714288
24,0.14285714285714288
25,0.14285714285714288
26,0.14285714285714288
27,0.14285714285714288
28,0.14285714285714288
29,0.14285714285714288
30,0.14285714285714288
31,0.14285714285714288
32,0.14285714285714288
33,0.14285714285714288
34,0.14285714285714288
35,0.14285714285714288
36,0.14285714285714288
37,0.14285714285714288
38,0.14285714285714288
39,0.14285714285714288
40,0.14285714285714288
41,0.14285714285714288
42,0.14285714285714288
43,0.14285714285714288
44,0.14285714285714288
45,0.14285714285714288
46,0.14285714285714288
47,0.14285714285714288
48,0.14285714285714288
49,0.14285714285714288
50,0.14285714285714288
51,0.14285714285714288
52,0.14285714285714288
53,0.14285714285714288
54,0.14285714285714288
55,0.14285714285714288
56,0.14285714285714288
57,0.14285714285714288
58,0.14285714285714288
59,0.14285714285714288
60,0.14285714285714288
61,0.14285714285714288
62,0.14285714285714288
63,0.14285714285714288
64,0.14285714285714288
65,0.14285714285714288
66,0.14285714285714288
67,0.14285714285714288
68,0.14285714285714288
69,0.14285714285714288
70,0.14285714285714288
71,0.14285714285714288
72,0.14285714285714288
73,0.14285714285714288
74,0.14285714285714288
75,0.14285714285714288
76,0.14285714285714288
77,0.14285714285714288
78,0.14285714285714288
79,0.14285714285714288
80,0.14285714285714288
81,0.14285714285714288
82,0.14285714285714288
83,0.14285714285714288
84,0.14285714285714288
85,0.14285714285714288
86,0.14285714285714288
87,0.14285714285714288
88,0.14285714285714288
89,0.14285714285714288
90,0.14285714285714288
91,0.14285714285714288
92,0.14285714285714288
93,0.14285714285714288
94,0.14285714285714288
95,0.14285714285714288
96,0.14285714285714288
97,29.142857142857142
98,29.142857142857142
99,29.142857142857142
100,29.142857142857142
101,29.142857142857142
102,29.142857142857142
103,29.142857142857142
104,29.142857142857142
105,29.142857142857142
106,29.142857142857142
107,29.142857142857142
108,29.142857142857142
109,29.142857142857142
110,29.142857142857142
111,29.142857142857142
112,29.142857142857142
113,29.142857142857142
114,29.142857142857142
115,29.142857142857142
116,29.142857142857142
117,29.142857142857142
118,29.142857142857142
119,29.142857142857142
120,29.142857142857142
121,86.57142857142857
122,86.57142857142857
123,86.57142857142857
124,86.57142857142857
125,86.57142857142857
126,86.57142857142857
127,86.57142857142857
128,86.57142857142857
129,86.57142857142857
130,86.57142857142857
131,86.57142857142857
132,86.57142857142857
133,86.57142857142857
134,86.57142857142857
135,86.57142857142857
136,86.57142857142857
137,86.57142857142857
138,86.57142857142857
139,86.57142857142857
140,86.57142857142857
141,86.57142857142857
142,86.57142857142857
143,86.57142857142857
144,86.57142857142857
145,64.0
146,64.0
147,64.0
148,64.0
149,64.0
150,64.0
151,64.0
152,64.0
153,64.0
154,64.0
155,64.0
156,64.0
157,64.0
158,64.0
159,64.0
160,64.0
161,64.0
162,64.0
163,64.0
164,64.0
165,64.0
166,64.0
167,64.0
168,64.0
169,0.14285714285714288
170,0.14285714285714288
171,0.14285714285714288
172,0.14285714285714288
173,0.14285714285714288
174,0.14285714285714288
175,0.14285714285714288
176,0.14285714285714288
177,0.14285714285714288
178,0.14285714285714288
179,0.14285714285714288
180,0.14285714285714288
181,0.14285714285714288
182,0.14285714285714288
183,0.14285714285714288
184,0.14285714285714288
185,0.14285714285714288
186,0.14285714285714288
187,0.14285714285714288
188,0.14285714285714288
189,0.14285714285714288
190,0.14285714285714288
191,0.14285714285714288
192,0.14285714285714288
193,46.142857142857146
194,46.142857142857146
195,46.142857142857146
196,46.142857142857146
197,46.142857142857146
198,46.142857142857146
199,46.142857142857146
200,46.142857142857146
201,46.142857142857146
202,46.142857142857146
203,46.142857142857146
204,46.142857142857146
205,46.142857142857146
206,46.142857142857146
207,46.142857142857146
208,46.142857142857146
209,46.142857142857146
210,46.142857142857146
211,46.142857142857146
212,46.142857142857146
213,46.142857142857146
214,46.142857142857146
215,46.142857142857146
216,46.142857142857146
217,0.14285714285714288
218,0.14285714285714288
219,0.14285714285714288
220,0.14285714285714288
221,0.14285714285714288
222,0.14285714285714288
223,0.14285714285714288
224,0.14285714285714288
225,0.14285714285714288
226,0.14285714285714288
227,0.14285714285714288
228,0.14285714285714288
229,0.14285714285714288
230,0.14285714285714288
231,0.14285714285714288
232,0.14285714285714288
233,0.14285714285714288
234,0.14285714285714288
235,0.14285714285714288
236,0.14285714285714288
237,0.14285714285714288
238,0.14285714285714288
239,0.14285714285714288
240,0.14285714285714288
241,0.14285714285714288
242,0.14285714285714288
243,0.14285714285714288
244,0.14285714285714288
245,0.14285714285714288
246,0.14285714285714288
247,0.14285714285714288
248,0.14285714285714288
249,0.14285714285714288
250,0.14285714285714288
251,0.14285714285714288
252,0.14285714285714288
253,0.14285714285714288
254,0.14285714285714288
255,0.14285714285714288
256,0.14285714285714288
257,0.14285714285714288
258,0.14285714285714288
259,0.14285714285714288
260,0.14285714285714288
261,0.14285714285714288
262,0.14285714285714288
263,0.14285714285714288
264,0.14285714285714288
265,0.14285714285714288
266,0.14285714285714288
267,0.14285714285714288
268,0.14285714285714288
269,0.14285714285714288
270,0.14285714285714288
271,0.14285714285714288
272,0.14285714285714288
273,0.14285714285714288
274,0.14285714285714288
275,0.14285714285714288
276,0.14285714285714288
277,0.14285714285714288
278,0.14285714285714288
279,0.14285714285714288
280,0.14285714285714288
281,0.14285714285714288
282,0.14285714285714288
283,0.14285714285714288
284,0.14285714285714288
285,0.14285714285714288
286,0.14285714285714288
287,0.14285714285714288
288,0.14285714285714288
289,0.14285714285714288
290,0.14285714285714288
291,0.14285714285714288
292,0.14285714285714288
293,0.14285714285714288
294,0.14285714285714288
295,0.14285714285714288
296,0.14285714285714288
297,0.14285714285714288
298,0.14285714285714288
299,0.14285714285714288
300,0.14285714285714288
301,0.14285714285714288
302,0.14285714285714288
303,0.14285714285714288
304,0.14285714285714288
305,0.14285714285714288
306,0.14285714285714288
307,0.14285714285714288
308,0.14285714285714288
309,0.14285714285714288
310,0.14285714285714288
311,0.14285714285714288
312,0.14285714285714288
313,0.14285714285714288
314,0.14285714285714288
315,0.14285714285714288
316,0.14285714285714288
317,0.14285714285714288
318,0.14285714285714288
319,0.14285714285714288
320,0.14285714285714288
321,0.14285714285714288
322,0.14285714285714288
323,0.14285714285714288
324,0.14285714285714288
325,0.14285714285714288
326,0.14285714285714288
327,0.14285714285714288
328,0.14285714285714288
329,0.14285714285714288
330,0.14285714285714288
331,0.14285714285714288
332,0.14285714285714288
333,0.14285714285714288
334,0.14285714285714288
335,0.14285714285714288
336,0.14285714285714288
337,0.14285714285714288
338,0.14285714285714288
339,0.14285714285714288
340,0.14285714285714288
341,0.14285714285714288
342,0.14285714285714288
343,0.14285714285714288
344,0.14285714285714288
345,0.14285714285714288
346,0.14285714285714288
347,0.14285714285714288
348,0.14285714285714288
349,0.14285714285714288
350,0.14285714285714288
351,0.14285714285714288
352,0.14285714285714288
353,0.14285714285714288
354,0.14285714285714288
355,0.14285714285714288
356,0.14285714285714288
357,0.14285714285714288
358,0.14285714285714288
359,0.14285714285714288
360,0.14285714285714288
361,0.14285714285714288
362,0.14285714285714288
363,0.14285714285714288
364,0.14285714285714288
365,0.14285714285714288
366,0.14285714285714288
367,0.14285714285714288
368,0.14285714285714288
369,0.14285714285714288
370,0.14285714285714288
371,0.14285714285714288
372,0.14285714285714288
373,0.14285714285714288
374,0.14285714285714288
375,0.14285714285714288
376,0.14285714285714288
377,0.14285714285714288
378,0.14285714285714288
379,0.14285714285714288
380,0.14285714285714288
381,0.14285714285714288
382,0.14285714285714288
383,0.14285714285714288
384,0.14285714285714288
385,0.14285714285714288
386,0.14285714285714288
387,0.14285714285714288
388,0.14285714285714288
389,0.14285714285714288
390,0.14285714285714288
391,0.14285714285714288
392,0.14285714285714288
393,0.14285714285714288
394,0.14285714285714288
395,0.14285714285714288
396,0.14285714285714288
397,0.14285714285714288
398,0.14285714285714288
399,0.14285714285714288
400,0.14285714285714288
401,0.14285714285714288
402,0.14285714285714288
403,0.14285714285714288
404,0.14285714285714288
405,0.14285714285714288
406,0.14285714285714288
407,0.14285714285714288
408,0.14285714285714288
409,0.14285714285714288
410,0.14285714285714288
411,0.14285714285714288
412,0.14285714285714288
413,0.14285714285714288
414,0.14285714285714288
415,0.14285714285714288
416,0.14285714285714288
417,0.14285714285714288
418,0.14285714285714288
419,0.14285714285714288
420,0.14285714285714288
421,0.14285714285714288
422,0.14285714285714288
423,0.14285714285714288
424,0.14285714285714288
425,0.14285714285714288
426,0.14285714285714288
427,0.14285714285714288
428,0.14285714285714288
429,0.14285714285714288
430,0.14285714285714288
431,0.14285714285714288
432,0.14285714285714288
433,0.14285714285714288
434,0.14285714285714288
435,0.14285714285714288
436,0.14285714285714288
437,0.14285714285714288
438,0.14285714285714288
439,0.14285714285714288
440,0.14285714285714288
441,0.14285714285714288
442,0.14285714285714288
443,0.14285714285714288
444,0.14285714285714288
445,0.14285714285714288
446,0.14285714285714288
447,0.14285714285714288
448,0.14285714285714288
449,0.14285714285714288
450,0.14285714285714288
451,0.14285714285714288
452,0.14285714285714288
453,0.14285714285714288
454,0.14285714285714288
455,0.14285714285714288
456,0.14285714285714288
457,0.14285714285714288
458,0.14285714285714288
459,0.14285714285714288
460,0.14285714285714288
461,0.14285714285714288
462,0.14285714285714288
463,0.14285714285714288
464,0.14285714285714288
465,0.14285714285714288
466,0.14285714285714288
467,0.14285714285714288
468,0.14285714285714288
469,0.14285714285714288
470,0.14285714285714288
471,0.14285714285714288
472,0.14285714285714288
473,0.14285714285714288
474,0.14285714285714288
475,0.14285714285714288
476,0.14285714285714288
477,0.14285714285714288
478,0.14285714285714288
479,0.14285714285714288
480,0.14285714285714288
481,0.14285714285714288
482,0.14285714285714288
483,0.14285714285714288
484,0.14285714285714288
485,0.14285714285714288
486,0.14285714285714288
487,0.14285714285714288
488,0.14285714285714288
489,0.14285714285714288
490,0.14285714285714288
491,0.14285714285714288
492,0.14285714285714288
493,0.14285714285714288
494,0.14285714285714288
495,0.14285714285714288
496,0.14285714285714288
497,0.14285714285714288
498,0.14285714285714288
499,0.14285714285714288
500,0.14285714285714288
501,0.14285714285714288
502,0.14285714285714288
503,0.14285714285714288
504,0.14285714285714288
505,0.14285714285714288
506,0.14285714285714288
507,0.14285714285714288
508,0.14285714285714288
509,0.14285714285714288
510,0.14285714285714288
511,0.14285714285714288
512,0.14285714285714288
513,0.14285714285714288
514,0.14285714285714288
515,0.14285714285714288
516,0.14285714285714288
517,0.14285714285714288
518,0.14285714285714288
519,0.14285714285714288
520,0.14285714285714288
521,0.14285714285714288
522,0.14285714285714288
523,0.14285714285714288
524,0.14285714285714288
525,0.14285714285714288
526,0.14285714285714288
527,0.14285714285714288
528,0.14285714285714288
529,0.14285714285714288
530,0.14285714285714288
531,0.14285714285714288
532,0.14285714285714288
533,0.14285714285714288
534,0.14285714285714288
535,0.14285714285714288
536,0.14285714285714288
537,0.14285714285714288
538,0.14285714285714288
539,0.14285714285714288
540,0.14285714285714288
541,0.14285714285714288
542,0.14285714285714288
543,0.14285714285714288
544,0.14285714285714288
545,0.14285714285714288
546,0.14285714285714288
547,0.14285714285714288
548,0.14285714285714288
549,0.14285714285714288
550,0.14285714285714288
551,0.14285714285714288
552,0.14285714285714288
553,136.2857142857143
554,136.2857142857143
555,136.2857142857143
556,136.2857142857143
557,136.2857142857143
558,136.2857142857143
559,136.2857142857143
560,136.2857142857143
561,136.2857142857143
562,136.2857142857143
563,136.2857142857143
564,136.2857142857143
565,136.2857142857143
566,136.2857142857143
567,136.2857142857143
568,136.2857142857143
569,136.2857142857143
570,136.2857142857143
571,136.2857142857143
572,136.2857142857143
573,136.2857142857143
574,136.2857142857143
575,136.2857142857143
576,136.2857142857143
577,0.14285714285714288
578,0.14285714285714288
579,0.14285714285714288
580,0.14285714285714288
581,0.14285714285714288
582,0.14285714285714288
583,0.14285714285714288
584,0.14285714285714288
585,0.14285714285714288
586,0.14285714285714288
587,0.14285714285714288
588,0.14285714285714288
589,0.14285714285714288
590,0.14285714285714288
591,0.14285714285714288
592,0.14285714285714288
593,0.14285714285714288
594,0.14285714285714288
595,0.14285714285714288
596,0.14285714285714288
597,0.14285714285714288
598,0.14285714285714288
599,0.14285714285714288
600,0.14285714285714288
