Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,1.4840231051121622e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,7.851948843106347e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2152564695015472e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,7.386345812941666e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,3.909748816762915e-12
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,7.009712890722484e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,3.3509627171879914e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,1.0721567464532285e-10
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.154451182248211e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.587874625126991e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,170971.9467584467
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,2.2534160442384227e-11
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,2.405715398318924e-12
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-7.713034782292589e-12
NM_conventional_steam_coal_1,NM_coal,5,3.2817854038446397e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,8.738936582289726e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,226.14584296450738
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,-2.703343073205491e-12
NM_other_peaker_1,NM_naturalgas,5,64.70509714285717
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.5528189895745695e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.0367233784357393e7
PNW_nuclear_1,PNW_uranium,6,7.55095026256663e7
PNW_other_peaker_1,PNW_naturalgas,6,2.072875582193434e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.4534883106585926e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.2908324101751325e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-2.0858749394392364e-12
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,3.450734229406033e-8
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,0.0
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,-3.8713131508521745e-8
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-2.8219211214621152e-8
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,3.5761081294322096e7
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,0.0
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,-5.52733035874553e-10
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,3.450197899448021e-8
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,9.524792162433841e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,-3.264018154577491e-11
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,2.8941550944493e-8
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,1.032217282607472e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,1.1664074658516e-12
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,0.0
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,9.746879819821127e-10
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,-3.163136173268513e-9
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.2543280651942236e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,-4.753565008286386e-12
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,3.1524911115393047e6
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,-4.9681251113042884e-8
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.7321072974443843e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas,7,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,0.0
UT_NV_nuclear_nuclear__large_advanced_0,UT_NV_uranium,7,3.391705930232274e-8
CA_S_nuclear_1,AZ_uranium,3,7.149622439538325e7
NM_nuclear_1,AZ_uranium,5,6.222771762576394e7
