Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,9.765530912714176e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.946790350760463e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.8659444800468467e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.2475460646631151e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.1410499651484466e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.438020467383743e7
AZ,AZ_conventional_steam_coal_1,1,1,2.6815939387785703e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,6.700450826866354e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,3.938927264947553e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.2980278641273385e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-3.480024955208149e-13
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,2.514022046277098e-8
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,1.9563130658565838e7
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.6729487170255234e-11
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.6873135518492624e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.516888921524488e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,101758.96523616639
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,7.425449868484864e-12
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,5.994692231350844e-13
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,-2.7809741638688147e-12
NM,NM_conventional_steam_coal_1,5,1,3.420016238525169e7
