Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,9.971430474633595e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.8574192212940082e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.868389326403615e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.6360829195326528e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.3270634673290946e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,5.073371107005024e7
AZ,AZ_conventional_steam_coal_1,1,1,7.89647291300308e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.7083577502870816e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,-5.9282731602499544e-8
AZ,AZ_nuclear_1,1,1,4.3369882294660884e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.1025125144496625e6
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.43339342133584e-11
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,0.0
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,2.2062487838240187e6
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-5.531305799350798e-9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.1920353095130567e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.515077982496177e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,685049.250522536
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,-5.083243800977063e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0
NM,NM_conventional_steam_coal_1,5,1,4.349409432867689e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,1.0542981369728284e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,1.8115559756729275e-10
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.7472064834123656e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.6473783368390992e7
PNW,PNW_nuclear_1,6,1,2.1222545812159625e8
PNW,PNW_other_peaker_1,6,1,3.6854722641149405e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.952617709305028e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,2.901421759270694e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,52081.606666936714
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,-2.1304685064990917e-10
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_advanced_0,1,0,-1.991354491629101e-7
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,9.066345206337122e-10
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,2,0,-3.1597425290488833e-9
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,-4.086020767953832e-8
CA_N,CA_N_nuclear_nuclear__large_advanced_0,2,0,2.684610475277723e9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,1.308718512459698e-10
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,3,0,2.6550016743048946e-10
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,0.0
CA_S,CA_S_nuclear_nuclear__large_advanced_0,3,0,4.239769485706859e9
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,-5.8198375257768655e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,4,0,-4.759607873646223e-13
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,0.0
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_advanced_0,4,0,-3.5290759571500193e-9
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,-5.183703406922349e-12
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,5,0,6.785707035653638e-11
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,1.6559427509972965e-9
NM,NM_nuclear_nuclear__large_advanced_0,5,0,-1.3183141092670422e-8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,1.2621559748668737e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,6,0,-5.34973728762923e-10
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,2.40762371780601e7
PNW,PNW_nuclear_nuclear__large_advanced_0,6,0,-3.3681798334414185e-8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,1.4994591153375912e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,7,0,-1.1016719256312676e-11
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_advanced_0,7,0,-1.90962758518126e-7
CA_S,CA_S_nuclear_1,3,1,2.821858868055576e8
NM,NM_nuclear_1,5,1,1.5625695072924942e8
AZ,AZ_onshore_wind_turbine_1,1,1,8.030671703429402e7
AZ,AZ_solar_photovoltaic_1,1,1,2.497867547266327e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,3.9894322467866726e7
CA_N,CA_N_solar_photovoltaic_1,2,1,2.6350152072143623e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.1610269294772203e8
CA_S,CA_S_solar_photovoltaic_1,3,1,6.301062273311069e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,6.75279954550509e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,1.3269473110560277e8
NM,NM_onshore_wind_turbine_1,5,1,3.155275993868575e8
NM,NM_solar_photovoltaic_1,5,1,9.39447611147991e7
PNW,PNW_onshore_wind_turbine_1,6,1,1.350539709344151e8
PNW,PNW_solar_photovoltaic_1,6,1,1.741730524893761e8
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,4.28452925260104e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,3.7909954141577864e8
AZ,AZ_landbasedwind_class3_conservative_0,1,0,1.2900558016414673e9
AZ,AZ_landbasedwind_class3_conservative_1,1,1,0.0
AZ,AZ_landbasedwind_class3_conservative_2,1,2,0.0
AZ,AZ_landbasedwind_class3_conservative_3,1,3,0.0
AZ,AZ_landbasedwind_class3_conservative_4,1,4,0.0
AZ,AZ_landbasedwind_class3_conservative_5,1,5,0.0
AZ,AZ_landbasedwind_class3_conservative_6,1,6,0.0
AZ,AZ_landbasedwind_class3_conservative_7,1,7,0.0
AZ,AZ_landbasedwind_class3_conservative_8,1,8,0.0
AZ,AZ_landbasedwind_class3_conservative_9,1,9,0.0
AZ,AZ_utilitypv_class1_conservative_1,1,1,0.0
AZ,AZ_utilitypv_class1_conservative_2,1,2,0.0
AZ,AZ_utilitypv_class1_conservative_3,1,3,0.0
AZ,AZ_utilitypv_class1_conservative_4,1,4,0.0
AZ,AZ_utilitypv_class1_conservative_5,1,5,0.0
CA_N,CA_N_landbasedwind_class3_conservative_0,2,0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_1,2,1,0.0
CA_N,CA_N_landbasedwind_class3_conservative_2,2,2,0.0
CA_N,CA_N_landbasedwind_class3_conservative_3,2,3,0.0
CA_N,CA_N_landbasedwind_class3_conservative_4,2,4,0.0
CA_N,CA_N_landbasedwind_class3_conservative_5,2,5,0.0
CA_N,CA_N_landbasedwind_class3_conservative_6,2,6,0.0
CA_N,CA_N_landbasedwind_class3_conservative_7,2,7,0.0
CA_N,CA_N_landbasedwind_class3_conservative_8,2,8,0.0
CA_N,CA_N_landbasedwind_class3_conservative_9,2,9,0.0
CA_N,CA_N_utilitypv_class1_conservative_1,2,1,9.069353907656091e8
CA_N,CA_N_utilitypv_class1_conservative_2,2,2,0.0
CA_N,CA_N_utilitypv_class1_conservative_3,2,3,0.0
CA_N,CA_N_utilitypv_class1_conservative_4,2,4,0.0
CA_N,CA_N_utilitypv_class1_conservative_5,2,5,0.0
CA_S,CA_S_landbasedwind_class3_conservative_0,3,0,1.053998501853903e8
CA_S,CA_S_landbasedwind_class3_conservative_1,3,1,3.4171379732571244e7
CA_S,CA_S_landbasedwind_class3_conservative_2,3,2,5.857744976634624e7
CA_S,CA_S_landbasedwind_class3_conservative_3,3,3,4.542321337658717e7
CA_S,CA_S_landbasedwind_class3_conservative_4,3,4,0.0
CA_S,CA_S_landbasedwind_class3_conservative_5,3,5,0.0
CA_S,CA_S_landbasedwind_class3_conservative_6,3,6,0.0
CA_S,CA_S_landbasedwind_class3_conservative_7,3,7,0.0
CA_S,CA_S_landbasedwind_class3_conservative_8,3,8,0.0
CA_S,CA_S_landbasedwind_class3_conservative_9,3,9,0.0
CA_S,CA_S_utilitypv_class1_conservative_1,3,1,0.0
CA_S,CA_S_utilitypv_class1_conservative_2,3,2,0.0
CA_S,CA_S_utilitypv_class1_conservative_3,3,3,0.0
CA_S,CA_S_utilitypv_class1_conservative_4,3,4,0.0
CA_S,CA_S_utilitypv_class1_conservative_5,3,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_0,4,0,1.549190384132239e9
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_1,4,1,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_2,4,2,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_3,4,3,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_4,4,4,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_5,4,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_6,4,6,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_7,4,7,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_8,4,8,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_9,4,9,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_1,4,1,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_2,4,2,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_3,4,3,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_4,4,4,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_5,4,5,0.0
NM,NM_landbasedwind_class3_conservative_0,5,0,6.600129046953087e8
NM,NM_landbasedwind_class3_conservative_1,5,1,0.0
