Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,2.4807495438791458e7
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,4.082905088545673e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2605025923999761e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,6.520941007713146e7
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-8.061679069821064e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-1.2152074486948548e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,5.011624692779247e6
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,9.837415543318323e-9
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,3.790948988140836e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.98596102991293e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,1.2679087874588605e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,2.1718405006593658e-8
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-3.137516009308017e-9
NM_conventional_steam_coal_1,NM_coal,5,3.643408378780417e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,9.304168029015798e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-3.4230305714000013e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
