Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,2.897972515043962e6,0.0,2.897972515043962e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.685474019915771e6,0.0,0.0,0.0,6.685474019915771e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,867186.7222990184,0.0,0.0,0.0,867186.7222990184
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,5.77933497848816e6,0.0,0.0,5.77933497848816e6
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,4.041570026049277e7,0.0,0.0,4.041570026049277e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.6597656916328613e7,0.0,0.0,1.6597656916328613e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.1576602638006744e8,0.0,2.1576602638006744e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.611112223231089e8,0.0,5.611112223231089e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.2701730381439805e8,0.0,1.2701730381439805e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.793535467335536e7,0.0,4.793535467335536e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.0442164791195768e8,0.0,1.0442164791195768e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.03613236942407e7,0.0,1.03613236942407e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.879828043055416e8,0.0,0.0,0.0,2.879828043055416e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.2377551741452761e8,0.0,0.0,0.0,1.2377551741452761e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,1.5854542957327232e7,0.0,0.0,0.0,1.5854542957327232e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.628723622119344e8,0.0,0.0,0.0,3.628723622119344e8
