Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,5.561619749870306e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,6.771963048638035e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,1.2930023258636175e-8
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,7.67653881191726e-8
AZ_nuclear_1,AZ_uranium,1,1.2131289088636896e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,5.353354108176762e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-4.322658918508316e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-1.0054031211984694e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.4473190032994613e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-1.4989929068760724e-7
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.169676023335709e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.539130241236954e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,180395.46957677905
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,8.578873699511702e-9
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-4.415596681788503e-7
NM_conventional_steam_coal_1,NM_coal,5,3.2341677318366587e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,7.077084498153771e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,7.716271547256579e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,2.298786837075438e-12
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.5725717587717533e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.0347061297735315e7
PNW_nuclear_1,PNW_uranium,6,7.512919726692918e7
PNW_other_peaker_1,PNW_naturalgas,6,3.606663552128412e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.680580586683332e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.839642267103338e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,86390.23708594115
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,7.700793150265791e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,5.605033367998118e8
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,-7.559586465716464e-9
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,3.3075307978184095e-9
