Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.106784281821736e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.5397105004238227e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.868652381235938e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.643790581239983e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.3938880084690936e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,5.22955534911376e7
AZ,AZ_conventional_steam_coal_1,1,1,2.1491742059223345e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,4.62348993359634e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,-1.359498727744793e-6
AZ,AZ_nuclear_1,1,1,4.5518330021680045e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.5047468200866175e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-2.336727260234401e-9
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,-2.1975556500393637e-9
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,1.1743818021634293e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-3.8339808860305535e-9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.6533073444090113e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.212823970500916e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,185060.7037485364
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,6.9795486427349524e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,-5.517481089781023e-9
NM,NM_conventional_steam_coal_1,5,1,4.170517978279805e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,6.106943931151635e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-1.055690273743788e-9
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.3475090051028636e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.0261442967214894e7
PNW,PNW_nuclear_1,6,1,2.177953807541853e8
PNW,PNW_other_peaker_1,6,1,2.254245077503356e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,6.193443476661321e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.052236981134363e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,1.144239123966802e-12
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,2.808974723207847e-11
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,4.396562323003318e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,-5.266577878360389e-9
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,2.713228976599684e-11
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,8.048784941025522e-9
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,-7.6418503822422e-8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,-3.1261034544618245e-8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,2.5889518311564924e-8
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,9.53214155043662e-8
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,-3.3367283726512485e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,-6.127772646387013e-12
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,1.511681715479938e-8
