Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,432424.3943499135,0.0,432424.3943499135
CA_N,CA_N_conventional_hydroelectric_1,2,1,3.777599965028352e8,0.0,0.0,0.0,3.777599965028352e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,1.282583638427958e8,0.0,0.0,0.0,1.282583638427958e8
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,699937.8630432906,0.0,0.0,699937.8630432906
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,4.767644557267116e6,0.0,0.0,4.767644557267116e6
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,3.894306647837752e8,0.0,0.0,3.894306647837752e8
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.4430373167509613e9,0.0,2.4430373167509613e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,6.53535043261512e9,0.0,6.53535043261512e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,2.34583150478103e9,0.0,2.34583150478103e9
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,5.427539368612956e8,0.0,5.427539368612956e8
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.182326925167445e9,0.0,1.182326925167445e9
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.1731735927405682e8,0.0,1.1731735927405682e8
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,5.647094515667408e9,0.0,0.0,0.0,5.647094515667408e9
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.4271311867075396e9,0.0,0.0,0.0,2.4271311867075396e9
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.1089391881796134e8,0.0,0.0,0.0,3.1089391881796134e8
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,7.115614182158514e9,0.0,0.0,0.0,7.115614182158514e9
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,4.492759347151942e9,0.0,0.0,0.0,4.492759347151942e9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.924008639517788e8,0.0,0.0,0.0,2.924008639517788e8
CA_S,CA_S_other_peaker_1,3,1,1.849305486618272e7,0.0,0.0,0.0,1.849305486618272e7
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.325988526807494e9,0.0,0.0,4.325988526807494e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.2875497504505615e9,0.0,0.0,2.2875497504505615e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.8712679569120755e9,0.0,0.0,1.8712679569120755e9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,6.903619328676074e8,0.0,0.0,6.903619328676074e8
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,2.9853314611013246e8,0.0,0.0,2.9853314611013246e8
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,1.986318138000579e8,1.986318138000579e8
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,8.529559640647938e8,8.529559640647938e8
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,7.922055846493213e8,7.922055846493213e8
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.476840433773157e8,1.476840433773157e8
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,2.0637071563642372e6,2.0637071563642372e6
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.0099059932450256e9,0.0,0.0,4.0099059932450256e9
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.337894634063625e8,0.0,0.0,8.337894634063625e8
PNW,PNW_nuclear_1,6,1,0.0,7.426229763837532e8,0.0,0.0,7.426229763837532e8
PNW,PNW_other_peaker_1,6,1,0.0,1.7852630544342715e8,0.0,0.0,1.7852630544342715e8
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.099668073019677e9,0.0,0.0,2.099668073019677e9
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.051836353420632e9,0.0,0.0,5.051836353420632e9
