Time_Index,BANC_Hydro,CAISO_Hydro,LDWP_Hydro,NW_Hydro,NW_Hydro_for_CAISO,SW_Hydro
47,0.274542,0.275838,0.04745,0.436758,0.436758,0.273143
48,0.274542,0.275838,0.04745,0.436758,0.436758,0.273143
49,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
50,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
51,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
52,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
53,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
54,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
55,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
56,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
57,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
58,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
59,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
60,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
61,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
62,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
63,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
64,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
65,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
66,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
67,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
68,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
69,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
70,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
71,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
72,0.202056,0.282653,0.11274,0.695959,0.695959,0.299375
73,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
74,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
75,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
76,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
77,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
78,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
79,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
80,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
81,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
82,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
83,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
84,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
85,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
86,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
87,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
88,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
89,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
90,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
91,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
92,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
93,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
94,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
95,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
96,0.140272,0.205088,0.04805,0.533901,0.533901,0.198534
97,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
98,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
99,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
100,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
101,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
102,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
103,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
104,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
105,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
106,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
107,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
108,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
109,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
110,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
111,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
112,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
113,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
114,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
115,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
116,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
117,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
118,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
119,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
120,0.157354,0.247292,0.07876,0.62581,0.62581,0.293664
121,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
122,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
123,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
124,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
125,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
126,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
127,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
128,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
129,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
130,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
131,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
132,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
133,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
134,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
135,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
136,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
137,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
138,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
139,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
140,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
141,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
142,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
143,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
144,0.410463,0.399646,0.11738,0.761492,0.761492,0.310196
145,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
146,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
147,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
148,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
149,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
150,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
151,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
152,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
153,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
154,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
155,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
156,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
157,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
158,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
159,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
160,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
161,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
162,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
163,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
164,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
165,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
166,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
167,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
168,0.158324,0.236513,0.07128,0.621166,0.621166,0.193557
169,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
170,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
171,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
172,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
173,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
174,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
175,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
176,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
177,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
178,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
179,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
180,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
181,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
182,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
183,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
184,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
185,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
186,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
187,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
188,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
189,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
190,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
191,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
192,0.216242,0.275892,0.1025,0.589359,0.589359,0.271655
193,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
194,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
195,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
196,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
197,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
198,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
199,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
200,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
201,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
202,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
203,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
204,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
205,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
206,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
207,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
208,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
209,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
210,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
211,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
212,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
213,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
214,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
215,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
216,0.296679,0.346761,0.12738,0.549469,0.549469,0.278976
217,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
218,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
219,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
220,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
221,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
222,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
223,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
224,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
225,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
226,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
227,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
228,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
229,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
230,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
231,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
232,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
233,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
234,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
235,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
236,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
237,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
238,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
239,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
240,0.43081,0.376282,0.10673,0.515041,0.515041,0.318142
241,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
242,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
243,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
244,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
245,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
246,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
247,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
248,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
249,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
250,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
251,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
252,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
253,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
254,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
255,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
256,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
257,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
258,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
259,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
260,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
261,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
262,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
263,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
264,0.192393,0.302417,0.12183,0.539665,0.539665,0.215818
265,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
266,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
267,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
268,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
269,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
270,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
271,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
272,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
273,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
274,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
275,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
276,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
277,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
278,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
279,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
280,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
281,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
282,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
283,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
284,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
285,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
286,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
287,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
288,0.131927,0.219986,0.09533,0.735948,0.735948,0.246941
289,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
290,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
291,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
292,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
293,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
294,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
295,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
296,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
297,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
298,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
299,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
300,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
301,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
302,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
303,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
304,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
305,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
306,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
307,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
308,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
309,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
310,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
311,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
312,0.310814,0.297982,0.14633,0.857431,0.857431,0.273252
313,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
314,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
315,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
316,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
317,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
318,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
319,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
320,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
321,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
322,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
323,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
324,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
325,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
326,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
327,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
328,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
329,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
330,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
331,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
332,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
333,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
334,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
335,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
336,0.23316,0.254821,0.09001,0.373956,0.373956,0.24435
337,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
338,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
339,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
340,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
341,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
342,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
343,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
344,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
345,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
346,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
347,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
348,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
349,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
350,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
351,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
352,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
353,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
354,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
355,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
356,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
357,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
358,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
359,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
360,0.084549,0.167243,0.06836,0.581856,0.581856,0.222842
361,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
362,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
363,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
364,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
365,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
366,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
367,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
368,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
369,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
370,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
371,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
372,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
373,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
374,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
375,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
376,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
377,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
378,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
379,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
380,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
381,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
382,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
383,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
384,0.344755,0.392672,0.14269,0.67711,0.67711,0.342519
385,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
386,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
387,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
388,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
389,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
390,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
391,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
392,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
393,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
394,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
395,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
396,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
397,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
398,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
399,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
400,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
401,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
402,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
403,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
404,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
405,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
406,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
407,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
408,0.247478,0.310693,0.13889,0.718544,0.718544,0.314248
409,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
410,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
411,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
412,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
413,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
414,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
415,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
416,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
417,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
418,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
419,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
420,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
421,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
422,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
423,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
424,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
425,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
426,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
427,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
428,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
429,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
430,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
431,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
432,0.393351,0.449561,0.12083,0.519698,0.519698,0.320259
433,0.36881,0.428651,0.15035,0.407917,0.407917,0.32365
