Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,0.0
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,2.545525721463789e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,-6.064625858085961e-6
AZ_nuclear_1,AZ_uranium,1,1.2356339740427239e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,491820.0627368857
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-9.45256566789491e-11
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-1.7781295900931586e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,7.401623276694279e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,187837.15875561914
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.907075581997222e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,2.2200933467342784e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-2.4712203773901815e-8
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,-4.7698449634481225e-12
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,112249.32545200139
NM_conventional_steam_coal_1,NM_coal,5,3.0772065581631735e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,1.4264740158448494e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,2.9721130940818484e-10
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.889414306036626e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,4.8180271447007656e7
PNW_nuclear_1,PNW_uranium,6,7.754242102778651e7
