Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,8.200153131732407e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.1206346902501997e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.169828440787001e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.263081544730014e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.2217736127577698e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.70500846722313e7
AZ,AZ_conventional_steam_coal_1,1,1,6.766083420709966e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,4.3441020311009914e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,5.294605703516755e-10
AZ,AZ_natural_gas_steam_turbine_1,1,1,5.491059538542703e-12
AZ,AZ_nuclear_1,1,1,3.3001105888301134e8
AZ,AZ_other_peaker_1,1,1,-5.507274664535217e-10
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.968159261679787e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-5.419891027787604e-8
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,7.673955284975446e-10
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,1.0045116196496895e7
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.4327338195795166e-9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.500243604776967e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.919163636432754e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,-1.6582375291395182e-8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,1.5262431141329754e-10
NM,NM_conventional_steam_coal_1,5,1,3.2982793474291854e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,4.993058625535074e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,4.6349605944664194e-10
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,38.82014242886657
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.316090574867831e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.3017548039566277e7
PNW,PNW_nuclear_1,6,1,1.8437886337316856e8
PNW,PNW_other_peaker_1,6,1,3.49066287898075e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.53373546866987e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.3612539908179155e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,12746.716392347838
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,1.823359174818656e-10
UT_NV,UT_NV_other_peaker_1,7,1,1.7991010575339825e-12
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,4.899424814586529e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,9.206837471185601e-10
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,1.398829153922984e-6
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,-1.835297213092187e-10
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,6.786569368276053e-10
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,6.490314759852822e-9
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,1.5273459074823547e-7
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,-1.1954811654918872e-10
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,1.7137196808482627e-9
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,1.0322038636288324e-10
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,1.3062558224940235e-7
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,1.0431575937724463e-10
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,-1.6600324238354913e-11
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,5.293818797049024e-10
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,-4.856098620307007e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,-7.868790213088912e-12
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,2.4705547910403356e-13
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,-1.5195287920487008e-9
NM,NM_nuclear_nuclear__large_conservative_0,5,0,-2.1991768415426328e-8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,1.1823396718008058e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,1.1648480659766042e-10
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,2.3698070542057615e7
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,5.060577058765489e-7
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,1.3811771481354656e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,-1.0078075004386701e-10
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,-4.045860512902072e-9
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,-6.798138732554018e-8
CA_S,CA_S_nuclear_1,3,1,3.104960043875932e8
NM,NM_nuclear_1,5,1,1.1569686833731985e8
AZ,AZ_onshore_wind_turbine_1,1,1,6.147375849224489e7
AZ,AZ_solar_photovoltaic_1,1,1,1.6249027758993405e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,3.9915228357277066e7
CA_N,CA_N_solar_photovoltaic_1,2,1,1.9467515066369256e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.2417841811719032e8
CA_S,CA_S_solar_photovoltaic_1,3,1,4.7254438066949826e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,4.683059416605069e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,8.651587372267453e7
NM,NM_onshore_wind_turbine_1,5,1,2.2802596199676806e8
NM,NM_solar_photovoltaic_1,5,1,6.410610276619361e7
PNW,PNW_onshore_wind_turbine_1,6,1,1.211394465264609e8
PNW,PNW_solar_photovoltaic_1,6,1,1.2176732283998859e8
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,3.662561064331891e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,2.689060498099689e8
AZ,AZ_landbasedwind_class3_advanced_0,1,0,9.59511794824324e8
AZ,AZ_landbasedwind_class3_advanced_1,1,1,0.0
AZ,AZ_landbasedwind_class3_advanced_2,1,2,0.0
AZ,AZ_landbasedwind_class3_advanced_3,1,3,0.0
AZ,AZ_landbasedwind_class3_advanced_4,1,4,0.0
AZ,AZ_landbasedwind_class3_advanced_5,1,5,0.0
AZ,AZ_landbasedwind_class3_advanced_6,1,6,0.0
AZ,AZ_landbasedwind_class3_advanced_7,1,7,0.0
AZ,AZ_landbasedwind_class3_advanced_8,1,8,0.0
AZ,AZ_landbasedwind_class3_advanced_9,1,9,0.0
AZ,AZ_utilitypv_class1_advanced_1,1,1,2.1177429010996526e8
AZ,AZ_utilitypv_class1_advanced_2,1,2,0.0
AZ,AZ_utilitypv_class1_advanced_3,1,3,0.0
AZ,AZ_utilitypv_class1_advanced_4,1,4,0.0
AZ,AZ_utilitypv_class1_advanced_5,1,5,0.0
CA_N,CA_N_landbasedwind_class3_advanced_0,2,0,6.53577236431498e8
CA_N,CA_N_landbasedwind_class3_advanced_1,2,1,0.0
CA_N,CA_N_landbasedwind_class3_advanced_2,2,2,1.5232012550821632e8
CA_N,CA_N_landbasedwind_class3_advanced_3,2,3,0.0
CA_N,CA_N_landbasedwind_class3_advanced_4,2,4,0.0
CA_N,CA_N_landbasedwind_class3_advanced_5,2,5,0.0
CA_N,CA_N_landbasedwind_class3_advanced_6,2,6,0.0
CA_N,CA_N_landbasedwind_class3_advanced_7,2,7,0.0
CA_N,CA_N_landbasedwind_class3_advanced_8,2,8,0.0
CA_N,CA_N_landbasedwind_class3_advanced_9,2,9,0.0
CA_N,CA_N_utilitypv_class1_advanced_1,2,1,1.214218435422007e9
CA_N,CA_N_utilitypv_class1_advanced_2,2,2,0.0
CA_N,CA_N_utilitypv_class1_advanced_3,2,3,0.0
CA_N,CA_N_utilitypv_class1_advanced_4,2,4,0.0
CA_N,CA_N_utilitypv_class1_advanced_5,2,5,0.0
CA_S,CA_S_landbasedwind_class3_advanced_0,3,0,1.1282767804372323e8
CA_S,CA_S_landbasedwind_class3_advanced_1,3,1,3.773712443014722e7
CA_S,CA_S_landbasedwind_class3_advanced_2,3,2,6.5999470468966536e7
CA_S,CA_S_landbasedwind_class3_advanced_3,3,3,4.9787654771773286e7
CA_S,CA_S_landbasedwind_class3_advanced_4,3,4,0.0
CA_S,CA_S_landbasedwind_class3_advanced_5,3,5,0.0
CA_S,CA_S_landbasedwind_class3_advanced_6,3,6,0.0
CA_S,CA_S_landbasedwind_class3_advanced_7,3,7,0.0
CA_S,CA_S_landbasedwind_class3_advanced_8,3,8,0.0
CA_S,CA_S_landbasedwind_class3_advanced_9,3,9,0.0
CA_S,CA_S_utilitypv_class1_advanced_1,3,1,0.0
CA_S,CA_S_utilitypv_class1_advanced_2,3,2,0.0
CA_S,CA_S_utilitypv_class1_advanced_3,3,3,0.0
CA_S,CA_S_utilitypv_class1_advanced_4,3,4,0.0
CA_S,CA_S_utilitypv_class1_advanced_5,3,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_0,4,0,1.4826580284638085e9
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_1,4,1,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_2,4,2,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_3,4,3,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_4,4,4,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_5,4,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_6,4,6,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_7,4,7,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_8,4,8,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_9,4,9,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_1,4,1,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_2,4,2,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_3,4,3,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_4,4,4,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_5,4,5,0.0
NM,NM_landbasedwind_class3_advanced_0,5,0,5.389385271174726e8
NM,NM_landbasedwind_class3_advanced_1,5,1,0.0
NM,NM_landbasedwind_class3_advanced_2,5,2,0.0
NM,NM_landbasedwind_class3_advanced_3,5,3,0.0
NM,NM_landbasedwind_class3_advanced_4,5,4,0.0
NM,NM_landbasedwind_class3_advanced_5,5,5,0.0
