Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,7.68185711938822e6,0.0,7.68185711938822e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,3.811923186217417e8,0.0,0.0,0.0,3.811923186217417e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,1.2942341747332056e8,0.0,0.0,0.0,1.2942341747332056e8
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,495834.4450559693,0.0,0.0,495834.4450559693
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,3.3071395572542753e6,0.0,0.0,3.3071395572542753e6
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,3.9411736689698297e8,0.0,0.0,3.9411736689698297e8
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.5654662655626497e9,0.0,2.5654662655626497e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,6.671633788921391e9,0.0,6.671633788921391e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.510240576542701e9,0.0,1.510240576542701e9
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,5.699531914521781e8,0.0,5.699531914521781e8
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.2415773678878667e9,0.0,1.2415773678878667e9
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.2319653306923555e8,0.0,1.2319653306923555e8
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,5.689118039977023e9,0.0,0.0,0.0,5.689118039977023e9
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.445192971603162e9,0.0,0.0,0.0,2.445192971603162e9
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.132074728268258e8,0.0,0.0,0.0,3.132074728268258e8
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,7.168565869921515e9,0.0,0.0,0.0,7.168565869921515e9
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,4.526192749252523e9,0.0,0.0,0.0,4.526192749252523e9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.945767996972031e8,0.0,0.0,0.0,2.945767996972031e8
CA_S,CA_S_other_peaker_1,3,1,1.8630673129622787e7,0.0,0.0,0.0,1.8630673129622787e7
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.380128890642798e9,0.0,0.0,4.380128890642798e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3161787620656595e9,0.0,0.0,2.3161787620656595e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.8946871424676452e9,0.0,0.0,1.8946871424676452e9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,6.990019109886495e8,0.0,0.0,6.990019109886495e8
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.022693310415403e8,0.0,0.0,3.022693310415403e8
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,2.013262988344573e8,2.013262988344573e8
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,8.645265027222505e8,8.645265027222505e8
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,8.029520308059978e8,8.029520308059978e8
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.496874104970478e8,1.496874104970478e8
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,2.0917018060722842e6,2.0917018060722842e6
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.060090539060239e9,0.0,0.0,4.060090539060239e9
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.442244575426463e8,0.0,0.0,8.442244575426463e8
PNW,PNW_nuclear_1,6,1,0.0,7.519170089233047e8,0.0,0.0,7.519170089233047e8
PNW,PNW_other_peaker_1,6,1,0.0,1.8076058763603675e8,0.0,0.0,1.8076058763603675e8
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.1259457186265075e9,0.0,0.0,2.1259457186265075e9
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.115060806401894e9,0.0,0.0,5.115060806401894e9
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3322192496066852e9,0.0,0.0,1.3322192496066852e9
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2570575723979294e8,0.0,0.0,2.2570575723979294e8
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.015657427879186e7,0.0,0.0,8.015657427879186e7
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
