Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,4.509881068584322e7,0.0,4.509881068584322e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.3976272293412585e7,0.0,0.0,0.0,1.3976272293412585e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.048330664263213e6,0.0,0.0,0.0,2.048330664263213e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.721308696684811e7,0.0,0.0,1.721308696684811e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,1.3391569385375719e8,0.0,1.3391569385375719e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,3.5823684794345725e8,0.0,3.5823684794345725e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.2858733326453647e8,0.0,1.2858733326453647e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,2.9751191088354506e7,0.0,2.9751191088354506e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,6.480954239223255e7,0.0,6.480954239223255e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,6.4307800214733025e6,0.0,6.4307800214733025e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610456e8,0.0,0.0,0.0,6.382061138610456e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.7430211380418086e8,0.0,0.0,0.0,2.7430211380418086e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.5135661215047464e7,0.0,0.0,0.0,3.5135661215047464e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930211997e8,0.0,0.0,0.0,8.041707930211997e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.07748980560467e8,0.0,0.0,0.0,5.07748980560467e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.3045669512797605e7,0.0,0.0,0.0,3.3045669512797605e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498604e6,0.0,0.0,0.0,2.0899917022498604e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4461039701693916e8,0.0,0.0,4.4461039701693916e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.351065881107187e8,0.0,0.0,2.351065881107187e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9232256028698844e8,0.0,0.0,1.9232256028698844e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.095305296247892e7,0.0,0.0,7.095305296247892e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0682222061438315e7,0.0,0.0,3.0682222061438315e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,2.0814798359627236e7,2.0814798359627236e7
