Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,3.4393060245254496e6,0.0,3.4393060245254496e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.874759051540744e6,0.0,0.0,0.0,6.874759051540744e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,893868.348115386,0.0,0.0,0.0,893868.348115386
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,6.148237249939044e6,0.0,0.0,6.148237249939044e6
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,4.427265488133833e7,0.0,0.0,4.427265488133833e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.650340721436486e7,0.0,0.0,1.650340721436486e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.2773152288784873e8,0.0,2.2773152288784873e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.922281432018276e8,0.0,5.922281432018276e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.3406116113854337e8,0.0,1.3406116113854337e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,5.059365231439805e7,0.0,5.059365231439805e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.1021244308202961e8,0.0,1.1021244308202961e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.0935920096461343e7,0.0,1.0935920096461343e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.792945841146106e8,0.0,0.0,0.0,2.792945841146106e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.2004130504675421e8,0.0,0.0,0.0,1.2004130504675421e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,1.5376223564014826e7,0.0,0.0,0.0,1.5376223564014826e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.519247815336256e8,0.0,0.0,0.0,3.519247815336256e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.2220335606363255e8,0.0,0.0,0.0,2.2220335606363255e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,1.4461592145410221e7,0.0,0.0,0.0,1.4461592145410221e7
CA_S,CA_S_other_peaker_1,3,1,914631.4186046079,0.0,0.0,0.0,914631.4186046079
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.446598101183431e8,0.0,0.0,4.446598101183431e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3513271738200203e8,0.0,0.0,2.3513271738200203e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9234393462784392e8,0.0,0.0,1.9234393462784392e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.096093854145879e7,0.0,0.0,7.096093854145879e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.068563202161962e7,0.0,0.0,3.068563202161962e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,1.6172737890397787e7,1.6172737890397787e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,6.94482569280523e7,6.94482569280523e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,6.45019195602748e7,6.45019195602748e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.2024535639289262e7,1.2024535639289262e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,168028.44561452238,168028.44561452238
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.1217031124781907e8,0.0,0.0,4.1217031124781907e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.5703570913203e7,0.0,0.0,8.5703570913203e7
PNW,PNW_nuclear_1,6,1,0.0,7.633274790768138e7,0.0,0.0,7.633274790768138e7
PNW,PNW_other_peaker_1,6,1,0.0,1.835036606955295e7,0.0,0.0,1.835036606955295e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.158207311172611e8,0.0,0.0,2.158207311172611e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.192682735381012e8,0.0,0.0,5.192682735381012e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3524359062392235e8,0.0,0.0,1.3524359062392235e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2913088099134598e7,0.0,0.0,2.2913088099134598e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.137296410314947e6,0.0,0.0,8.137296410314947e6
