Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,7.871164188674733e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.8966663657271686e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.8313113395101123e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.2000629875077647e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.1372857066763024e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.405942729779663e7
AZ,AZ_conventional_steam_coal_1,1,1,6.496206608750247e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.2080051091136706e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,-2.8034392716588584e-9
AZ,AZ_natural_gas_steam_turbine_1,1,1,1.3090620148122333e-9
AZ,AZ_nuclear_1,1,1,3.18026409619452e8
AZ,AZ_other_peaker_1,1,1,4.935280213456541e-12
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,3.647691938911003e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-1.5718185105420538e-11
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,9.225943933956368e-12
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,9.15307500356284e6
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,3.841528899822933e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.6928615705191847e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.242778844227965e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,111701.27503731877
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,-5.366062055132573e-10
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,-2.3655992427758956e-11
