Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,5.562803791514347e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,4.9989863180146325e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,-7.4058934192830105e-9
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,3.3071363743926826e-9
AZ_nuclear_1,AZ_uranium,1,1.2164694236040743e8
AZ_other_peaker_1,AZ_naturalgas,1,9.89792202485011e-12
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,6.235348465059556e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-9.383397160231004e-11
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,2.1856249077245595e-11
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.572079878956973e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,1.3399405446748427e-7
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.1680835827007554e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.614570424475764e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,183471.25359496314
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-2.3365120610461894e-9
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-8.484338260521847e-11
NM_conventional_steam_coal_1,NM_coal,5,3.238428620392513e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,6.766276563464569e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-8.980769710575488e-10
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,-5.746967092688596e-12
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.613228473427805e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.0351868491512612e7
PNW_nuclear_1,PNW_uranium,6,7.568267943806966e7
PNW_other_peaker_1,PNW_naturalgas,6,2.900038317824791e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.6940873329620016e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,2.5262360984667385e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,275325.77449465287
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,9.979384829050909e8
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,-8.007334774436262e-10
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,-1.1844371079053342e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,-5.492135772198838e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,-6.8151370413716e-11
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-8.167516101806488e-8
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,7.525381080602905e7
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,-6.383509743321932e-9
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,3.2624398813823065e-9
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,2.4289164883855285e-8
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,6.218305501749334e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,-4.649113351438773e-13
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,-3.4571301958814215e-9
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,8.846010512097993e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,-8.247594290570049e-9
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,1.1691486179188362e-11
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,-3.748534904194198e-10
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,2.1246858627477217e-9
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.296326302293459e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,0.0
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,2.3720372620474314e6
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,-4.322525057887105e-9
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.2379225533187618e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas,7,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,-2.8119065583658613e-9
UT_NV_nuclear_nuclear__large_advanced_0,UT_NV_uranium,7,-8.468895766416961e-9
