Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,2.189761819924168e6,0.0,2.189761819924168e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,5.913685691301809e6,0.0,0.0,0.0,5.913685691301809e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,742296.774954647,0.0,0.0,0.0,742296.774954647
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,4.253473664502514e6,0.0,0.0,4.253473664502514e6
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,2.915726023605527e7,0.0,0.0,2.915726023605527e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.5967981712445386e7,0.0,0.0,1.5967981712445386e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.0664561494936505e8,0.0,2.0664561494936505e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.527961033576865e8,0.0,5.527961033576865e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.9842340947855645e8,0.0,1.9842340947855645e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.590913134231275e7,0.0,4.590913134231275e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.0000775381005949e8,0.0,1.0000775381005949e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,9.923351430286132e6,0.0,9.923351430286132e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.9633112928812647e8,0.0,0.0,0.0,2.9633112928812647e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.2736364222203442e8,0.0,0.0,0.0,1.2736364222203442e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,1.6314149833429782e7,0.0,0.0,0.0,1.6314149833429782e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.733916583700808e8,0.0,0.0,0.0,3.733916583700808e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.3575742309033686e8,0.0,0.0,0.0,2.3575742309033686e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,1.5343727288299857e7,0.0,0.0,0.0,1.5343727288299857e7
CA_S,CA_S_other_peaker_1,3,1,970422.545129926,0.0,0.0,0.0,970422.545129926
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.446598101183438e8,0.0,0.0,4.446598101183438e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3513271738200247e8,0.0,0.0,2.3513271738200247e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9234393462784415e8,0.0,0.0,1.9234393462784415e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.09609385414589e7,0.0,0.0,7.09609385414589e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0685632021619666e7,0.0,0.0,3.0685632021619666e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,1.6552017885828009e7,1.6552017885828009e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,7.107694433700041e7,7.107694433700041e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,6.601460639919199e7,6.601460639919199e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.2306532778748747e7,1.2306532778748747e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,171969.01699561573,171969.01699561573
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.121703112478198e8,0.0,0.0,4.121703112478198e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.57035709132031e7,0.0,0.0,8.57035709132031e7
PNW,PNW_nuclear_1,6,1,0.0,7.633274790768152e7,0.0,0.0,7.633274790768152e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8350366069552965e7,0.0,0.0,1.8350366069552965e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.158207311172614e8,0.0,0.0,2.158207311172614e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.192682735381019e8,0.0,0.0,5.192682735381019e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3524359062392262e8,0.0,0.0,1.3524359062392262e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.291308809913463e7,0.0,0.0,2.291308809913463e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.137296410314962e6,0.0,0.0,8.137296410314962e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,3.344332472160102e8,0.0,3.344332472160102e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,0.0,0.0,0.0,0.0,0.0
