Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,5.968406451040915e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,7.072733439138635e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,3.22125792706629e-11
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2605025923999743e8
AZ_other_peaker_1,AZ_naturalgas,1,-1.834913746279199e-9
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,7.63799015483773e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,1.0262938455756152e-7
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,1.3225863649256556e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.4470463930054558e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-1.152413935904949e-7
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.07599493536007e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.941631836640188e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,245283.80888605316
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,6.409520568961331e-9
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,3.035568245928212e-9
NM_conventional_steam_coal_1,NM_coal,5,3.6303254303809054e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,8.636191755555095e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-6.764852135707889e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,-3.5252014640718706e-12
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.5884271318474293e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.2343088745720865e7
PNW_nuclear_1,PNW_uranium,6,7.909925220000061e7
PNW_other_peaker_1,PNW_naturalgas,6,3.7622505516788126e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,5.1035968843396497e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,2.0412741762401187e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,225518.5365050695
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,5.085718236405909e-9
