Time_Index,Arizona_Solar,BTM_Solar,DaggettSolarPower3,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Scarlet,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,Hybrid_Solar_Test,Hybrid_Wind_Test,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage
265,0.0,0.0,0.0,0.0,1.782,0.881,0.02,0.85,0.56,0.264,0.81,0.0,0.174,0.214,0.608,0.0,0.0,0.0,0.843,0.004,0.762,0.0,0.867,0.0,0.608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,0.0,0.0,0.0,0.0,1.788,0.881,0.06,0.85,0.36,0.175,0.81,0.0,0.193,0.221,0.646,0.0,0.0,0.0,0.843,0.008,0.895,0.0,0.881,0.0,0.646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,0.0,0.0,0.0,0.0,1.788,0.881,0.1,0.85,0.23,0.145,0.81,0.0,0.2,0.218,0.612,0.0,0.0,0.0,0.843,0.017,0.895,0.0,0.892,0.0,0.612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0.0,0.0,0.0,0.0,1.788,0.881,0.16,0.85,0.2,0.166,0.81,0.0,0.203,0.202,0.558,0.0,0.0,0.0,0.843,0.022,0.895,0.0,0.883,0.0,0.558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269,0.0,0.0,0.0,0.0,1.788,0.881,0.29,0.85,0.21,0.182,0.81,0.0,0.21,0.181,0.52,0.0,0.0,0.0,0.843,0.034,0.869,0.0,0.866,0.0,0.52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.0,0.0,0.0,0.0,1.788,0.881,0.5,0.85,0.22,0.184,0.81,0.0,0.21,0.167,0.534,0.0,0.0,0.0,0.843,0.062,0.568,0.0,0.851,0.0,0.534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,0.224,0.0,0.0,0.0,1.788,0.881,0.65,0.85,0.24,0.167,0.81,0.0,0.214,0.153,0.583,0.02,0.0,0.0,0.843,0.103,0.738,0.0,0.844,0.02,0.583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,0.605,0.048,0.27,0.185,1.782,0.881,0.76,0.85,0.26,0.137,0.81,0.047,0.227,0.152,0.55,0.461,0.249,0.149,0.843,0.093,0.895,0.119,0.856,0.461,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,0.828,0.116,0.837,0.825,1.776,0.881,0.76,0.85,0.28,0.075,0.81,0.224,0.212,0.152,0.429,0.74,0.773,0.71,0.843,0.078,0.895,0.558,0.869,0.74,0.429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,0.951,0.26,0.807,0.849,1.77,0.881,0.93,0.85,0.29,0.041,0.81,0.365,0.139,0.135,0.311,0.881,0.812,0.66,0.843,0.063,0.895,0.755,0.874,0.881,0.311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,0.986,0.31,0.803,0.824,1.757,0.881,1.0,0.85,0.27,0.03,0.81,0.422,0.11,0.106,0.242,0.87,0.8,0.537,0.843,0.056,0.895,0.753,0.86,0.87,0.242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276,1.0,0.356,0.865,0.779,1.757,0.881,1.0,0.85,0.24,0.019,0.81,0.444,0.103,0.083,0.15,0.95,0.785,0.585,0.843,0.056,0.764,0.634,0.847,0.95,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,1.0,0.414,0.852,0.769,1.757,0.881,1.0,0.85,0.23,0.017,0.81,0.489,0.1,0.081,0.074,0.946,0.777,0.713,0.843,0.056,0.89,0.555,0.851,0.946,0.074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278,0.978,0.365,0.876,0.79,1.75,0.881,1.0,0.85,0.19,0.021,0.81,0.415,0.1,0.084,0.051,0.907,0.798,0.741,0.843,0.071,0.868,0.163,0.847,0.907,0.051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,0.903,0.543,0.873,0.801,1.736,0.881,1.0,0.85,0.16,0.025,0.81,0.322,0.087,0.082,0.037,0.777,0.822,0.777,0.843,0.052,0.779,0.519,0.834,0.777,0.037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,0.758,0.121,0.879,0.792,1.743,0.881,1.0,0.85,0.11,0.034,0.81,0.277,0.081,0.085,0.017,0.664,0.794,0.551,0.843,0.038,0.578,0.557,0.824,0.664,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,0.377,0.043,0.283,0.297,1.757,0.881,1.0,0.85,0.07,0.049,0.81,0.164,0.091,0.088,0.001,0.268,0.369,0.276,0.843,0.029,0.649,0.235,0.828,0.268,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,0.001,0.0,0.0,0.001,1.77,0.881,1.0,0.85,0.04,0.08,0.81,0.007,0.086,0.084,0.0,0.006,0.025,0.016,0.843,0.023,0.272,0.008,0.847,0.006,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,0.0,0.0,0.0,0.0,1.776,0.881,1.0,0.85,0.01,0.148,0.81,0.0,0.077,0.074,0.0,0.0,0.0,0.0,0.843,0.032,0.384,0.0,0.852,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.01,0.241,0.81,0.0,0.112,0.071,0.0,0.0,0.0,0.0,0.843,0.023,0.58,0.0,0.856,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285,0.0,0.0,0.0,0.0,1.788,0.881,0.94,0.85,0.02,0.337,0.81,0.0,0.142,0.075,0.0,0.0,0.0,0.0,0.843,0.004,0.685,0.0,0.861,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,0.0,0.0,0.0,0.0,1.782,0.881,0.67,0.85,0.03,0.445,0.81,0.0,0.152,0.079,0.0,0.0,0.0,0.0,0.843,0.014,0.629,0.0,0.867,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,0.0,0.0,0.0,0.0,1.782,0.881,0.51,0.85,0.04,0.529,0.81,0.0,0.165,0.088,0.0,0.0,0.0,0.0,0.843,0.024,0.621,0.0,0.869,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,0.0,0.0,0.0,0.0,1.782,0.881,0.4,0.85,0.05,0.626,0.81,0.0,0.188,0.101,0.0,0.0,0.0,0.0,0.843,0.006,0.546,0.0,0.864,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,0.0,0.0,0.0,0.0,1.788,0.881,0.34,0.85,0.06,0.739,0.81,0.0,0.23,0.144,0.0,0.0,0.0,0.0,0.843,0.0,0.781,0.0,0.851,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,0.0,0.0,0.0,0.0,1.788,0.881,0.19,0.85,0.08,0.862,0.81,0.0,0.262,0.167,0.0,0.0,0.0,0.0,0.843,0.006,0.713,0.0,0.837,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,0.0,0.0,0.0,0.0,1.788,0.881,0.06,0.85,0.13,0.935,0.81,0.0,0.232,0.164,0.0,0.0,0.0,0.0,0.843,0.032,0.889,0.0,0.827,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292,0.0,0.0,0.0,0.0,1.788,0.881,0.0,0.85,0.23,0.964,0.81,0.0,0.225,0.146,0.0,0.0,0.0,0.0,0.843,0.061,0.875,0.0,0.821,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,0.0,0.0,0.0,0.0,1.788,0.881,0.0,0.85,0.35,0.973,0.81,0.0,0.218,0.13,0.0,0.0,0.0,0.0,0.843,0.065,0.895,0.0,0.814,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,0.0,0.0,0.0,0.0,1.788,0.881,0.0,0.85,0.39,0.978,0.81,0.0,0.204,0.135,0.0,0.0,0.0,0.0,0.843,0.066,0.457,0.0,0.8,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,0.138,0.0,0.0,0.0,1.788,0.881,0.01,0.85,0.37,0.982,0.81,0.0,0.198,0.129,0.0,0.006,0.0,0.0,0.843,0.065,0.18,0.0,0.772,0.006,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.499,0.019,0.226,0.015,1.788,0.881,0.14,0.85,0.36,0.976,0.81,0.127,0.183,0.128,0.0,0.208,0.278,0.019,0.843,0.065,0.075,0.077,0.741,0.208,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.729,0.106,0.93,0.367,1.788,0.881,0.36,0.85,0.33,0.971,0.81,0.427,0.153,0.142,0.0,0.452,0.837,0.05,0.843,0.064,0.024,0.43,0.706,0.452,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,0.867,0.22,0.982,0.739,1.788,0.881,0.58,0.85,0.31,0.963,0.81,0.632,0.131,0.137,0.0,0.688,0.852,0.114,0.843,0.082,0.033,0.637,0.663,0.688,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299,0.934,0.311,0.918,0.773,1.788,0.881,0.65,0.85,0.32,0.961,0.81,0.705,0.137,0.154,0.0,0.878,0.819,0.141,0.843,0.051,0.218,0.418,0.685,0.878,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.945,0.258,0.837,0.76,1.788,0.881,0.85,0.85,0.35,0.945,0.81,0.782,0.168,0.216,0.0,0.895,0.784,0.153,0.843,0.039,0.307,0.385,0.661,0.895,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,0.959,0.248,0.882,0.721,1.788,0.881,1.0,0.85,0.42,0.926,0.81,0.739,0.197,0.226,0.0,0.944,0.765,0.177,0.843,0.027,0.557,0.391,0.607,0.944,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.906,0.232,0.931,0.743,1.788,0.881,1.0,0.85,0.55,0.913,0.81,0.809,0.197,0.225,0.0,0.843,0.774,0.152,0.843,0.0,0.13,0.527,0.556,0.843,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,0.765,0.137,0.968,0.754,1.788,0.881,1.0,0.85,0.76,0.907,0.81,0.653,0.182,0.215,0.0,0.752,0.801,0.093,0.843,0.017,0.535,0.348,0.512,0.752,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.614,0.178,0.958,0.775,1.788,0.881,1.0,0.85,0.93,0.942,0.81,0.562,0.161,0.173,0.0,0.6,0.797,0.075,0.843,0.098,0.741,0.316,0.409,0.6,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0.273,0.093,0.374,0.26,1.788,0.881,1.0,0.85,0.96,0.967,0.81,0.373,0.155,0.137,0.0,0.214,0.387,0.033,0.843,0.475,0.448,0.097,0.342,0.214,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.9,0.972,0.81,0.032,0.225,0.149,0.0,0.006,0.022,0.0,0.843,0.239,0.217,0.0,0.315,0.006,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.75,0.973,0.81,0.0,0.215,0.143,0.002,0.0,0.0,0.0,0.843,0.049,0.127,0.0,0.316,0.0,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.55,0.973,0.81,0.0,0.206,0.14,0.042,0.0,0.0,0.0,0.843,0.031,0.26,0.0,0.321,0.0,0.042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.39,0.973,0.81,0.0,0.223,0.141,0.055,0.0,0.0,0.0,0.843,0.092,0.298,0.0,0.321,0.0,0.055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.29,0.972,0.81,0.0,0.187,0.133,0.046,0.0,0.0,0.0,0.843,0.341,0.74,0.0,0.334,0.0,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.22,0.969,0.81,0.0,0.144,0.132,0.045,0.0,0.0,0.0,0.843,0.212,0.57,0.0,0.363,0.0,0.045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.21,0.964,0.81,0.0,0.19,0.148,0.055,0.0,0.0,0.0,0.843,0.21,0.564,0.0,0.38,0.0,0.055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.22,0.961,0.81,0.0,0.205,0.19,0.069,0.0,0.0,0.0,0.843,0.415,0.844,0.0,0.405,0.0,0.069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.22,0.951,0.81,0.0,0.224,0.2,0.087,0.0,0.0,0.0,0.843,0.386,0.816,0.0,0.451,0.0,0.087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.2,0.935,0.81,0.0,0.257,0.203,0.116,0.0,0.0,0.0,0.843,0.922,0.411,0.0,0.504,0.0,0.116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.18,0.924,0.81,0.0,0.277,0.203,0.143,0.0,0.0,0.0,0.843,0.903,0.509,0.0,0.582,0.0,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.2,0.933,0.81,0.0,0.285,0.201,0.14,0.0,0.0,0.0,0.843,0.608,0.433,0.0,0.638,0.0,0.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.24,0.941,0.81,0.0,0.278,0.221,0.109,0.0,0.0,0.0,0.843,0.443,0.557,0.0,0.633,0.0,0.109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,0.167,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.25,0.935,0.81,0.0,0.317,0.232,0.072,0.007,0.0,0.0,0.843,0.096,0.355,0.0,0.595,0.007,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,0.512,0.054,0.272,0.216,1.788,0.881,1.0,0.85,0.24,0.905,0.81,0.011,0.336,0.267,0.059,0.24,0.275,0.062,0.843,0.0,0.422,0.014,0.555,0.24,0.059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,0.696,0.119,0.706,0.826,1.788,0.881,1.0,0.85,0.21,0.838,0.81,0.061,0.342,0.274,0.035,0.61,0.818,0.184,0.843,0.0,0.317,0.085,0.54,0.61,0.035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,0.825,0.27,0.796,0.843,1.788,0.881,1.0,0.85,0.19,0.825,0.81,0.072,0.305,0.263,0.025,0.801,0.842,0.379,0.843,0.0,0.643,0.127,0.561,0.801,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,0.911,0.385,0.806,0.804,1.788,0.881,1.0,0.85,0.16,0.836,0.81,0.023,0.297,0.255,0.028,0.945,0.817,0.242,0.843,0.0,0.677,0.205,0.571,0.945,0.028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0.922,0.458,0.868,0.727,1.788,0.881,1.0,0.85,0.13,0.824,0.81,0.047,0.347,0.282,0.032,0.917,0.733,0.342,0.843,0.051,0.876,0.193,0.532,0.917,0.032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.954,0.452,0.851,0.743,1.788,0.881,1.0,0.85,0.08,0.846,0.81,0.043,0.371,0.296,0.036,0.946,0.683,0.543,0.843,0.052,0.893,0.132,0.482,0.946,0.036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.889,0.416,0.889,0.779,1.788,0.881,1.0,0.85,0.06,0.864,0.81,0.028,0.406,0.287,0.054,0.753,0.659,0.278,0.843,0.0,0.895,0.118,0.41,0.753,0.054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.732,0.404,0.887,0.762,1.788,0.881,1.0,0.85,0.06,0.854,0.81,0.027,0.448,0.254,0.114,0.65,0.443,0.357,0.843,0.0,0.895,0.11,0.294,0.65,0.114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.583,0.199,0.841,0.793,1.788,0.881,1.0,0.85,0.09,0.864,0.81,0.039,0.507,0.221,0.205,0.577,0.155,0.1,0.843,0.0,0.895,0.142,0.219,0.577,0.205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,0.233,0.115,0.278,0.357,1.788,0.881,1.0,0.85,0.15,0.868,0.81,0.073,0.567,0.214,0.264,0.241,0.094,0.037,0.843,0.0,0.895,0.077,0.161,0.241,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,0.0,0.0,0.0,0.001,1.788,0.881,1.0,0.85,0.22,0.824,0.81,0.003,0.655,0.234,0.344,0.007,0.019,0.0,0.843,0.0,0.895,0.0,0.109,0.007,0.344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.3,0.799,0.81,0.0,0.692,0.258,0.457,0.0,0.0,0.0,0.843,0.0,0.813,0.0,0.092,0.0,0.457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,0.0,0.0,0.0,0.0,1.788,0.881,1.0,0.85,0.35,0.764,0.81,0.0,0.653,0.293,0.487,0.0,0.0,0.0,0.843,0.0,0.829,0.0,0.072,0.0,0.487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,0.0,0.0,0.0,0.0,1.788,0.881,0.83,0.85,0.33,0.666,0.81,0.0,0.63,0.34,0.514,0.0,0.0,0.0,0.843,0.0,0.528,0.0,0.057,0.0,0.514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,0.0,0.0,0.0,0.0,1.788,0.881,0.54,0.85,0.29,0.561,0.81,0.0,0.654,0.351,0.579,0.0,0.0,0.0,0.843,0.0,0.616,0.0,0.051,0.0,0.579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.0,0.0,0.0,0.0,1.788,0.881,0.44,0.85,0.27,0.479,0.81,0.0,0.657,0.363,0.613,0.0,0.0,0.0,0.843,0.0,0.738,0.0,0.058,0.0,0.613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,0.0,0.0,0.0,0.0,1.788,0.881,0.44,0.85,0.26,0.373,0.81,0.0,0.625,0.364,0.585,0.0,0.0,0.0,0.843,0.063,0.813,0.0,0.059,0.0,0.585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
337,0.0,0.0,0.0,0.0,1.75,0.881,1.0,0.85,0.47,0.779,0.81,0.0,0.4,0.918,0.426,0.0,0.0,0.0,0.843,0.493,0.059,0.0,0.363,0.0,0.426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
