Time_Index,Arizona_Solar,BTM_Solar,DaggettSolarPower3,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Scarlet,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,Hybrid_Solar_Test,Hybrid_Wind_Test,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage
2373,0.0,0,0.0,0.0,0.885,0.881,0.1,0.85,0.0,0.946,0.881,0.0,0.494,0.801,0.701,0.0,0.005,0.009,0.881,0.958,0.05,0.0,0.869,0.0,0.701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2374,0.0,0,0.0,0.0,0.927,0.881,0.14,0.85,0.0,0.913,0.881,0.0,0.517,0.753,0.645,0.0,0.0,0.0,0.881,0.996,0.004,0.0,0.776,0.0,0.645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2375,0.0,0,0.0,0.0,0.927,0.881,0.19,0.85,0.0,0.966,0.881,0.0,0.542,0.724,0.51,0.0,0.0,0.0,0.881,0.996,0.003,0.0,0.633,0.0,0.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2376,0.0,0,0.0,0.0,0.927,0.881,0.23,0.85,0.0,0.917,0.881,0.0,0.552,0.702,0.474,0.0,0.0,0.0,0.881,0.996,0.005,0.0,0.664,0.0,0.474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2377,0.0,0,0.0,0.0,0.935,0.881,0.25,0.85,0.0,0.879,0.881,0.0,0.523,0.676,0.4,0.0,0.0,0.0,0.881,0.987,0.144,0.0,0.818,0.0,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2378,0.0,0,0.0,0.0,0.942,0.881,0.23,0.85,0.05,0.906,0.881,0.0,0.5,0.684,0.353,0.0,0.0,0.0,0.881,0.505,0.201,0.0,0.765,0.0,0.353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2379,0.0,0,0.0,0.0,0.942,0.881,0.21,0.85,0.21,0.901,0.881,0.0,0.524,0.684,0.33,0.0,0.0,0.0,0.881,0.698,0.344,0.0,0.794,0.0,0.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2380,0.0,0,0.0,0.0,0.942,0.881,0.22,0.85,0.45,0.965,0.881,0.0,0.52,0.679,0.273,0.0,0.0,0.0,0.881,0.085,0.592,0.0,0.784,0.0,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2381,0.0,0,0.0,0.0,0.942,0.881,0.25,0.85,0.68,0.983,0.881,0.0,0.522,0.663,0.224,0.0,0.0,0.0,0.881,0.011,0.514,0.0,0.804,0.0,0.224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2382,0.133,0,0.0,0.0,0.942,0.881,0.25,0.85,0.82,0.967,0.881,0.02,0.521,0.635,0.184,0.011,0.0,0.0,0.881,0.147,0.354,0.0,0.784,0.133,0.184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2383,0.565,0,0.0,0.0,0.942,0.881,0.2,0.85,0.97,0.949,0.881,0.392,0.485,0.591,0.195,0.431,0.0,0.0,0.881,0.093,0.038,0.0,0.808,0.565,0.195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2384,0.815,0,0.027,0.006,0.942,0.881,0.15,0.85,1.0,0.989,0.881,0.718,0.333,0.553,0.172,0.753,0.038,0.0,0.881,0.215,0.041,0.19,0.851,0.815,0.172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2385,0.946,0,0.608,0.431,0.927,0.881,0.13,0.85,1.0,0.998,0.881,0.943,0.28,0.55,0.183,0.914,0.433,0.226,0.881,0.068,0.043,0.616,0.824,0.946,0.183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2386,1.0,0,0.992,0.911,0.885,0.881,0.14,0.85,1.0,0.994,0.881,1.0,0.261,0.542,0.161,0.992,0.888,0.568,0.881,0.0,0.026,0.955,0.815,1.0,0.161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2387,1.0,0,0.992,0.933,0.857,0.881,0.17,0.85,1.0,0.989,0.881,1.0,0.222,0.537,0.1,1.0,0.888,0.686,0.881,0.0,0.003,0.955,0.822,1.0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2388,1.0,0,0.992,0.933,0.838,0.881,0.25,0.85,1.0,0.993,0.881,1.0,0.166,0.51,0.06,1.0,0.888,0.584,0.881,0.0,0.084,0.955,0.817,1.0,0.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2389,1.0,0,0.992,0.933,0.838,0.881,0.36,0.85,1.0,0.997,0.881,1.0,0.127,0.484,0.052,1.0,0.888,0.61,0.881,0.0,0.08,0.955,0.873,1.0,0.052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2390,1.0,0,0.992,0.933,0.838,0.881,0.43,0.85,1.0,0.995,0.881,0.985,0.095,0.485,0.118,1.0,0.888,0.611,0.881,0.0,0.204,0.955,0.911,1.0,0.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2391,0.961,0,0.992,0.933,0.838,0.881,0.52,0.85,1.0,0.994,0.881,0.857,0.069,0.428,0.251,0.959,0.888,0.373,0.881,0.0,0.477,0.955,0.847,0.961,0.251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2392,0.842,0,0.992,0.933,0.838,0.881,0.6,0.85,1.0,0.997,0.881,0.61,0.05,0.359,0.347,0.853,0.888,0.193,0.881,0.0,0.578,0.955,0.887,0.842,0.347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2393,0.575,0,0.992,0.933,0.817,0.881,0.56,0.85,1.0,0.989,0.881,0.478,0.032,0.222,0.392,0.632,0.888,0.158,0.881,0.0,0.846,0.955,0.801,0.575,0.392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2394,0.221,0,0.992,0.933,0.817,0.881,0.49,0.85,1.0,0.91,0.881,0.232,0.024,0.114,0.401,0.204,0.888,0.162,0.881,0.0,0.888,0.875,0.672,0.221,0.401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2395,0.0,0,0.981,0.843,0.817,0.881,0.44,0.85,1.0,0.827,0.881,0.025,0.032,0.113,0.411,0.0,0.847,0.139,0.881,0.0,0.856,0.331,0.564,0.0,0.411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2396,0.0,0,0.261,0.3,0.817,0.881,0.38,0.85,1.0,0.832,0.881,0.0,0.152,0.15,0.384,0.0,0.336,0.066,0.881,0.078,0.855,0.0,0.588,0.0,0.384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2397,0.0,0,0.0,0.0,0.848,0.881,0.3,0.85,1.0,0.864,0.881,0.0,0.179,0.113,0.414,0.0,0.007,0.004,0.881,0.159,0.709,0.0,0.636,0.0,0.414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2398,0.0,0,0.0,0.0,0.876,0.881,0.23,0.85,1.0,0.904,0.881,0.0,0.203,0.074,0.441,0.0,0.0,0.0,0.881,0.127,0.636,0.0,0.666,0.0,0.441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2399,0.0,0,0.0,0.0,0.885,0.881,0.19,0.85,1.0,0.866,0.881,0.0,0.194,0.069,0.415,0.0,0.0,0.0,0.881,0.322,0.639,0.0,0.681,0.0,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2400,0.0,0,0.0,0.0,0.894,0.881,0.16,0.85,1.0,0.75,0.881,0.0,0.188,0.066,0.388,0.0,0.0,0.0,0.881,0.42,0.709,0.0,0.72,0.0,0.388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2401,0.0,0,0.0,0.0,0.894,0.881,0.12,0.85,1.0,0.708,0.881,0.0,0.199,0.083,0.362,0.0,0.0,0.0,0.881,0.39,0.716,0.0,0.664,0.0,0.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2402,0.0,0,0.0,0.0,0.885,0.881,0.05,0.85,1.0,0.762,0.881,0.0,0.269,0.116,0.36,0.0,0.0,0.0,0.881,0.451,0.659,0.0,0.665,0.0,0.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2403,0.0,0,0.0,0.0,0.894,0.881,0.01,0.85,1.0,0.772,0.881,0.0,0.306,0.205,0.392,0.0,0.0,0.0,0.881,0.38,0.653,0.0,0.629,0.0,0.392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2404,0.0,0,0.0,0.0,0.911,0.881,0.0,0.85,1.0,0.72,0.881,0.0,0.333,0.288,0.344,0.0,0.0,0.0,0.881,0.767,0.739,0.0,0.631,0.0,0.344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2405,0.0,0,0.0,0.0,0.911,0.881,0.0,0.85,1.0,0.633,0.881,0.0,0.32,0.334,0.34,0.0,0.0,0.0,0.881,0.763,0.826,0.0,0.665,0.0,0.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2406,0.1,0,0.0,0.0,0.919,0.881,0.01,0.85,1.0,0.584,0.881,0.0,0.297,0.352,0.292,0.017,0.0,0.0,0.881,0.744,0.862,0.0,0.695,0.1,0.292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2407,0.51,0,0.0,0.0,0.919,0.881,0.05,0.85,1.0,0.539,0.881,0.008,0.266,0.351,0.282,0.449,0.0,0.0,0.881,0.832,0.827,0.0,0.759,0.51,0.282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2408,0.772,0,0.027,0.003,0.919,0.881,0.15,0.85,1.0,0.53,0.881,0.079,0.261,0.312,0.3,0.771,0.025,0.0,0.881,0.439,0.422,0.349,0.785,0.772,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2409,0.948,0,0.588,0.391,0.894,0.881,0.26,0.85,1.0,0.53,0.881,0.155,0.345,0.28,0.375,0.938,0.438,0.047,0.881,0.205,0.287,0.904,0.789,0.948,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2410,1.0,0,0.992,0.903,0.857,0.881,0.34,0.85,1.0,0.547,0.881,0.221,0.377,0.228,0.432,1.0,0.888,0.257,0.881,0.636,0.137,0.955,0.766,1.0,0.432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2411,0.995,0,0.992,0.933,0.857,0.881,0.41,0.85,1.0,0.564,0.881,0.25,0.429,0.246,0.475,1.0,0.888,0.918,0.881,0.784,0.056,0.955,0.755,0.995,0.475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2412,0.979,0,0.992,0.933,0.848,0.881,0.42,0.85,1.0,0.616,0.881,0.416,0.464,0.259,0.644,1.0,0.888,0.955,0.881,0.668,0.074,0.955,0.739,0.979,0.644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2413,0.877,0,0.992,0.933,0.848,0.881,0.38,0.85,1.0,0.71,0.881,0.4,0.555,0.263,0.829,1.0,0.888,0.924,0.881,0.904,0.14,0.955,0.734,0.877,0.829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2414,0.867,0,0.992,0.933,0.848,0.881,0.3,0.85,1.0,0.822,0.881,0.442,0.582,0.248,0.904,0.965,0.888,0.628,0.881,0.774,0.108,0.955,0.702,0.867,0.904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2415,0.853,0,0.548,0.933,0.848,0.881,0.22,0.85,1.0,0.85,0.881,0.217,0.58,0.32,0.923,0.924,0.888,0.808,0.881,0.978,0.201,0.955,0.616,0.853,0.923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2416,0.702,0,0.306,0.933,0.827,0.881,0.15,0.85,1.0,0.763,0.881,0.379,0.623,0.368,0.898,0.743,0.599,0.83,0.881,0.976,0.398,0.955,0.5,0.702,0.898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2417,0.462,0,0.234,0.933,0.806,0.881,0.1,0.85,1.0,0.411,0.881,0.326,0.679,0.313,0.833,0.389,0.14,0.57,0.881,0.973,0.149,0.955,0.403,0.462,0.833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2418,0.171,0,0.185,0.933,0.806,0.881,0.07,0.85,1.0,0.181,0.881,0.194,0.682,0.269,0.785,0.118,0.134,0.425,0.881,0.971,0.085,0.855,0.345,0.171,0.785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2419,0.0,0,0.282,0.839,0.806,0.881,0.06,0.85,1.0,0.227,0.881,0.017,0.669,0.338,0.793,0.0,0.122,0.733,0.881,0.968,0.399,0.339,0.269,0.0,0.793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2420,0.0,0,0.163,0.302,0.817,0.881,0.07,0.85,1.0,0.253,0.881,0.0,0.59,0.435,0.754,0.0,0.066,0.518,0.881,0.965,0.356,0.0,0.221,0.0,0.754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2421,0.0,0,0.0,0.0,0.848,0.881,0.11,0.85,1.0,0.277,0.881,0.0,0.591,0.583,0.723,0.0,0.007,0.009,0.881,0.956,0.571,0.0,0.186,0.0,0.723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2422,0.0,0,0.0,0.0,0.885,0.881,0.15,0.85,1.0,0.259,0.881,0.0,0.59,0.653,0.771,0.0,0.0,0.0,0.881,0.598,0.565,0.0,0.154,0.0,0.771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2423,0.0,0,0.0,0.0,0.894,0.881,0.18,0.85,1.0,0.248,0.881,0.0,0.623,0.713,0.722,0.0,0.0,0.0,0.881,0.511,0.535,0.0,0.13,0.0,0.722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2424,0.0,0,0.0,0.0,0.911,0.881,0.19,0.85,1.0,0.171,0.881,0.0,0.603,0.814,0.731,0.0,0.0,0.0,0.881,0.43,0.312,0.0,0.124,0.0,0.731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2425,0.0,0,0.0,0.0,0.927,0.881,0.18,0.85,1.0,0.17,0.881,0.0,0.614,0.768,0.758,0.0,0.0,0.0,0.881,0.237,0.339,0.0,0.128,0.0,0.758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2426,0.0,0,0.0,0.0,0.927,0.881,0.19,0.85,0.97,0.211,0.881,0.0,0.532,0.723,0.691,0.0,0.0,0.0,0.881,0.225,0.701,0.0,0.105,0.0,0.691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2427,0.0,0,0.0,0.0,0.935,0.881,0.23,0.85,0.96,0.257,0.881,0.0,0.502,0.704,0.686,0.0,0.0,0.0,0.881,0.368,0.811,0.0,0.082,0.0,0.686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2428,0.0,0,0.0,0.0,0.927,0.881,0.29,0.85,0.87,0.237,0.881,0.0,0.507,0.667,0.643,0.0,0.0,0.0,0.881,0.455,0.513,0.0,0.093,0.0,0.643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2429,0.0,0,0.0,0.0,0.935,0.881,0.37,0.85,0.84,0.215,0.881,0.0,0.528,0.64,0.62,0.0,0.0,0.0,0.881,0.63,0.248,0.0,0.101,0.0,0.62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2430,0.108,0,0.0,0.0,0.935,0.881,0.49,0.85,0.73,0.193,0.881,0.027,0.58,0.625,0.563,0.027,0.0,0.0,0.881,0.651,0.161,0.0,0.08,0.108,0.563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2431,0.448,0,0.0,0.0,0.942,0.881,0.62,0.85,0.63,0.226,0.881,0.386,0.563,0.573,0.679,0.454,0.0,0.0,0.881,0.245,0.094,0.009,0.077,0.448,0.679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2432,0.676,0,0.033,0.01,0.942,0.881,0.73,0.85,0.56,0.323,0.881,0.687,0.535,0.46,0.695,0.768,0.053,0.0,0.881,0.073,0.021,0.291,0.086,0.676,0.695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2433,0.881,0,0.631,0.435,0.927,0.881,0.79,0.85,0.53,0.44,0.881,0.853,0.612,0.407,0.688,0.903,0.335,0.341,0.881,0.084,0.004,0.82,0.103,0.881,0.688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2434,0.962,0,0.992,0.904,0.876,0.881,0.86,0.85,0.52,0.563,0.881,0.888,0.63,0.361,0.775,0.863,0.731,0.829,0.881,0.328,0.004,0.955,0.124,0.962,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2435,0.978,0,0.992,0.933,0.827,0.881,0.85,0.85,0.54,0.585,0.881,0.879,0.588,0.307,0.774,0.781,0.888,0.955,0.881,0.678,0.095,0.955,0.144,0.978,0.774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2436,0.813,0,0.992,0.933,0.806,0.881,0.92,0.85,0.57,0.616,0.881,0.963,0.5,0.285,0.796,0.302,0.888,0.955,0.881,0.439,0.15,0.955,0.167,0.813,0.796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2437,0.772,0,0.992,0.933,0.795,0.881,0.9,0.85,0.6,0.675,0.881,0.977,0.428,0.282,0.925,0.063,0.888,0.955,0.881,0.308,0.085,0.955,0.186,0.772,0.925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2438,0.546,0,0.992,0.933,0.795,0.881,0.84,0.85,0.65,0.829,0.881,1.0,0.392,0.285,0.947,0.362,0.888,0.955,0.881,0.233,0.072,0.955,0.196,0.546,0.947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2439,0.468,0,0.992,0.933,0.795,0.881,0.76,0.85,0.74,0.876,0.881,0.946,0.37,0.315,0.855,0.562,0.888,0.955,0.881,0.124,0.05,0.955,0.204,0.468,0.855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2440,0.436,0,0.992,0.933,0.784,0.881,0.61,0.85,0.89,0.896,0.881,0.952,0.332,0.323,0.924,0.744,0.813,0.7,0.881,0.648,0.065,0.955,0.228,0.436,0.924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2441,0.277,0,0.992,0.933,0.761,0.881,0.49,0.85,1.0,0.912,0.881,0.851,0.301,0.351,0.723,0.542,0.536,0.325,0.881,0.906,0.109,0.955,0.312,0.277,0.723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2442,0.091,0,0.992,0.933,0.761,0.881,0.37,0.85,1.0,0.812,0.881,0.55,0.269,0.367,0.701,0.099,0.304,0.331,0.881,0.933,0.385,0.812,0.339,0.091,0.701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2443,0.0,0,0.988,0.845,0.761,0.881,0.31,0.85,1.0,0.612,0.881,0.088,0.337,0.376,0.756,0.001,0.176,0.245,0.881,0.935,0.802,0.289,0.373,0.0,0.756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2444,0.0,0,0.273,0.299,0.773,0.881,0.41,0.85,1.0,0.567,0.881,0.0,0.369,0.382,0.856,0.0,0.13,0.464,0.881,0.938,0.666,0.0,0.337,0.0,0.856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2445,0.0,0,0.0,0.0,0.795,0.881,0.58,0.85,1.0,0.576,0.881,0.0,0.355,0.371,0.895,0.0,0.008,0.021,0.881,0.931,0.391,0.0,0.304,0.0,0.895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2446,0.0,0,0.0,0.0,0.857,0.881,0.65,0.85,1.0,0.59,0.881,0.0,0.348,0.38,0.819,0.0,0.0,0.0,0.881,0.771,0.286,0.0,0.245,0.0,0.819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
