Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,7.314388453665847e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.6970966602823913e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.602680000374678e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.1718067913496388e8
PNW,PNW_conventional_hydroelectric_1,6,1,9.73737887639718e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.086238781098635e7
AZ,AZ_conventional_steam_coal_1,1,1,6.025301525160056e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,1.5322548744078475e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9.626215471263334e-9
AZ,AZ_natural_gas_steam_turbine_1,1,1,-7.357857682135286e-10
AZ,AZ_nuclear_1,1,1,3.0704978519221985e8
AZ,AZ_other_peaker_1,1,1,1.0915608249925522e-9
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,396054.8962442807
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,3.14439936344399e-9
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,5.365438455915539e-9
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,0.0
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-1.1177874856506654e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,222541.06861837066
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.561980876291306e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,1.3094646464768895e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,1.8435194790339623e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,66513.04884363808
NM,NM_conventional_steam_coal_1,5,1,3.1448477224159766e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,373785.2451576156
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-5.415173865973733e-10
NM,NM_natural_gas_steam_turbine_1,5,1,-4.092323256228463e-13
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.760993306520126e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,3.1254648237124916e7
PNW,PNW_nuclear_1,6,1,1.6376719874997687e8
PNW,PNW_other_peaker_1,6,1,6.694418230705143e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,4.5693273039689404e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.8957556596132734e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,139973.68550571607
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,2.1092992605465982e-10
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,6.759082403796544e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,1,0,1.1857102735095828e-9
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,5.410089310084408e-9
AZ,AZ_nuclear_nuclear__large_advanced_0,1,0,-8.630630617203405e-8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,2.262505600424383e-11
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,2,0,4.630203832363466e-11
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,-1.1234114473229535e-8
CA_N,CA_N_nuclear_nuclear__large_advanced_0,2,0,1.676338752729517e9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,1.2573569341455785e-9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,3,0,-2.4680505147290627e-9
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,1.2539558957392004e-10
CA_S,CA_S_nuclear_nuclear__large_advanced_0,3,0,4.1518816917396994e9
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,3.8974361152486415e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,4,0,1.0531178893204483e-10
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,778359.4887004216
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_advanced_0,4,0,8.553862598592965e-9
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,5,0,8.941273192575273e-10
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,-1.4890855249037857e-10
NM,NM_nuclear_nuclear__large_advanced_0,5,0,3.0032909362094795e-9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,1.0447072506574266e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,6,0,-2.3016960887459672e-10
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,-1.6661583366037554e-10
PNW,PNW_nuclear_nuclear__large_advanced_0,6,0,1.0538252021136178e-7
