Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,6.778161432433997e7,0.0,6.778161432433997e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.300461532427509e7,0.0,0.0,0.0,6.300461532427509e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,1.0170619596499398e7,0.0,0.0,0.0,1.0170619596499398e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.72327362620767e7,0.0,0.0,1.72327362620767e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.113871580069989e8,0.0,2.113871580069989e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.654801689102265e8,0.0,5.654801689102265e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,2.0297629166730076e8,0.0,2.0297629166730076e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.6962529562504776e7,0.0,4.6962529562504776e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.0230246047927101e8,0.0,1.0230246047927101e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.0151045582394144e7,0.0,1.0151045582394144e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610454e8,0.0,0.0,0.0,6.382061138610454e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.74302113804181e8,0.0,0.0,0.0,2.74302113804181e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.5135661215047464e7,0.0,0.0,0.0,3.5135661215047464e7
