Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,8.033112400289962e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.4287255089027593e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.942136803709307e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.1129767117771108e8
PNW,PNW_conventional_hydroelectric_1,6,1,9.977370277625824e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.492289144991159e7
AZ,AZ_conventional_steam_coal_1,1,1,6.739817472837352e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.467511190331305e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,4.733924510750623e-10
AZ,AZ_nuclear_1,1,1,3.324755342306652e8
AZ,AZ_other_peaker_1,1,1,-7.462236442824874e-9
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,519678.3481570536
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.4490602122541477e-9
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,9.613222570742475e-12
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,0.0
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,0.0
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,5.544317674795301e6
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,6.178159431252239e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,1.3701718662212836e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,69261.95072771101
NM,NM_conventional_steam_coal_1,5,1,3.456018769063688e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,426440.56801920064
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.7299553189354157e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,2.2317984229100052e7
PNW,PNW_nuclear_1,6,1,1.6585488360591555e8
PNW,PNW_other_peaker_1,6,1,5.151104943014382e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.248270742258085e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,6.722396529432704e7
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,9.218544862603498e-11
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,4.8243858527358323e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,-4.480936967091524e-10
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,-8.36650933918828e-8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,9.705803365980129e8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,-2.2818782859332107e-12
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,5.426433457353187e-8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,7.904880200831896e8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,-3.3969266818839585e-11
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,1.743946003870651e-8
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,3.1386637932685366e9
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,1.413477871503508e-12
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,1.8337991854089275e-11
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,382162.75677504827
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,-1.822107319308294e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,-6.092223460935981e-12
NM,NM_nuclear_nuclear__large_conservative_0,5,0,-1.260790129341639e-8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,9.553695815628327e8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,-8.1300840166064e-11
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,1.1975887088195972e8
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,8.889653726538015e-8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,8.563160228991868e8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,0.0
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,3.044364416878424e-7
CA_S,CA_S_nuclear_1,3,1,3.635275610827103e8
NM,NM_nuclear_1,5,1,1.2950172217595817e8
AZ,AZ_onshore_wind_turbine_1,1,1,6.1576970224417195e7
AZ,AZ_solar_photovoltaic_1,1,1,1.725226767712104e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,4.891293821587661e7
CA_N,CA_N_solar_photovoltaic_1,2,1,2.0364226634223658e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.5406835189846736e8
CA_S,CA_S_solar_photovoltaic_1,3,1,5.3170932792196244e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,5.537686806371905e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,8.825940131805903e7
NM,NM_onshore_wind_turbine_1,5,1,2.6077923121215898e8
NM,NM_solar_photovoltaic_1,5,1,6.828493868880089e7
PNW,PNW_onshore_wind_turbine_1,6,1,9.814477810484912e7
PNW,PNW_solar_photovoltaic_1,6,1,1.2126246641290942e8
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,3.376175053495319e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,2.8894916866535556e8
AZ,AZ_landbasedwind_class3_advanced_0,1,0,6.668862879196097e8
AZ,AZ_landbasedwind_class3_advanced_1,1,1,0.0
AZ,AZ_landbasedwind_class3_advanced_2,1,2,0.0
AZ,AZ_landbasedwind_class3_advanced_3,1,3,0.0
AZ,AZ_landbasedwind_class3_advanced_4,1,4,0.0
AZ,AZ_landbasedwind_class3_advanced_5,1,5,0.0
AZ,AZ_landbasedwind_class3_advanced_6,1,6,0.0
AZ,AZ_landbasedwind_class3_advanced_7,1,7,0.0
AZ,AZ_landbasedwind_class3_advanced_8,1,8,0.0
AZ,AZ_landbasedwind_class3_advanced_9,1,9,0.0
AZ,AZ_utilitypv_class1_advanced_1,1,1,4.1212859665212864e8
AZ,AZ_utilitypv_class1_advanced_2,1,2,0.0
AZ,AZ_utilitypv_class1_advanced_3,1,3,0.0
AZ,AZ_utilitypv_class1_advanced_4,1,4,0.0
AZ,AZ_utilitypv_class1_advanced_5,1,5,0.0
CA_N,CA_N_landbasedwind_class3_advanced_0,2,0,4.986258661883372e8
CA_N,CA_N_landbasedwind_class3_advanced_1,2,1,2.084892326865566e8
CA_N,CA_N_landbasedwind_class3_advanced_2,2,2,4.4139139097585833e8
CA_N,CA_N_landbasedwind_class3_advanced_3,2,3,0.0
CA_N,CA_N_landbasedwind_class3_advanced_4,2,4,3.751429353767802e8
CA_N,CA_N_landbasedwind_class3_advanced_5,2,5,0.0
CA_N,CA_N_landbasedwind_class3_advanced_6,2,6,4.1639459296968937e8
CA_N,CA_N_landbasedwind_class3_advanced_7,2,7,0.0
CA_N,CA_N_landbasedwind_class3_advanced_8,2,8,0.0
CA_N,CA_N_landbasedwind_class3_advanced_9,2,9,0.0
CA_N,CA_N_utilitypv_class1_advanced_1,2,1,1.105852164233408e9
CA_N,CA_N_utilitypv_class1_advanced_2,2,2,0.0
CA_N,CA_N_utilitypv_class1_advanced_3,2,3,0.0
CA_N,CA_N_utilitypv_class1_advanced_4,2,4,0.0
CA_N,CA_N_utilitypv_class1_advanced_5,2,5,0.0
CA_S,CA_S_landbasedwind_class3_advanced_0,3,0,9.777498924058892e7
CA_S,CA_S_landbasedwind_class3_advanced_1,3,1,2.491095102443084e7
CA_S,CA_S_landbasedwind_class3_advanced_2,3,2,5.4112175112688534e7
CA_S,CA_S_landbasedwind_class3_advanced_3,3,3,4.061206620936185e7
CA_S,CA_S_landbasedwind_class3_advanced_4,3,4,2.68194649392231e7
CA_S,CA_S_landbasedwind_class3_advanced_5,3,5,3.3723003663642615e7
CA_S,CA_S_landbasedwind_class3_advanced_6,3,6,5.4795849268775605e7
CA_S,CA_S_landbasedwind_class3_advanced_7,3,7,0.0
CA_S,CA_S_landbasedwind_class3_advanced_8,3,8,0.0
CA_S,CA_S_landbasedwind_class3_advanced_9,3,9,0.0
CA_S,CA_S_utilitypv_class1_advanced_1,3,1,9.325859390204545e6
CA_S,CA_S_utilitypv_class1_advanced_2,3,2,0.0
CA_S,CA_S_utilitypv_class1_advanced_3,3,3,0.0
CA_S,CA_S_utilitypv_class1_advanced_4,3,4,0.0
CA_S,CA_S_utilitypv_class1_advanced_5,3,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_0,4,0,1.3030207431411638e9
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_1,4,1,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_2,4,2,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_3,4,3,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_4,4,4,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_5,4,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_6,4,6,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_7,4,7,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_8,4,8,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_advanced_9,4,9,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_1,4,1,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_2,4,2,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_3,4,3,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_4,4,4,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_advanced_5,4,5,0.0
NM,NM_landbasedwind_class3_advanced_0,5,0,1.6390063618929198e8
NM,NM_landbasedwind_class3_advanced_1,5,1,0.0
NM,NM_landbasedwind_class3_advanced_2,5,2,0.0
NM,NM_landbasedwind_class3_advanced_3,5,3,0.0
NM,NM_landbasedwind_class3_advanced_4,5,4,0.0
NM,NM_landbasedwind_class3_advanced_5,5,5,0.0
NM,NM_landbasedwind_class3_advanced_6,5,6,0.0
NM,NM_landbasedwind_class3_advanced_7,5,7,0.0
NM,NM_landbasedwind_class3_advanced_8,5,8,0.0
NM,NM_landbasedwind_class3_advanced_9,5,9,0.0
NM,NM_utilitypv_class1_advanced_1,5,1,2.6812800248808317e7
NM,NM_utilitypv_class1_advanced_2,5,2,0.0
NM,NM_utilitypv_class1_advanced_3,5,3,0.0
NM,NM_utilitypv_class1_advanced_4,5,4,0.0
NM,NM_utilitypv_class1_advanced_5,5,5,0.0
PNW,PNW_landbasedwind_class3_advanced_0,6,0,1.304757573929854e9
PNW,PNW_landbasedwind_class3_advanced_1,6,1,4.0673184844141334e8
PNW,PNW_landbasedwind_class3_advanced_2,6,2,0.0
PNW,PNW_landbasedwind_class3_advanced_3,6,3,0.0
PNW,PNW_landbasedwind_class3_advanced_4,6,4,0.0
PNW,PNW_landbasedwind_class3_advanced_5,6,5,0.0
PNW,PNW_landbasedwind_class3_advanced_6,6,6,0.0
PNW,PNW_landbasedwind_class3_advanced_7,6,7,0.0
PNW,PNW_landbasedwind_class3_advanced_8,6,8,0.0
PNW,PNW_landbasedwind_class3_advanced_9,6,9,0.0
PNW,PNW_utilitypv_class1_advanced_1,6,1,1.151919458013661e8
PNW,PNW_utilitypv_class1_advanced_2,6,2,0.0
PNW,PNW_utilitypv_class1_advanced_3,6,3,0.0
PNW,PNW_utilitypv_class1_advanced_4,6,4,0.0
PNW,PNW_utilitypv_class1_advanced_5,6,5,0.0
UT_NV,UT_NV_landbasedwind_class3_advanced_0,7,0,5.304228644910527e8
UT_NV,UT_NV_landbasedwind_class3_advanced_1,7,1,1.1979945504849172e9
UT_NV,UT_NV_landbasedwind_class3_advanced_2,7,2,0.0
UT_NV,UT_NV_landbasedwind_class3_advanced_3,7,3,0.0
UT_NV,UT_NV_landbasedwind_class3_advanced_4,7,4,0.0
UT_NV,UT_NV_landbasedwind_class3_advanced_5,7,5,0.0
UT_NV,UT_NV_landbasedwind_class3_advanced_6,7,6,0.0
UT_NV,UT_NV_landbasedwind_class3_advanced_7,7,7,0.0
UT_NV,UT_NV_landbasedwind_class3_advanced_8,7,8,0.0
UT_NV,UT_NV_landbasedwind_class3_advanced_9,7,9,0.0
UT_NV,UT_NV_utilitypv_class1_advanced_1,7,1,0.0
UT_NV,UT_NV_utilitypv_class1_advanced_2,7,2,0.0
UT_NV,UT_NV_utilitypv_class1_advanced_3,7,3,0.0
UT_NV,UT_NV_utilitypv_class1_advanced_4,7,4,0.0
UT_NV,UT_NV_utilitypv_class1_advanced_5,7,5,0.0
AZ,AZ_Deep_5_5_257_c171,1,0,0.0
AZ,AZ_Deep_6_5_283_c176,1,0,0.0
AZ,AZ_Deep_3_5_200_c161,1,0,0.0
AZ,AZ_Deep_6_5_273_c177,1,0,0.0
AZ,AZ_Deep_5_5_238_c172,1,0,0.0
AZ,AZ_Deep_6_5_263_c178,1,0,0.0
AZ,AZ_batteries_1,1,1,1.8496731541886562e8
AZ,AZ_hydroelectric_pumped_storage_1,1,1,6.906205258683493e6
CA_N,CA_N_batteries_1,2,1,3.0574759590731833e7
CA_N,CA_N_hydroelectric_pumped_storage_1,2,1,3.214887261369306e8
CA_S,CA_S_batteries_1,3,1,2.0275545314915666e8
CA_S,CA_S_hydroelectric_pumped_storage_1,3,1,2.3825200140106064e8
MT_WY_CO,MT_WY_CO_batteries_1,4,1,4.821873046354259e6
MT_WY_CO,MT_WY_CO_hydroelectric_pumped_storage_1,4,1,1.971045502826734e7
NM,NM_batteries_1,5,1,7.772550762490301e6
PNW,PNW_batteries_1,6,1,1.8623061820059593e6
PNW,PNW_hydroelectric_pumped_storage_1,6,1,1.3673175394319132e7
UT_NV,UT_NV_batteries_1,7,1,4.002405080056665e7
AZ,AZ_utilityscale_battery_storage_lithium_ion_advanced_0,1,0,1.700772536541929e8
CA_N,CA_N_utilityscale_battery_storage_lithium_ion_advanced_0,2,0,2.0823388205375335e8
CA_S,CA_S_utilityscale_battery_storage_lithium_ion_advanced_0,3,0,6.394611552909908e8
MT_WY_CO,MT_WY_CO_utilityscale_battery_storage_lithium_ion_advanced_0,4,0,1.951196498318505e7
NM,NM_utilityscale_battery_storage_lithium_ion_advanced_0,5,0,2.910459248471919e7
PNW,PNW_utilityscale_battery_storage_lithium_ion_advanced_0,6,0,2.171444660666738e7
UT_NV,UT_NV_utilityscale_battery_storage_lithium_ion_advanced_0,7,0,1.4471888238223985e8
AZ,AZ_utilityscale_battery_storage_lithium_ion_advanced_0_8,1,0,0.0
CA_N,CA_N_utilityscale_battery_storage_lithium_ion_advanced_0_8,2,0,0.0
CA_S,CA_S_utilityscale_battery_storage_lithium_ion_advanced_0_8,3,0,0.0
MT_WY_CO,MT_WY_CO_utilityscale_battery_storage_lithium_ion_advanced_0_8,4,0,0.0
NM,NM_utilityscale_battery_storage_lithium_ion_advanced_0_8,5,0,5.510811820479147e-9
PNW,PNW_utilityscale_battery_storage_lithium_ion_advanced_0_8,6,0,0.0
UT_NV,UT_NV_utilityscale_battery_storage_lithium_ion_advanced_0_8,7,0,0.0
AZ,AZ_biomass_1,1,1,5.062066984588434e6
AZ,AZ_run_of_river_hydroelectric_1,1,1,2.0712725813242784e6
CA_N,CA_N_biomass_1,2,1,3.704132813742279e7
CA_N,CA_N_geothermal_1,2,1,0.0
CA_N,CA_N_run_of_river_hydroelectric_1,2,1,3.6459170676485646e8
CA_S,CA_S_biomass_1,3,1,4.8804477550136715e7
CA_S,CA_S_geothermal_1,3,1,4.34454223495347e7
CA_S,CA_S_run_of_river_hydroelectric_1,3,1,3.1759225310813785e7
MT_WY_CO,MT_WY_CO_biomass_1,4,1,2.3882003998174984e6
MT_WY_CO,MT_WY_CO_run_of_river_hydroelectric_1,4,1,3.0062034947566938e7
NM,NM_biomass_1,5,1,671293.3013439322
NM,NM_geothermal_1,5,1,886613.7942278357
NM,NM_run_of_river_hydroelectric_1,5,1,2.3133387088695834e6
PNW,PNW_biomass_1,6,1,1.4383073807328187e7
PNW,PNW_geothermal_1,6,1,0.0
PNW,PNW_run_of_river_hydroelectric_1,6,1,8.285920083519717e8
UT_NV,UT_NV_biomass_1,7,1,3.374017556323422e6
UT_NV,UT_NV_geothermal_1,7,1,4.1232479254481845e7
UT_NV,UT_NV_run_of_river_hydroelectric_1,7,1,8.576804187385531e6
AZ,AZ_distributed_generation_1,1,1,6.024098761438606e7
NM,NM_distributed_generation_1,5,1,1.838905392337287e7
PNW,PNW_distributed_generation_1,6,1,4.560800851312737e7
CA_S,CA_S_distributed_generation_1,3,1,3.298448392950371e8
CA_N,CA_N_distributed_generation_1,2,1,1.5728984607643363e8
UT_NV,UT_NV_distributed_generation_1,7,1,3.601065722367542e7
MT_WY_CO,MT_WY_CO_distributed_generation_1,4,1,3.729637560763672e7
