Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.0962655317312507e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.2929211515768042e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.3930940029631376e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.3042831458475308e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.195674172170281e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.6273295666221805e7
AZ,AZ_conventional_steam_coal_1,1,1,6.9279852563627735e6
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,7.514240746898693e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,243818.7607787022
AZ,AZ_natural_gas_steam_turbine_1,1,1,3.682185717587308e7
AZ,AZ_nuclear_1,1,1,4.6983530305117506e8
AZ,AZ_other_peaker_1,1,1,6.907042334510258e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.318922232664154e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.620302905756286e-8
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,5.716275361822817e-10
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,1.0934107061521643e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-1.688266775304228e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.6408780382423718e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.618881945031654e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,2.3498069733390767e-10
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,6.374941181946719e-10
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,1.5970718461641136e-9
NM,NM_conventional_steam_coal_1,5,1,3.665721535989406e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,2.2234428415425792e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,6.959675194990418e-10
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,132.9754493867498
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.459449041146959e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.367133974755237e7
PNW,PNW_nuclear_1,6,1,1.8164070470966768e8
PNW,PNW_other_peaker_1,6,1,3.8832780209395173e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.453808619853092e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.0006247151877636e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,-2.5740933261621077e-9
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0
UT_NV,UT_NV_other_peaker_1,7,1,-3.589292032327237e-12
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,-4.6367553791224923e-7
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,1.869813533956245e-10
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,2.9713660267498456e-10
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,3.133617642831837e-8
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,2.797480212664957e-8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,2.713419835482043e-9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,4.4361638554789475e-9
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,-3.678637671273735e-9
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,1.9239947936432384e-7
