Constraint,CapRes_1,CapRes_2,CapRes_3,CapRes_4
t1,420.30873809485746,0.0,0.0,0.0
t2,420.30873809485746,0.0,0.0,0.0
t3,420.30873809485746,0.0,0.0,0.0
t4,482.66002694167884,0.0,0.0,0.0
t5,482.66002694167884,0.0,0.0,0.0
t6,482.66002694167884,0.0,0.0,0.0
t7,434.9818892514831,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0
t16,436.05567082718227,0.0,0.0,0.0
t17,526.7190132606531,0.0,0.0,0.0
t18,526.7190132606531,0.0,0.0,0.0
t19,526.719013260653,0.0,0.0,0.0
t20,526.7190132606531,0.0,0.0,0.0
t21,526.719013260653,0.0,0.0,0.0
t22,526.719013260653,0.0,0.0,0.0
t23,526.719013260653,0.0,0.0,0.0
t24,526.719013260653,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,0.0
