Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,6.172964557353162e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,2.956837765004433e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2605025923999743e8
AZ_other_peaker_1,AZ_naturalgas,1,-8.045391041378025e-9
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.9909015703374837e6
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,0.0
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-2.81952179648215e-10
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-1.0407900080861369e-7
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,478184.3874313126
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,9.317826515945472e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,3.776803374718471e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,165775.46970376425
NM_conventional_steam_coal_1,NM_coal,5,4.350286972020276e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,794933.918018762
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,4.388067964100628e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.892378873592296e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,4.830550486537689e7
PNW_nuclear_1,PNW_uranium,6,7.909925220000085e7
PNW_other_peaker_1,PNW_naturalgas,6,1.096495677769718e7
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,5.077645831292296e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,3.9801011855130035e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,290967.5674493007
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-1.0169415115039252e-8
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,2.0417375041185896e9
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,5.0326889322604985e-12
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,4.3834819393895996e-8
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,1.698706130680096e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,0.0
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-1.2031819431589008e-7
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,6.968313968607284e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,2.1621980984361606e-10
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,4.4807848098571416e-12
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,-7.358453564977807e-8
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,1.2536935416429844e9
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,8.347228686034214e-12
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,5.66177504879306e-12
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,1.720937267453209e6
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,2.713963517919487e-8
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,-1.4506197834052157e-9
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,0.0
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,-1.510972083451634e-9
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,-9.062808949406965e-8
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.584298965373105e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,-3.69553731616179e-11
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,0.0
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,8.645532089451662e-9
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,9.512187126194525e8
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas,7,-1.5098066796781495e-11
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,-1.049286169063635e-9
UT_NV_nuclear_nuclear__large_advanced_0,UT_NV_uranium,7,-5.787501384214974e-8
CA_S_nuclear_1,AZ_uranium,3,7.415812601999903e7
NM_nuclear_1,AZ_uranium,5,7.01056639540365e7
