Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,5.262534996073234e7,0.0,5.262534996073234e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.979897285505854e6,0.0,0.0,0.0,6.979897285505854e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,924158.0389267765,0.0,0.0,0.0,924158.0389267765
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.7586231009772796e7,0.0,0.0,1.7586231009772796e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.204317708115269e8,0.0,2.204317708115269e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.896753434168196e8,0.0,5.896753434168196e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,2.116610291127463e8,0.0,2.116610291127463e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.897191319876139e7,0.0,4.897191319876139e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.066796712460429e8,0.0,1.066796712460429e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.0585377912321342e7,0.0,1.0585377912321342e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610455e8,0.0,0.0,0.0,6.382061138610455e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.74302113804181e8,0.0,0.0,0.0,2.74302113804181e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.513566121504748e7,0.0,0.0,0.0,3.513566121504748e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930211997e8,0.0,0.0,0.0,8.041707930211997e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.07748980560467e8,0.0,0.0,0.0,5.07748980560467e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.3045669512797613e7,0.0,0.0,0.0,3.3045669512797613e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498602e6,0.0,0.0,0.0,2.0899917022498602e6
