Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,5.746026835640949e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,6.238083695610338e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,-1.927751031059545e-9
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,2.6620262615324473e-9
AZ_nuclear_1,AZ_uranium,1,1.2356378837279762e8
AZ_other_peaker_1,AZ_naturalgas,1,2.026180776348546e-8
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,881913.0958217575
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,2.987946641026143e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-2.667789699216883e-10
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,1.7507303368200725e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,1.251990188319216e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.336931896720546e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,2.2051140905138627e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-4.812960635730868e-9
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,7.880248839293408e-12
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,100322.31573981956
NM_conventional_steam_coal_1,NM_coal,5,3.550022499582411e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,796314.7368343362
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-1.8963316585589886e-10
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,5.746967092688596e-12
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.8160436174535522e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,2.8753226581757482e7
PNW_nuclear_1,PNW_uranium,6,7.71695367424587e7
PNW_other_peaker_1,PNW_naturalgas,6,6.6639200021211365e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.8050968171795887e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.15741754113193e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,-3.9344795368379e-9
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-3.255871991184125e-8
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,9.451507618905371e8
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,-8.657949953772005e-9
AZ_nuclear_nuclear__large_conservative_0,AZ_uranium,1,4.829508473021625e-9
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,1.5258658436464584e9
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas,2,-1.544898558287449e-11
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-5.624451679762729e-10
CA_N_nuclear_nuclear__large_conservative_0,CA_N_uranium,2,-5.19656224211965e-9
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,1.2481565643743346e9
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas,3,0.0
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,-1.57532430118105e-7
CA_S_nuclear_nuclear__large_conservative_0,CA_S_uranium,3,6.294462229190388e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,-2.3328149317032e-12
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas,4,2.2357138732331806e-9
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,541881.0846850491
MT_WY_CO_nuclear_nuclear__large_conservative_0,MT_WY_CO_uranium,4,3.6428791064940786e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,2.3328149317032e-12
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas,5,0.0
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,2.4090495312886372e-12
NM_nuclear_nuclear__large_conservative_0,NM_uranium,5,-4.0407147093302065e-9
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.2304045245965185e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas,6,-5.272002973859864e-12
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,1.8705369738073006e8
PNW_nuclear_nuclear__large_conservative_0,PNW_uranium,6,6.300855995755584e-8
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.283244551968493e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas,7,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,5.868293633933979e-9
UT_NV_nuclear_nuclear__large_conservative_0,UT_NV_uranium,7,-7.117907902056547e-8
CA_S_nuclear_1,AZ_uranium,3,7.269528079439916e7
NM_nuclear_1,AZ_uranium,5,6.85627331619826e7
