Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,48047.81528681489
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,5.522609065407823e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,108603.9024337828
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,1.352655107407634e7
AZ_nuclear_1,AZ_uranium,1,1.2132060157235119e8
AZ_other_peaker_1,AZ_naturalgas,1,5.704455585643744e6
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,7.715578119256396e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,5.996184397103899e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,9.886634870781563e-11
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.1312767264845405e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,2.083450221150651e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.166132096004595e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.603052797110792e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,207999.2118643371
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,1.1214666782758912e-8
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,-4.084179749952456e-11
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-2.444253748308256e-9
NM_conventional_steam_coal_1,NM_coal,5,2.9612678682783652e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,2.5650321420251902e7
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,5490.774411245006
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,297.6768
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.7113116158293813e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,9.42470109203956e6
PNW_nuclear_1,PNW_uranium,6,7.568040312306301e7
PNW_other_peaker_1,PNW_naturalgas,6,2.112327810097616e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.1751565896833694e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.6598216617449352e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,2.7004095551933132e-8
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,7.375071948390044e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,1.3477765120846814e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,-7.644177588060432e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,-7.042113426791731e-11
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,3.579314229032856e-9
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,5.62840484231492e7
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,0.0
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,1.7923139239428566e-10
