Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,3.125134010109244e6,0.0,3.125134010109244e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.118193734093196e6,0.0,0.0,0.0,6.118193734093196e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,772570.4219514001,0.0,0.0,0.0,772570.4219514001
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,1.1846114596284505e7,0.0,0.0,1.1846114596284505e7
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,8.959581902524087e7,0.0,0.0,8.959581902524087e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.6324503713418437e7,0.0,0.0,1.6324503713418437e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.8124856826663118e7,0.0,2.8124856826663118e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,1.5004409124642208e8,0.0,1.5004409124642208e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,5.385757963268888e7,0.0,5.385757963268888e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,1.2461002981623441e7,0.0,1.2461002981623441e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,2.7144859464244314e7,0.0,2.7144859464244314e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,2.693470953272525e6,0.0,2.693470953272525e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.2292327797976676e8,0.0,0.0,0.0,2.2292327797976676e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,9.581281820706703e7,0.0,0.0,0.0,9.581281820706703e7
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,1.2272769880970294e7,0.0,0.0,0.0,1.2272769880970294e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,2.8089418973335934e8,0.0,0.0,0.0,2.8089418973335934e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,1.7735503417955106e8,0.0,0.0,0.0,1.7735503417955106e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,1.154274271404552e7,0.0,0.0,0.0,1.154274271404552e7
CA_S,CA_S_other_peaker_1,3,1,730027.1669247786,0.0,0.0,0.0,730027.1669247786
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.429759641871723e8,0.0,0.0,4.429759641871723e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3424231249170306e8,0.0,0.0,2.3424231249170306e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.916155630855131e8,0.0,0.0,1.916155630855131e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.069222235682479e7,0.0,0.0,7.069222235682479e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0569431107011974e7,0.0,0.0,3.0569431107011974e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,1.0902424738923207e7,1.0902424738923207e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,4.681671090811633e7,4.681671090811633e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,4.348226801718591e7,4.348226801718591e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,8.1060235883552395e6,8.1060235883552395e6
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,113271.94533946186,113271.94533946186
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.106094971473514e8,0.0,0.0,4.106094971473514e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.537902705768658e7,0.0,0.0,8.537902705768658e7
PNW,PNW_nuclear_1,6,1,0.0,7.604368965673395e7,0.0,0.0,7.604368965673395e7
