Time_Index,CO2_tons_MWh_1
1,0.46
2,0.44
3,0.46
4,0.44
5,0.45
6,0.46
7,0.46
8,0.45
9,0.44
10,0.42
11,0.45
12,0.42
13,0.43
14,0.44
15,0.45
16,0.42
17,0.42
18,0.46
19,0.45
20,0.43
21,0.46
22,0.46
23,0.44
24,0.42
25,0.43
26,0.46
27,0.45
28,0.45
29,0.44
30,0.43
31,0.44
32,0.43
33,0.42
34,0.44
35,0.43
36,0.45
37,0.45
38,0.42
39,0.42
40,0.42
41,0.44
42,0.44
43,0.42
44,0.43
45,0.45
46,0.43
47,0.43
48,0.44
49,0.44
50,0.45
51,0.43
52,0.43
53,0.44
54,0.43
55,0.43
56,0.42
57,0.43
58,0.46
59,0.45
60,0.45
61,0.44
62,0.45
63,0.45
64,0.45
65,0.43
66,0.46
67,0.42
68,0.44
69,0.44
70,0.45
71,0.43
72,0.44
73,0.45
74,0.43
75,0.43
76,0.46
77,0.45
78,0.44
79,0.43
80,0.44
81,0.45
82,0.43
83,0.43
84,0.46
85,0.44
86,0.44
87,0.45
88,0.46
89,0.43
90,0.45
91,0.46
92,0.43
93,0.46
94,0.45
95,0.42
96,0.46
97,0.44
98,0.43
99,0.43
100,0.42
101,0.43
102,0.45
103,0.45
104,0.44
105,0.44
106,0.45
107,0.44
108,0.46
109,0.44
110,0.44
111,0.44
112,0.42
113,0.45
114,0.44
115,0.44
116,0.42
117,0.46
118,0.45
119,0.43
120,0.44
121,0.44
122,0.44
123,0.42
124,0.43
125,0.43
126,0.42
127,0.46
128,0.46
129,0.45
130,0.46
131,0.43
132,0.44
133,0.43
134,0.44
135,0.44
136,0.44
137,0.42
138,0.45
139,0.44
140,0.42
141,0.46
142,0.46
143,0.44
144,0.42
145,0.42
146,0.45
147,0.45
148,0.44
149,0.46
150,0.43
151,0.45
152,0.42
153,0.43
154,0.43
155,0.42
156,0.45
157,0.43
158,0.42
159,0.43
160,0.44
161,0.46
162,0.45
163,0.46
164,0.45
165,0.42
166,0.44
167,0.43
168,0.42
169,0.45
170,0.43
171,0.45
172,0.46
173,0.43
174,0.44
175,0.46
176,0.43
177,0.44
178,0.43
179,0.45
180,0.43
181,0.43
182,0.45
183,0.42
184,0.44
185,0.43
186,0.46
187,0.42
188,0.46
189,0.45
190,0.46
191,0.45
192,0.42
193,0.43
194,0.42
195,0.42
196,0.42
197,0.43
198,0.44
199,0.42
200,0.42
201,0.43
202,0.45
203,0.46
204,0.42
205,0.42
206,0.43
207,0.46
208,0.45
209,0.43
210,0.46
211,0.46
212,0.44
213,0.46
214,0.42
215,0.45
216,0.44
217,0.46
218,0.43
219,0.42
220,0.44
221,0.43
222,0.42
223,0.46
224,0.43
225,0.43
226,0.43
227,0.44
228,0.45
229,0.45
230,0.43
231,0.42
232,0.44
233,0.46
234,0.45
235,0.45
236,0.46
237,0.45
238,0.46
239,0.46
240,0.45
241,0.46
242,0.42
243,0.43
244,0.43
245,0.45
246,0.45
247,0.42
248,0.42
249,0.42
250,0.42
251,0.46
252,0.44
253,0.45
254,0.46
255,0.44
256,0.45
257,0.43
258,0.46
259,0.44
260,0.45
261,0.42
262,0.46
263,0.42
264,0.45
265,0.46
266,0.42
267,0.46
268,0.44
269,0.45
270,0.42
271,0.46
272,0.46
273,0.42
274,0.45
275,0.44
276,0.44
277,0.43
278,0.43
279,0.45
280,0.46
281,0.45
282,0.46
283,0.42
284,0.46
285,0.45
286,0.45
287,0.45
288,0.43
289,0.43
290,0.42
291,0.43
292,0.43
293,0.43
294,0.45
295,0.44
296,0.46
297,0.42
298,0.43
299,0.43
300,0.42
301,0.44
302,0.45
303,0.45
304,0.44
305,0.44
306,0.46
307,0.42
308,0.44
309,0.42
310,0.45
311,0.43
312,0.43
313,0.44
314,0.42
315,0.43
316,0.45
317,0.43
318,0.44
319,0.45
320,0.42
321,0.42
322,0.43
323,0.44
324,0.42
325,0.42
326,0.45
327,0.42
328,0.46
329,0.45
330,0.43
331,0.44
332,0.45
333,0.42
334,0.44
335,0.46
336,0.43
337,0.45
338,0.46
339,0.43
340,0.43
341,0.43
342,0.42
343,0.46
344,0.44
345,0.46
346,0.44
347,0.42
348,0.45
349,0.45
350,0.46
351,0.42
352,0.42
353,0.42
354,0.45
355,0.44
356,0.44
357,0.43
358,0.46
359,0.45
360,0.42
361,0.42
362,0.43
363,0.42
364,0.44
365,0.43
366,0.46
367,0.42
368,0.45
369,0.45
370,0.45
371,0.46
372,0.42
373,0.44
374,0.44
375,0.42
376,0.45
377,0.46
378,0.43
379,0.45
380,0.43
381,0.43
382,0.44
383,0.44
384,0.45
385,0.44
386,0.44
387,0.43
388,0.42
389,0.46
390,0.44
391,0.43
392,0.43
393,0.42
394,0.44
395,0.44
396,0.43
397,0.42
398,0.44
399,0.46
400,0.45
401,0.45
402,0.43
403,0.42
404,0.42
405,0.42
406,0.45
407,0.46
408,0.42
409,0.42
410,0.42
411,0.43
412,0.42
413,0.44
414,0.44
415,0.45
416,0.44
417,0.46
418,0.45
419,0.44
420,0.43
421,0.46
422,0.44
423,0.43
424,0.45
425,0.42
426,0.43
427,0.43
428,0.43
429,0.45
430,0.46
431,0.45
432,0.46
433,0.42
434,0.42
435,0.42
436,0.42
437,0.43
438,0.43
439,0.45
440,0.45
441,0.44
442,0.46
443,0.42
444,0.44
445,0.43
446,0.46
447,0.44
448,0.43
449,0.44
450,0.46
451,0.44
452,0.43
453,0.46
454,0.42
455,0.45
456,0.43
457,0.43
458,0.43
459,0.46
460,0.45
461,0.43
462,0.44
463,0.46
464,0.43
465,0.44
466,0.45
467,0.46
468,0.46
469,0.43
470,0.46
471,0.43
472,0.43
473,0.43
474,0.45
475,0.42
476,0.42
477,0.46
478,0.42
479,0.42
480,0.45
481,0.42
482,0.44
483,0.42
484,0.45
485,0.43
486,0.45
487,0.42
488,0.44
489,0.45
490,0.45
491,0.43
492,0.46
493,0.44
494,0.45
495,0.45
496,0.44
497,0.44
498,0.42
499,0.46
500,0.43
501,0.42
502,0.43
503,0.42
504,0.43
505,0.44
506,0.43
507,0.44
508,0.46
509,0.45
510,0.43
511,0.46
512,0.46
513,0.42
514,0.45
515,0.42
516,0.44
517,0.43
518,0.43
519,0.45
520,0.45
521,0.46
522,0.43
523,0.46
524,0.44
525,0.43
526,0.46
527,0.46
528,0.45
529,0.42
530,0.46
531,0.44
532,0.46
533,0.44
534,0.42
535,0.46
536,0.43
537,0.46
538,0.44
539,0.43
540,0.43
541,0.43
542,0.44
543,0.42
544,0.44
545,0.46
546,0.42
547,0.44
548,0.42
549,0.42
550,0.46
551,0.44
552,0.42
553,0.42
554,0.46
555,0.43
556,0.45
557,0.42
558,0.42
559,0.46
560,0.43
561,0.43
562,0.44
563,0.42
564,0.44
565,0.45
566,0.43
567,0.44
568,0.45
569,0.42
570,0.45
571,0.44
572,0.44
573,0.45
574,0.44
575,0.46
576,0.43
577,0.42
578,0.43
579,0.43
580,0.46
581,0.44
582,0.45
583,0.42
584,0.42
585,0.46
586,0.44
587,0.43
588,0.43
589,0.43
590,0.46
591,0.42
592,0.44
593,0.42
594,0.46
595,0.43
596,0.45
597,0.42
598,0.43
599,0.44
600,0.44
601,0.46
602,0.45
603,0.42
604,0.45
605,0.44
606,0.44
607,0.45
608,0.46
609,0.43
610,0.44
611,0.45
612,0.45
613,0.43
614,0.46
615,0.42
616,0.45
617,0.44
618,0.43
619,0.44
620,0.42
621,0.45
622,0.42
623,0.43
624,0.46
625,0.46
626,0.43
627,0.45
628,0.42
629,0.45
630,0.45
631,0.43
632,0.46
633,0.44
634,0.44
635,0.46
636,0.46
637,0.46
638,0.44
639,0.44
640,0.45
641,0.45
642,0.46
643,0.45
644,0.45
645,0.46
646,0.43
647,0.45
648,0.44
649,0.44
650,0.45
651,0.43
652,0.46
653,0.42
654,0.46
655,0.44
656,0.45
657,0.42
658,0.43
659,0.46
660,0.44
661,0.43
662,0.45
663,0.43
664,0.42
665,0.46
666,0.42
667,0.44
668,0.46
669,0.46
670,0.43
671,0.43
672,0.43
673,0.43
674,0.43
675,0.43
676,0.43
677,0.43
678,0.46
679,0.42
680,0.46
681,0.42
682,0.43
683,0.43
684,0.43
685,0.45
686,0.45
687,0.44
688,0.42
689,0.42
690,0.43
691,0.43
692,0.45
693,0.43
694,0.45
695,0.43
696,0.43
697,0.43
698,0.43
699,0.43
700,0.45
701,0.45
702,0.46
703,0.44
704,0.45
705,0.42
706,0.44
707,0.42
708,0.43
709,0.42
710,0.44
711,0.44
712,0.45
713,0.46
714,0.45
715,0.45
716,0.45
717,0.45
718,0.44
719,0.46
720,0.44
721,0.45
722,0.44
723,0.46
724,0.45
725,0.46
726,0.42
727,0.43
728,0.44
729,0.45
730,0.46
731,0.44
732,0.45
733,0.42
734,0.44
735,0.46
736,0.46
737,0.45
738,0.44
739,0.45
740,0.43
741,0.45
742,0.44
743,0.42
744,0.46
745,0.44
746,0.42
747,0.46
748,0.46
749,0.42
750,0.42
751,0.43
752,0.45
753,0.43
754,0.46
755,0.42
756,0.42
757,0.42
758,0.42
759,0.44
760,0.45
761,0.42
762,0.43
763,0.46
764,0.42
765,0.46
766,0.45
767,0.46
768,0.46
769,0.43
770,0.43
771,0.46
772,0.43
773,0.44
774,0.44
775,0.43
776,0.43
777,0.43
778,0.42
779,0.42
780,0.42
781,0.44
782,0.45
783,0.44
784,0.45
785,0.45
786,0.46
787,0.45
788,0.44
789,0.45
790,0.42
791,0.44
792,0.44
793,0.46
794,0.45
795,0.43
796,0.42
797,0.44
798,0.42
799,0.45
800,0.45
801,0.45
802,0.45
803,0.46
804,0.46
805,0.44
806,0.43
807,0.44
808,0.44
809,0.42
810,0.44
811,0.43
812,0.46
813,0.42
814,0.43
815,0.44
816,0.42
817,0.45
818,0.46
819,0.46
820,0.42
821,0.42
822,0.45
823,0.44
824,0.42
825,0.43
826,0.42
827,0.45
828,0.45
829,0.44
830,0.44
831,0.43
832,0.44
833,0.46
834,0.45
835,0.45
836,0.45
837,0.43
838,0.45
839,0.43
840,0.46
841,0.45
842,0.42
843,0.44
844,0.42
845,0.44
846,0.44
847,0.46
848,0.44
849,0.44
850,0.43
851,0.46
852,0.45
853,0.45
854,0.46
855,0.42
856,0.42
857,0.46
858,0.42
859,0.45
860,0.46
861,0.44
862,0.44
863,0.45
864,0.46
865,0.43
866,0.46
867,0.43
868,0.46
869,0.43
870,0.43
871,0.45
872,0.45
873,0.43
874,0.44
875,0.45
876,0.44
877,0.46
878,0.45
879,0.45
880,0.44
881,0.46
882,0.46
883,0.44
884,0.43
885,0.43
886,0.46
887,0.42
888,0.42
889,0.44
890,0.42
891,0.43
892,0.42
893,0.46
894,0.45
895,0.42
896,0.42
897,0.44
898,0.46
899,0.43
900,0.43
901,0.42
902,0.45
903,0.45
904,0.44
905,0.44
906,0.42
907,0.46
908,0.45
909,0.42
910,0.44
911,0.43
912,0.44
913,0.45
914,0.43
915,0.43
916,0.46
917,0.43
918,0.43
919,0.45
920,0.44
921,0.43
922,0.45
923,0.45
924,0.45
925,0.43
926,0.43
927,0.45
928,0.42
929,0.42
930,0.46
931,0.43
932,0.43
933,0.43
934,0.46
935,0.46
936,0.42
937,0.42
938,0.43
939,0.45
940,0.46
941,0.45
942,0.45
943,0.44
944,0.42
945,0.46
946,0.45
947,0.43
948,0.42
949,0.42
950,0.46
951,0.45
952,0.43
953,0.42
954,0.44
955,0.46
956,0.44
957,0.44
958,0.46
959,0.44
960,0.46
961,0.45
962,0.44
963,0.45
964,0.46
965,0.46
966,0.46
967,0.43
968,0.42
969,0.42
970,0.43
971,0.42
972,0.43
973,0.45
974,0.46
975,0.42
976,0.45
977,0.42
978,0.44
979,0.46
980,0.46
981,0.42
982,0.45
983,0.46
984,0.43
985,0.46
986,0.42
987,0.44
988,0.44
989,0.43
990,0.46
991,0.46
992,0.46
993,0.46
994,0.44
995,0.42
996,0.42
997,0.45
998,0.45
999,0.45
1000,0.45
1001,0.45
1002,0.43
1003,0.46
1004,0.45
1005,0.42
1006,0.44
1007,0.42
1008,0.43
1009,0.45
1010,0.46
1011,0.42
1012,0.46
1013,0.46
1014,0.45
1015,0.46
1016,0.43
1017,0.44
1018,0.44
1019,0.46
1020,0.45
1021,0.46
1022,0.43
1023,0.43
1024,0.45
1025,0.42
1026,0.44
1027,0.42
1028,0.43
1029,0.42
1030,0.46
1031,0.43
1032,0.42
1033,0.44
1034,0.42
1035,0.42
1036,0.46
1037,0.43
1038,0.43
1039,0.45
1040,0.44
1041,0.44
1042,0.44
1043,0.42
1044,0.45
1045,0.43
1046,0.45
1047,0.46
1048,0.43
1049,0.46
1050,0.42
1051,0.42
1052,0.45
1053,0.42
1054,0.44
1055,0.44
1056,0.44
1057,0.44
1058,0.45
1059,0.42
1060,0.46
1061,0.44
1062,0.44
1063,0.45
1064,0.44
1065,0.43
1066,0.46
1067,0.46
1068,0.44
1069,0.43
1070,0.46
1071,0.46
1072,0.44
1073,0.43
1074,0.45
1075,0.44
1076,0.45
1077,0.46
1078,0.45
1079,0.46
1080,0.44
1081,0.43
1082,0.44
1083,0.44
1084,0.44
1085,0.45
1086,0.44
1087,0.44
1088,0.42
1089,0.42
1090,0.43
1091,0.42
1092,0.45
1093,0.46
1094,0.45
1095,0.45
1096,0.44
1097,0.45
1098,0.43
1099,0.42
1100,0.42
1101,0.43
1102,0.43
1103,0.43
1104,0.44
1105,0.45
1106,0.46
1107,0.42
1108,0.44
1109,0.44
1110,0.43
1111,0.42
1112,0.42
1113,0.43
1114,0.45
1115,0.46
1116,0.42
1117,0.42
1118,0.44
1119,0.44
1120,0.42
1121,0.44
1122,0.44
1123,0.45
1124,0.46
1125,0.43
1126,0.43
1127,0.45
1128,0.42
1129,0.43
1130,0.44
1131,0.42
1132,0.42
1133,0.44
1134,0.42
