Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.1209279082001281e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.5738214184732974e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.894740012379068e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.6244423599396992e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.377694768110407e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,5.1903340672681615e7
AZ,AZ_conventional_steam_coal_1,1,1,2.7596594055846274e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,7.327932489208307e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,4.62022010020094e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.528889893227374e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-9.275852612638272e-12
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,7.132241284599029e-11
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,6.184798386374294e7
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,3.6283060459025145e-11
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.5840063393180493e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.158545262057124e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,170641.10866274408
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,1.2564179009027179e-11
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,-1.4021398192905316e-12
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,-4.166699465803253e-12
NM,NM_conventional_steam_coal_1,5,1,4.215278388429811e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,6.371555232444032e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-1.1169249968767642e-9
NM,NM_natural_gas_steam_turbine_1,5,1,-8.049739214181482e-13
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.3446984634193602e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.0420027713705746e7
PNW,PNW_nuclear_1,6,1,2.1627673772514826e8
PNW,PNW_other_peaker_1,6,1,2.2961213846254814e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,6.146190819268743e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.0559357152432631e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,-4.9531177001746796e-11
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,2.591755638557027e-8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,5.086965309233653e-11
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,4.371699920018347e-11
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,-1.606815268480462e-8
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,4.411740395595478e-8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,-8.276845557426789e-12
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,3.0884127298717904e-11
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,5.558934745478601e-9
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,-4.954118715497821e-7
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,2.2947261749322442e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,-4.471981614197078e-9
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,2.433782264908985e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,1.4003077678079452e-11
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,1.1103514162203302e-11
NM,NM_nuclear_nuclear__large_conservative_0,5,0,-1.1461715265346789e-8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,2.4813413172243e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,0.0
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,2.201095024668885e6
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,-1.0635095340736697e-7
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,2.958916691976097e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,0.0
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,-1.1247505084775094e-6
CA_S,CA_S_nuclear_1,3,1,3.6816869975165707e8
NM,NM_nuclear_1,5,1,1.5339783075955853e8
AZ,AZ_onshore_wind_turbine_1,1,1,8.84973402189285e7
AZ,AZ_solar_photovoltaic_1,1,1,2.6956180595860755e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,5.260376165028626e7
CA_N,CA_N_solar_photovoltaic_1,2,1,3.099278550159323e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.562559007125029e8
CA_S,CA_S_solar_photovoltaic_1,3,1,7.275583576270999e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,6.44341153570417e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,1.3960191882229692e8
NM,NM_onshore_wind_turbine_1,5,1,2.930173134465461e8
NM,NM_solar_photovoltaic_1,5,1,9.940640904363653e7
PNW,PNW_onshore_wind_turbine_1,6,1,1.3394905807345612e8
PNW,PNW_solar_photovoltaic_1,6,1,1.8365861779987055e8
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,4.475484817025638e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,4.187309919764515e8
AZ,AZ_landbasedwind_class3_conservative_0,1,0,1.3558958879270997e9
AZ,AZ_landbasedwind_class3_conservative_1,1,1,4.6233669137422544e8
AZ,AZ_landbasedwind_class3_conservative_2,1,2,0.0
AZ,AZ_landbasedwind_class3_conservative_3,1,3,0.0
AZ,AZ_landbasedwind_class3_conservative_4,1,4,0.0
AZ,AZ_landbasedwind_class3_conservative_5,1,5,0.0
AZ,AZ_landbasedwind_class3_conservative_6,1,6,0.0
AZ,AZ_landbasedwind_class3_conservative_7,1,7,0.0
AZ,AZ_landbasedwind_class3_conservative_8,1,8,0.0
AZ,AZ_landbasedwind_class3_conservative_9,1,9,0.0
AZ,AZ_utilitypv_class1_conservative_1,1,1,3.9266001806412e8
AZ,AZ_utilitypv_class1_conservative_2,1,2,0.0
AZ,AZ_utilitypv_class1_conservative_3,1,3,0.0
AZ,AZ_utilitypv_class1_conservative_4,1,4,0.0
AZ,AZ_utilitypv_class1_conservative_5,1,5,0.0
CA_N,CA_N_landbasedwind_class3_conservative_0,2,0,7.727036708861711e8
CA_N,CA_N_landbasedwind_class3_conservative_1,2,1,0.0
CA_N,CA_N_landbasedwind_class3_conservative_2,2,2,2.3912660768502784e8
CA_N,CA_N_landbasedwind_class3_conservative_3,2,3,0.0
CA_N,CA_N_landbasedwind_class3_conservative_4,2,4,0.0
CA_N,CA_N_landbasedwind_class3_conservative_5,2,5,0.0
CA_N,CA_N_landbasedwind_class3_conservative_6,2,6,0.0
CA_N,CA_N_landbasedwind_class3_conservative_7,2,7,0.0
CA_N,CA_N_landbasedwind_class3_conservative_8,2,8,0.0
CA_N,CA_N_landbasedwind_class3_conservative_9,2,9,0.0
CA_N,CA_N_utilitypv_class1_conservative_1,2,1,1.4580665432189553e9
CA_N,CA_N_utilitypv_class1_conservative_2,2,2,0.0
CA_N,CA_N_utilitypv_class1_conservative_3,2,3,0.0
CA_N,CA_N_utilitypv_class1_conservative_4,2,4,0.0
CA_N,CA_N_utilitypv_class1_conservative_5,2,5,0.0
CA_S,CA_S_landbasedwind_class3_conservative_0,3,0,1.387469266471165e8
CA_S,CA_S_landbasedwind_class3_conservative_1,3,1,4.532991504020254e7
CA_S,CA_S_landbasedwind_class3_conservative_2,3,2,7.895168184227538e7
CA_S,CA_S_landbasedwind_class3_conservative_3,3,3,6.020007639749423e7
CA_S,CA_S_landbasedwind_class3_conservative_4,3,4,0.0
CA_S,CA_S_landbasedwind_class3_conservative_5,3,5,0.0
CA_S,CA_S_landbasedwind_class3_conservative_6,3,6,0.0
CA_S,CA_S_landbasedwind_class3_conservative_7,3,7,0.0
CA_S,CA_S_landbasedwind_class3_conservative_8,3,8,0.0
CA_S,CA_S_landbasedwind_class3_conservative_9,3,9,0.0
CA_S,CA_S_utilitypv_class1_conservative_1,3,1,0.0
CA_S,CA_S_utilitypv_class1_conservative_2,3,2,0.0
CA_S,CA_S_utilitypv_class1_conservative_3,3,3,0.0
CA_S,CA_S_utilitypv_class1_conservative_4,3,4,0.0
CA_S,CA_S_utilitypv_class1_conservative_5,3,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_0,4,0,1.5447958277427673e9
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_1,4,1,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_2,4,2,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_3,4,3,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_4,4,4,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_5,4,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_6,4,6,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_7,4,7,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_8,4,8,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_9,4,9,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_1,4,1,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_2,4,2,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_3,4,3,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_4,4,4,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_5,4,5,0.0
NM,NM_landbasedwind_class3_conservative_0,5,0,6.58098759801105e8
NM,NM_landbasedwind_class3_conservative_1,5,1,0.0
NM,NM_landbasedwind_class3_conservative_2,5,2,0.0
NM,NM_landbasedwind_class3_conservative_3,5,3,0.0
NM,NM_landbasedwind_class3_conservative_4,5,4,0.0
NM,NM_landbasedwind_class3_conservative_5,5,5,0.0
NM,NM_landbasedwind_class3_conservative_6,5,6,0.0
NM,NM_landbasedwind_class3_conservative_7,5,7,0.0
NM,NM_landbasedwind_class3_conservative_8,5,8,0.0
NM,NM_landbasedwind_class3_conservative_9,5,9,0.0
NM,NM_utilitypv_class1_conservative_1,5,1,0.0
NM,NM_utilitypv_class1_conservative_2,5,2,0.0
NM,NM_utilitypv_class1_conservative_3,5,3,0.0
NM,NM_utilitypv_class1_conservative_4,5,4,0.0
