Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,5.363783019055594e7,0.0,5.363783019055594e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.824437963368367e6,0.0,0.0,0.0,6.824437963368367e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,904599.142307343,0.0,0.0,0.0,904599.142307343
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.7565900060705345e7,0.0,0.0,1.7565900060705345e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.2507768752032888e8,0.0,2.2507768752032888e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,6.021035996553051e8,0.0,6.021035996553051e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,2.161220898216308e8,0.0,2.161220898216308e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,5.000406672615223e7,0.0,5.000406672615223e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.0892809879941615e8,0.0,1.0892809879941615e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.0808479981187299e7,0.0,1.0808479981187299e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610454e8,0.0,0.0,0.0,6.382061138610454e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.7430211380418086e8,0.0,0.0,0.0,2.7430211380418086e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.513566121504746e7,0.0,0.0,0.0,3.513566121504746e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930211996e8,0.0,0.0,0.0,8.041707930211996e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.0774898056046665e8,0.0,0.0,0.0,5.0774898056046665e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.304566951279761e7,0.0,0.0,0.0,3.304566951279761e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498595e6,0.0,0.0,0.0,2.0899917022498595e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4465981011834323e8,0.0,0.0,4.4465981011834323e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3513271738200215e8,0.0,0.0,2.3513271738200215e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9234393462784398e8,0.0,0.0,1.9234393462784398e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.096093854145882e7,0.0,0.0,7.096093854145882e7
