Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,1.4960029120965576e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,7.952731450654647e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2152441358166899e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,7.401051684932545e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-1.835380391769702e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,1.3416163519648052e-7
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,3.1810039984945945e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,1.4006754359538077e-10
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.175938348700026e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.599743821287844e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,157999.53714773158
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-6.159579783115988e-12
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,-6.37594119723417e-11
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-1.1827978596556931e-11
NM_conventional_steam_coal_1,NM_coal,5,3.281521617898579e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,8.91532056838786e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,133.79807805717334
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,-1.727329390632804e-11
NM_other_peaker_1,NM_naturalgas,5,66.15040000000002
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.581824558034441e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.0567426114969442e7
PNW_nuclear_1,PNW_uranium,6,7.544249528677648e7
PNW_other_peaker_1,PNW_naturalgas,6,2.113109602743052e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.399552559161729e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.420625185821904e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,-3.3907719790965945e-8
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,-6.196926413716753e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,-1.3523690083522325e-8
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,6.0914307856104916e-9
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,3.647355924217944e7
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,-1.2740295980100722e-10
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,-9.665052834861854e-9
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,1.2995052342635714e-7
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,9.562939685832909e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,1.3415188959697837e-12
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,-3.663387841116675e-8
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,-6.944178349452796e-8
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,0.0
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,0.0
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,0.0
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,2.4182184280019427e-10
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.2804225624120646e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,5.331266947905534e-11
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,3.2305867074862593e6
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,2.0206556048396608e-8
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.7168654836583235e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas,7,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,1.4337179891299459e-8
UT_NV_nuclear_nuclear__large_advanced_0,UT_NV_uranium,7,-6.824547165730529e-9
CA_S_nuclear_1,AZ_uranium,3,7.149547197469197e7
NM_nuclear_1,AZ_uranium,5,6.237733249466857e7
