Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.165079610481159e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.401963882065e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.542619783180119e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.2936703530725494e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.2099368637281601e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.662118720278907e7
AZ,AZ_conventional_steam_coal_1,1,1,1.180905816002474e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,7.52395237931326e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,214828.841305318
AZ,AZ_natural_gas_steam_turbine_1,1,1,3.708083379780236e7
AZ,AZ_nuclear_1,1,1,4.931244882670858e8
AZ,AZ_other_peaker_1,1,1,6.869863097930377e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.1260692069805956e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-2.6853722673309862e-8
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,1.3989798190658573e-10
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,1.5367953437905273e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,3.844603704284016e-9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.7364605952397704e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.494817320188031e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,-2.2107526340334258e-12
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,-1.9389973447098727e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,1.193390417658662e-9
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,-3.620645610178317e-9
NM,NM_conventional_steam_coal_1,5,1,3.667455223675065e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,2.2630001268784594e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,9.496838825205797e-10
NM,NM_natural_gas_steam_turbine_1,5,1,6.154725822501478e-12
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.5791504494338414e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.2939165044332717e7
PNW,PNW_nuclear_1,6,1,1.8290068391057438e8
PNW,PNW_other_peaker_1,6,1,3.3642483284345474e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.492917136351622e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.2938779377865902e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,1.0195623299018634e-8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,-1.2716604553055966e-11
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,-3.745727909779383e-7
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,8.055857218055808e-10
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,-5.343883651674751e-10
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,1.3494822145964846e-9
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,-2.7319406399786664e-7
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,1.381637703462146e-9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,-3.231962719890378e-9
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,-5.700205992704732e-9
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,7.448455405008606e-8
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,4.9740538548371214e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,6.49159803414602e-11
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,-1.6721699159778573e-9
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,-4.052662551873697e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,3.897593229836984e-10
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,-2.935032920066864e-11
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,-1.6963766133257683e-12
NM,NM_nuclear_nuclear__large_conservative_0,5,0,-7.510626140639223e-9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,1.1798429856175518e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,-5.07598493252355e-10
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,8.111267526535756e-10
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,4.851329648297523e-9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,1.961201670208922e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,6.528116095729355e-9
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,-9.299754121837974e-8
CA_S,CA_S_nuclear_1,3,1,3.3990576896415186e8
NM,NM_nuclear_1,5,1,1.2635779420324929e8
AZ,AZ_onshore_wind_turbine_1,1,1,8.285047536750513e7
AZ,AZ_solar_photovoltaic_1,1,1,1.7202183751620594e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,4.82492827312981e7
CA_N,CA_N_solar_photovoltaic_1,2,1,2.0765631333158043e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.4563760721560794e8
CA_S,CA_S_solar_photovoltaic_1,3,1,4.7934842815449476e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,4.687950475629968e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,8.708140331650689e7
NM,NM_onshore_wind_turbine_1,5,1,2.55794859864374e8
NM,NM_solar_photovoltaic_1,5,1,6.48864433678919e7
PNW,PNW_onshore_wind_turbine_1,6,1,1.196181312658545e8
PNW,PNW_solar_photovoltaic_1,6,1,1.2412283226151447e8
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,3.6575675104976734e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,2.6045758761885157e8
AZ,AZ_landbasedwind_class3_advanced_0,1,0,1.2517383898748524e9
AZ,AZ_landbasedwind_class3_advanced_1,1,1,1.3620707006757774e9
AZ,AZ_landbasedwind_class3_advanced_2,1,2,0.0
AZ,AZ_landbasedwind_class3_advanced_3,1,3,0.0
AZ,AZ_landbasedwind_class3_advanced_4,1,4,0.0
AZ,AZ_landbasedwind_class3_advanced_5,1,5,0.0
AZ,AZ_landbasedwind_class3_advanced_6,1,6,0.0
AZ,AZ_landbasedwind_class3_advanced_7,1,7,0.0
AZ,AZ_landbasedwind_class3_advanced_8,1,8,0.0
AZ,AZ_landbasedwind_class3_advanced_9,1,9,0.0
AZ,AZ_utilitypv_class1_advanced_1,1,1,3.748470925138055e8
AZ,AZ_utilitypv_class1_advanced_2,1,2,0.0
AZ,AZ_utilitypv_class1_advanced_3,1,3,0.0
AZ,AZ_utilitypv_class1_advanced_4,1,4,0.0
