Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,2.7242518969547305e7
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,4.0224622628585744e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2605025923999743e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,8.656830212055118e7
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-5.8815171446656745e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,0.0
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,6.423771756431277e6
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-7.310859619575045e-11
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,3.953441950219575e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.927253281418675e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,932057.9751590255
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-8.983356991620895e-9
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,1.4489939659014795e-8
NM_conventional_steam_coal_1,NM_coal,5,3.595630197548069e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,9.369946224616293e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,1.1634601454109846e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.9132014925621623e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,2.0014342130351648e7
PNW_nuclear_1,PNW_uranium,6,7.909888686745895e7
PNW_other_peaker_1,PNW_naturalgas,6,4.1773411581618804e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.864192770703146e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,2.4982745867304724e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-2.713863977987785e-11
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,-6.2990831792598514e-9
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,3.556665961111451e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,4.38948882148672e-10
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,6.497804483033433e-8
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,6.382668020367709e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,3.767700364322033e-8
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,-2.762227249988881e-10
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,-6.348718559902893e-9
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,1.0905421040367048e9
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,-1.6593503091031362e-9
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,5.130983637968711e-11
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,-1.8860737156956024e-8
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,-7.865983294713087e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,-2.3849224817240612e-12
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,-3.7568321307449713e-10
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,7.551917351467099e-9
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,2.588110933146547e-9
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.8048587278263307e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,7.754570106044413e-11
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,4.524564166557787e7
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,6.393330355791705e-9
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,2.388964162762358e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas,7,5.0326889322604985e-12
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,0.0
UT_NV_nuclear_nuclear__large_advanced_0,UT_NV_uranium,7,6.400146412739655e-10
CA_S_nuclear_1,AZ_uranium,3,7.415812601999897e7
NM_nuclear_1,AZ_uranium,5,6.803511728948295e7
