Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,2.3355122188866344e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,2.724664963195319e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2605025923999743e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.6706415221371347e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,4.6052613789643515e-9
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,1.183731919481943e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,6.805989445411461e6
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-2.2586970121291007e-7
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,3.951353496997058e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.926667276739683e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,1.1002643991298522e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-3.988454253705965e-8
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-2.7245266583832972e-8
NM_conventional_steam_coal_1,NM_coal,5,3.4712158083416626e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,8.485923939405316e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-3.259482156181549e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.913969399232247e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.8396942496329404e7
PNW_nuclear_1,PNW_uranium,6,7.909925220000064e7
PNW_other_peaker_1,PNW_naturalgas,6,4.1751866996571613e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.87345116956368e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.8993225993559006e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,2.7797038152736297e-9
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,2.3002963871476826e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,2.357865014346317e-11
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,-2.9621155162175733e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,1.5449732258535474e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,-3.072978232410151e-11
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-3.2063394520336615e-8
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,5.3597258093521714e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,1.2249575914834476e-7
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,-1.0025195549204401e-6
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,1.0834466693756837e-7
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,1.0684750996618924e9
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,1.3031365497795379e-10
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,-3.1611577355761263e-11
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,-9.068930641120688e-9
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,-1.3863046305709531e-8
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,1.388182240337654e-9
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,1.0143227271441898e-9
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,-7.93323141005479e-9
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,-7.102964597369144e-9
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.9126109443330271e9
