Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,9.953547456705229e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.8535244411757335e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.858290215515607e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.637249253037314e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.3362656098871388e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,5.092173181841972e7
AZ,AZ_conventional_steam_coal_1,1,1,9.684550681281969e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.305761901871086e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,-1.2018230299882758e-6
AZ,AZ_nuclear_1,1,1,4.337332374808449e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.019961383332851e6
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-8.043748828997941e-9
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,0.0
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,2.388931112179452e6
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,9.635456748000738e-12
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.2089142770173665e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.481552108382318e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,619112.5226801875
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,-4.584141331081055e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,4.391531973376332e-12
NM,NM_conventional_steam_coal_1,5,1,4.3372307598797135e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,1.072943694834062e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,1.8119207322003862e-10
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.768645668873866e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.5692727943899e7
PNW,PNW_nuclear_1,6,1,2.1428311609731263e8
PNW,PNW_other_peaker_1,6,1,3.7401080417615166e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.967808022860667e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,2.606002384906073e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_advanced_0,1,0,1.7956155489778197e-7
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,4.86862338168374e-10
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,2,0,7.0661151409363385e-9
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,-2.441086343846958e-9
CA_N,CA_N_nuclear_nuclear__large_advanced_0,2,0,2.7969093208707733e9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,3.3997438951102156e-11
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,3,0,8.483945764781493e-11
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,-1.4091556596794454e-7
CA_S,CA_S_nuclear_nuclear__large_advanced_0,3,0,4.244339672826701e9
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,-1.2815364727775136e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,4,0,1.1367416099292838e-12
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,-1.6140221325980266e-9
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_advanced_0,4,0,-2.81389770815672e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,1.5082277453376153e-12
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,5,0,3.5294786626760625e-13
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,4.1609829402951194e-10
NM,NM_nuclear_nuclear__large_advanced_0,5,0,-8.324510218370764e-9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,1.2148955389370496e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,6,0,-4.572622445056626e-11
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,1.9301932047996152e7
PNW,PNW_nuclear_nuclear__large_advanced_0,6,0,-1.123053891561391e-8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,1.4728322001090283e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,7,0,-1.8594620176261902e-11
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_advanced_0,7,0,-4.7159956201843914e-8
CA_S,CA_S_nuclear_1,3,1,2.826791166153148e8
NM,NM_nuclear_1,5,1,1.5694063857798246e8
AZ,AZ_onshore_wind_turbine_1,1,1,7.99684405586626e7
AZ,AZ_solar_photovoltaic_1,1,1,2.4905217891743267e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,3.949493492985471e7
CA_N,CA_N_solar_photovoltaic_1,2,1,2.6481549788566953e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.1559774509332603e8
CA_S,CA_S_solar_photovoltaic_1,3,1,6.299847487630197e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,6.732227909192405e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,1.3324108962417462e8
NM,NM_onshore_wind_turbine_1,5,1,3.159988770287398e8
NM,NM_solar_photovoltaic_1,5,1,9.39718532867793e7
PNW,PNW_onshore_wind_turbine_1,6,1,1.363194208952012e8
PNW,PNW_solar_photovoltaic_1,6,1,1.7623349269465902e8
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,4.276540555139978e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,3.8045543427535987e8
AZ,AZ_landbasedwind_class3_conservative_0,1,0,1.2861219707187493e9
AZ,AZ_landbasedwind_class3_conservative_1,1,1,0.0
AZ,AZ_landbasedwind_class3_conservative_2,1,2,0.0
AZ,AZ_landbasedwind_class3_conservative_3,1,3,0.0
AZ,AZ_landbasedwind_class3_conservative_4,1,4,0.0
AZ,AZ_landbasedwind_class3_conservative_5,1,5,0.0
AZ,AZ_landbasedwind_class3_conservative_6,1,6,0.0
AZ,AZ_landbasedwind_class3_conservative_7,1,7,0.0
AZ,AZ_landbasedwind_class3_conservative_8,1,8,0.0
AZ,AZ_landbasedwind_class3_conservative_9,1,9,0.0
AZ,AZ_utilitypv_class1_conservative_1,1,1,0.0
AZ,AZ_utilitypv_class1_conservative_2,1,2,0.0
AZ,AZ_utilitypv_class1_conservative_3,1,3,0.0
AZ,AZ_utilitypv_class1_conservative_4,1,4,0.0
AZ,AZ_utilitypv_class1_conservative_5,1,5,0.0
CA_N,CA_N_landbasedwind_class3_conservative_0,2,0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_1,2,1,0.0
CA_N,CA_N_landbasedwind_class3_conservative_2,2,2,0.0
CA_N,CA_N_landbasedwind_class3_conservative_3,2,3,0.0
CA_N,CA_N_landbasedwind_class3_conservative_4,2,4,0.0
CA_N,CA_N_landbasedwind_class3_conservative_5,2,5,0.0
CA_N,CA_N_landbasedwind_class3_conservative_6,2,6,0.0
CA_N,CA_N_landbasedwind_class3_conservative_7,2,7,0.0
CA_N,CA_N_landbasedwind_class3_conservative_8,2,8,0.0
CA_N,CA_N_landbasedwind_class3_conservative_9,2,9,0.0
CA_N,CA_N_utilitypv_class1_conservative_1,2,1,9.092348176381581e8
CA_N,CA_N_utilitypv_class1_conservative_2,2,2,0.0
CA_N,CA_N_utilitypv_class1_conservative_3,2,3,0.0
CA_N,CA_N_utilitypv_class1_conservative_4,2,4,0.0
CA_N,CA_N_utilitypv_class1_conservative_5,2,5,0.0
CA_S,CA_S_landbasedwind_class3_conservative_0,3,0,1.050119879908183e8
CA_S,CA_S_landbasedwind_class3_conservative_1,3,1,3.416087858147542e7
CA_S,CA_S_landbasedwind_class3_conservative_2,3,2,5.843885710214304e7
CA_S,CA_S_landbasedwind_class3_conservative_3,3,3,4.529395582757284e7
CA_S,CA_S_landbasedwind_class3_conservative_4,3,4,0.0
CA_S,CA_S_landbasedwind_class3_conservative_5,3,5,0.0
CA_S,CA_S_landbasedwind_class3_conservative_6,3,6,0.0
CA_S,CA_S_landbasedwind_class3_conservative_7,3,7,0.0
CA_S,CA_S_landbasedwind_class3_conservative_8,3,8,0.0
CA_S,CA_S_landbasedwind_class3_conservative_9,3,9,0.0
CA_S,CA_S_utilitypv_class1_conservative_1,3,1,0.0
CA_S,CA_S_utilitypv_class1_conservative_2,3,2,0.0
CA_S,CA_S_utilitypv_class1_conservative_3,3,3,0.0
CA_S,CA_S_utilitypv_class1_conservative_4,3,4,0.0
CA_S,CA_S_utilitypv_class1_conservative_5,3,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_0,4,0,1.5509796211272702e9
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_1,4,1,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_2,4,2,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_3,4,3,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_4,4,4,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_5,4,5,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_6,4,6,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_7,4,7,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_8,4,8,0.0
MT_WY_CO,MT_WY_CO_landbasedwind_class3_conservative_9,4,9,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_1,4,1,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_2,4,2,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_3,4,3,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_4,4,4,0.0
MT_WY_CO,MT_WY_CO_utilitypv_class1_conservative_5,4,5,0.0
NM,NM_landbasedwind_class3_conservative_0,5,0,6.629368204258018e8
NM,NM_landbasedwind_class3_conservative_1,5,1,0.0
NM,NM_landbasedwind_class3_conservative_2,5,2,0.0
NM,NM_landbasedwind_class3_conservative_3,5,3,0.0
NM,NM_landbasedwind_class3_conservative_4,5,4,0.0
NM,NM_landbasedwind_class3_conservative_5,5,5,0.0
NM,NM_landbasedwind_class3_conservative_6,5,6,0.0
NM,NM_landbasedwind_class3_conservative_7,5,7,0.0
NM,NM_landbasedwind_class3_conservative_8,5,8,0.0
NM,NM_landbasedwind_class3_conservative_9,5,9,0.0
NM,NM_utilitypv_class1_conservative_1,5,1,0.0
NM,NM_utilitypv_class1_conservative_2,5,2,0.0
NM,NM_utilitypv_class1_conservative_3,5,3,0.0
NM,NM_utilitypv_class1_conservative_4,5,4,0.0
NM,NM_utilitypv_class1_conservative_5,5,5,0.0
PNW,PNW_landbasedwind_class3_conservative_0,6,0,1.8280685473007324e9
PNW,PNW_landbasedwind_class3_conservative_1,6,1,0.0
PNW,PNW_landbasedwind_class3_conservative_2,6,2,0.0
PNW,PNW_landbasedwind_class3_conservative_3,6,3,0.0
PNW,PNW_landbasedwind_class3_conservative_4,6,4,0.0
PNW,PNW_landbasedwind_class3_conservative_5,6,5,0.0
PNW,PNW_landbasedwind_class3_conservative_6,6,6,0.0
PNW,PNW_landbasedwind_class3_conservative_7,6,7,0.0
PNW,PNW_landbasedwind_class3_conservative_8,6,8,0.0
PNW,PNW_landbasedwind_class3_conservative_9,6,9,0.0
PNW,PNW_utilitypv_class1_conservative_1,6,1,0.0
PNW,PNW_utilitypv_class1_conservative_2,6,2,0.0
PNW,PNW_utilitypv_class1_conservative_3,6,3,0.0
PNW,PNW_utilitypv_class1_conservative_4,6,4,0.0
PNW,PNW_utilitypv_class1_conservative_5,6,5,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_0,7,0,1.8612447103446153e8
UT_NV,UT_NV_landbasedwind_class3_conservative_1,7,1,7.403555736360682e8
UT_NV,UT_NV_landbasedwind_class3_conservative_2,7,2,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_3,7,3,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_4,7,4,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_5,7,5,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_6,7,6,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_7,7,7,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_8,7,8,0.0
UT_NV,UT_NV_landbasedwind_class3_conservative_9,7,9,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_1,7,1,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_2,7,2,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_3,7,3,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_4,7,4,0.0
UT_NV,UT_NV_utilitypv_class1_conservative_5,7,5,0.0
AZ,AZ_Deep_5_5_257_c171,1,0,8.6317463427431e8
AZ,AZ_Deep_6_5_283_c176,1,0,0.0
AZ,AZ_Deep_3_5_200_c161,1,0,0.0
AZ,AZ_Deep_6_5_273_c177,1,0,0.0
AZ,AZ_Deep_5_5_238_c172,1,0,0.0
AZ,AZ_Deep_6_5_263_c178,1,0,0.0
AZ,AZ_batteries_1,1,1,2.0728547180910033e8
