Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,5.2172195510232106e7,0.0,5.2172195510232106e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,7.1033070626722835e6,0.0,0.0,0.0,7.1033070626722835e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,938587.1073192651,0.0,0.0,0.0,938587.1073192651
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.7692769756653994e7,0.0,0.0,1.7692769756653994e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,2.191687437221831e8,0.0,2.191687437221831e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.862966293144395e8,0.0,5.862966293144395e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,2.104482565049522e8,0.0,2.104482565049522e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.8691314568358354e7,0.0,4.8691314568358354e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,1.0606841945520537e8,0.0,1.0606841945520537e8
AZ,AZ_other_peaker_1,1,1,0.0,0.0,1.052472595183043e7,0.0,1.052472595183043e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610457e8,0.0,0.0,0.0,6.382061138610457e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.74302113804181e8,0.0,0.0,0.0,2.74302113804181e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.513566121504748e7,0.0,0.0,0.0,3.513566121504748e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930211997e8,0.0,0.0,0.0,8.041707930211997e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.077489805604671e8,0.0,0.0,0.0,5.077489805604671e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.3045669512797624e7,0.0,0.0,0.0,3.3045669512797624e7
CA_S,CA_S_other_peaker_1,3,1,2.089991702249861e6,0.0,0.0,0.0,2.089991702249861e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.446598101183431e8,0.0,0.0,4.446598101183431e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3513271738200206e8,0.0,0.0,2.3513271738200206e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9234393462784395e8,0.0,0.0,1.9234393462784395e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.09609385414588e7,0.0,0.0,7.09609385414588e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0685632021619618e7,0.0,0.0,3.0685632021619618e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,2.0814798359627232e7,2.0814798359627232e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,8.938198802091876e7,8.938198802091876e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,8.301590358755226e7,8.301590358755226e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.5475937741411157e7,1.5475937741411157e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,216257.6452948284,216257.6452948284
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.121703112478192e8,0.0,0.0,4.121703112478192e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.5703570913203e7,0.0,0.0,8.5703570913203e7
PNW,PNW_nuclear_1,6,1,0.0,7.63327479076814e7,0.0,0.0,7.63327479076814e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8350366069552943e7,0.0,0.0,1.8350366069552943e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.1582073111726114e8,0.0,0.0,2.1582073111726114e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.192682735381012e8,0.0,0.0,5.192682735381012e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3524359062392238e8,0.0,0.0,1.3524359062392238e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2913088099134594e7,0.0,0.0,2.2913088099134594e7
