Time_Index,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test
988,0.0,0.0,0.0
989,0.0,0.0,0.0
990,0.0,0.0,0.0
991,0.0,0.0,0.004
992,0.3,0.264,0.051
993,0.794,0.852,0.202
994,0.8,0.912,0.264
995,0.826,0.877,0.263
996,0.83,0.834,0.311
997,0.814,0.819,0.402
998,0.874,0.834,0.392
999,0.911,0.881,0.459
1000,0.9,0.887,0.417
1001,0.421,0.668,0.111
1002,0.011,0.05,0.001
1003,0.0,0.0,0.0
1004,0.0,0.0,0.0
1005,0.0,0.0,0.0
1006,0.0,0.0,0.0
1007,0.0,0.0,0.0
1008,0.0,0.0,0.0
1009,0.0,0.0,0.0
1010,0.0,0.0,0.0
1011,0.0,0.0,0.0
1012,0.0,0.0,0.0
1013,0.0,0.0,0.0
1014,0.0,0.0,0.0
1015,0.0,0.0,0.218
1016,0.321,0.306,0.631
1017,0.871,0.896,0.858
1018,0.929,0.933,0.967
1019,0.895,0.891,0.992
1020,0.865,0.843,1.0
1021,0.862,0.832,0.989
1022,0.873,0.855,0.921
1023,0.884,0.895,0.923
1024,0.829,0.905,0.775
1025,0.339,0.708,0.224
1026,0.009,0.062,0.003
1027,0.0,0.0,0.0
1028,0.0,0.0,0.0
1029,0.0,0.0,0.0
1030,0.0,0.0,0.0
1031,0.0,0.0,0.0
1032,0.0,0.0,0.0
1033,0.0,0.0,0.0
1034,0.0,0.0,0.0
1035,0.0,0.0,0.0
1036,0.0,0.0,0.0
1037,0.0,0.0,0.0
1038,0.0,0.0,0.0
1039,0.009,0.0,0.122
1040,0.35,0.023,0.349
1041,0.863,0.089,0.596
1042,0.915,0.167,0.662
1043,0.842,0.304,0.653
1044,0.808,0.409,0.599
1045,0.772,0.363,0.601
1046,0.781,0.549,0.501
1047,0.893,0.341,0.566
1048,0.899,0.231,0.356
1049,0.465,0.135,0.176
1050,0.014,0.0,0.002
1051,0.0,0.0,0.0
1052,0.0,0.0,0.0
1053,0.0,0.0,0.0
1054,0.0,0.0,0.0
1055,0.0,0.0,0.0
1056,0.0,0.0,0.0
1057,0.0,0.0,0.0
1058,0.0,0.0,0.0
1059,0.0,0.0,0.0
1060,0.0,0.0,0.0
1061,0.0,0.0,0.0
1062,0.0,0.0,0.0
1063,0.011,0.0,0.089
1064,0.385,0.248,0.352
1065,0.857,0.282,0.536
1066,0.898,0.431,0.706
1067,0.925,0.454,0.838
1068,0.863,0.371,0.861
1069,0.842,0.521,0.789
1070,0.923,0.542,0.673
1071,0.863,0.338,0.8
1072,0.43,0.495,0.667
1073,0.137,0.126,0.314
1074,0.015,0.005,0.005
1075,0.0,0.0,0.0
1076,0.0,0.0,0.0
1077,0.0,0.0,0.0
1078,0.0,0.0,0.0
1079,0.0,0.0,0.0
1080,0.0,0.0,0.0
1081,0.0,0.0,0.0
1082,0.0,0.0,0.0
1083,0.0,0.0,0.0
1084,0.0,0.0,0.0
1085,0.0,0.0,0.0
1086,0.0,0.0,0.0
1087,0.0,0.0,0.264
1088,0.423,0.012,0.668
1089,0.902,0.044,0.872
1090,0.964,0.081,0.95
1091,0.952,0.117,1.0
1092,0.921,0.143,1.0
1093,0.918,0.151,1.0
1094,0.936,0.144,1.0
1095,0.938,0.114,0.959
1096,0.916,0.253,0.813
1097,0.489,0.042,0.298
1098,0.016,0.0,0.005
1099,0.0,0.0,0.0
1100,0.0,0.0,0.0
1101,0.0,0.0,0.0
1102,0.0,0.0,0.0
1103,0.0,0.0,0.0
1104,0.0,0.0,0.0
1105,0.0,0.0,0.0
1106,0.0,0.0,0.0
1107,0.0,0.0,0.0
1108,0.0,0.0,0.0
1109,0.0,0.0,0.0
1110,0.0,0.0,0.0
1111,0.007,0.0,0.283
1112,0.365,0.257,0.667
1113,0.902,0.356,0.873
1114,0.938,0.5,0.968
1115,0.819,0.479,1.0
1116,0.812,0.704,1.0
1117,0.798,0.785,1.0
1118,0.865,0.762,1.0
1119,0.91,0.874,0.937
1120,0.894,0.554,0.807
1121,0.389,0.315,0.397
1122,0.014,0.064,0.007
1123,0.0,0.0,0.0
1124,0.0,0.0,0.0
1125,0.0,0.0,0.0
1126,0.0,0.0,0.0
1127,0.0,0.0,0.0
1128,0.0,0.0,0.0
1129,0.0,0.0,0.0
1130,0.0,0.0,0.0
1131,0.0,0.0,0.0
1132,0.0,0.0,0.0
1133,0.0,0.0,0.0
1134,0.0,0.0,0.0
1135,0.011,0.0,0.284
1136,0.412,0.114,0.661
1137,0.946,0.176,0.857
1138,0.966,0.281,0.971
1139,0.942,0.384,1.0
1140,0.912,0.277,1.0
1141,0.909,0.386,1.0
1142,0.916,0.351,0.958
1143,0.949,0.248,0.866
1144,0.928,0.129,0.711
1145,0.436,0.188,0.352
1146,0.018,0.022,0.008
1147,0.0,0.0,0.0
1148,0.0,0.0,0.0
1149,0.0,0.0,0.0
1150,0.0,0.0,0.0
1151,0.0,0.0,0.0
1152,0.0,0.0,0.0
1153,0.0,0.0,0.0
1154,0.0,0.0,0.0
1155,0.0,0.0,0.0
1156,0.0,0.0,0.0
1157,0.0,0.0,0.0
1158,0.0,0.0,0.0
1159,0.006,0.0,0.015
1160,0.105,0.396,0.122
1161,0.242,0.929,0.23
1162,0.541,0.944,0.303
1163,0.819,0.922,0.387
1164,0.742,0.872,0.461
1165,0.712,0.86,0.567
1166,0.897,0.871,0.526
1167,0.954,0.903,0.573
1168,0.889,0.881,0.51
1169,0.439,0.683,0.24
1170,0.018,0.062,0.006
1171,0.0,0.0,0.0
1172,0.0,0.0,0.0
1173,0.0,0.0,0.0
1174,0.0,0.0,0.0
1175,0.0,0.0,0.0
1176,0.0,0.0,0.0
1177,0.0,0.0,0.0
1178,0.0,0.0,0.0
1179,0.0,0.0,0.0
1180,0.0,0.0,0.0
1181,0.0,0.0,0.0
1182,0.0,0.0,0.0
1183,0.017,0.0,0.152
1184,0.433,0.198,0.234
1185,0.846,0.183,0.216
1186,0.941,0.247,0.276
1187,0.929,0.668,0.484
1188,0.893,0.661,0.471
1189,0.734,0.18,0.477
1190,0.639,0.139,0.385
1191,0.371,0.173,0.431
1192,0.132,0.384,0.353
1193,0.085,0.661,0.2
1194,0.008,0.076,0.006
1195,0.0,0.0,0.0
1196,0.0,0.0,0.0
1197,0.0,0.0,0.0
1198,0.0,0.0,0.0
1199,0.0,0.0,0.0
1200,0.0,0.0,0.0
1201,0.0,0.0,0.0
1202,0.0,0.0,0.0
1203,0.0,0.0,0.0
1204,0.0,0.0,0.0
1205,0.0,0.0,0.0
1206,0.0,0.0,0.0
1207,0.02,0.003,0.233
1208,0.536,0.471,0.567
1209,0.966,0.944,0.821
1210,0.95,0.944,0.893
1211,0.595,0.944,0.926
1212,0.683,0.911,0.887
1213,0.821,0.904,0.847
1214,0.734,0.918,0.831
1215,0.55,0.944,0.831
1216,0.349,0.944,0.78
1217,0.449,0.848,0.415
1218,0.02,0.123,0.015
1219,0.0,0.0,0.0
1220,0.0,0.0,0.0
1221,0.0,0.0,0.0
1222,0.0,0.0,0.0
1223,0.0,0.0,0.0
1224,0.0,0.0,0.0
1225,0.0,0.0,0.0
1226,0.0,0.0,0.0
1227,0.0,0.0,0.0
1228,0.0,0.0,0.0
1229,0.0,0.0,0.0
1230,0.0,0.0,0.0
1231,0.0,0.0,0.323
1232,0.226,0.417,0.695
1233,0.578,0.927,0.902
1234,0.5,0.944,1.0
1235,0.705,0.944,1.0
1236,0.446,0.895,1.0
1237,0.801,0.893,1.0
1238,0.453,0.905,1.0
1239,0.241,0.944,0.961
1240,0.737,0.944,0.796
1241,0.496,0.811,0.357
1242,0.022,0.085,0.014
1243,0.0,0.0,0.0
1244,0.0,0.0,0.0
1245,0.0,0.0,0.0
1246,0.0,0.0,0.0
1247,0.0,0.0,0.0
1248,0.0,0.0,0.0
1249,0.0,0.0,0.0
1250,0.0,0.0,0.0
1251,0.0,0.0,0.0
1252,0.0,0.0,0.0
1253,0.0,0.0,0.0
1254,0.0,0.0,0.0
1255,0.007,0.002,0.281
1256,0.366,0.458,0.67
1257,0.717,0.944,0.889
1258,0.683,0.944,0.994
1259,0.577,0.944,1.0
1260,0.637,0.9,1.0
1261,0.71,0.899,1.0
1262,0.705,0.906,1.0
1263,0.915,0.944,0.936
1264,0.876,0.944,0.8
1265,0.242,0.795,0.39
1266,0.014,0.075,0.022
1267,0.0,0.0,0.0
1268,0.0,0.0,0.0
1269,0.0,0.0,0.0
1270,0.0,0.0,0.0
1271,0.0,0.0,0.0
1272,0.0,0.0,0.0
1273,0.0,0.0,0.0
1274,0.0,0.0,0.0
1275,0.0,0.0,0.0
1276,0.0,0.0,0.0
1277,0.0,0.0,0.0
1278,0.0,0.0,0.0
1279,0.015,0.002,0.144
1280,0.447,0.425,0.349
1281,0.962,0.913,0.544
1282,0.966,0.944,0.615
1283,0.82,0.94,0.625
1284,0.508,0.893,0.548
1285,0.702,0.887,0.647
1286,0.555,0.895,0.65
1287,0.428,0.933,0.745
1288,0.078,0.926,0.595
1289,0.039,0.764,0.351
1290,0.0,0.084,0.017
1291,0.0,0.0,0.0
1292,0.0,0.0,0.0
1293,0.0,0.0,0.0
1294,0.0,0.0,0.0
1295,0.0,0.0,0.0
1296,0.0,0.0,0.0
1297,0.0,0.0,0.0
1298,0.0,0.0,0.0
1299,0.0,0.0,0.0
1300,0.0,0.0,0.0
1301,0.0,0.0,0.0
1302,0.0,0.0,0.0
1303,0.021,0.003,0.348
1304,0.215,0.443,0.726
1305,0.254,0.904,0.931
1306,0.47,0.944,1.0
1307,0.212,0.933,1.0
1308,0.251,0.893,1.0
1309,0.364,0.885,1.0
1310,0.876,0.898,1.0
1311,0.959,0.928,0.995
1312,0.834,0.915,0.826
1313,0.467,0.612,0.432
1314,0.028,0.099,0.026
1315,0.0,0.0,0.0
1316,0.0,0.0,0.0
1317,0.0,0.0,0.0
1318,0.0,0.0,0.0
1319,0.0,0.0,0.0
1320,0.0,0.0,0.0
1321,0.0,0.0,0.0
1322,0.0,0.0,0.0
1323,0.0,0.0,0.0
1324,0.0,0.0,0.0
1325,0.0,0.0,0.0
1326,0.0,0.0,0.0
1327,0.0,0.0,0.349
1328,0.333,0.239,0.687
1329,0.706,0.773,0.815
1330,0.946,0.878,0.902
1331,0.948,0.793,0.987
1332,0.943,0.585,1.0
1333,0.966,0.728,1.0
1334,0.966,0.681,1.0
1335,0.966,0.784,0.957
1336,0.966,0.737,0.787
1337,0.58,0.401,0.466
1338,0.038,0.036,0.027
1339,0.0,0.0,0.0
1340,0.0,0.0,0.0
1341,0.0,0.0,0.0
1342,0.0,0.0,0.0
1343,0.0,0.0,0.0
1344,0.0,0.0,0.0
1345,0.0,0.0,0.0
1346,0.0,0.0,0.0
1347,0.0,0.0,0.0
1348,0.0,0.0,0.0
1349,0.0,0.0,0.0
1350,0.0,0.0,0.0
1351,0.033,0.0,0.369
1352,0.53,0.288,0.729
1353,0.961,0.732,0.921
1354,0.966,0.852,1.0
1355,0.966,0.834,1.0
1356,0.914,0.836,1.0
1357,0.943,0.844,1.0
1358,0.943,0.817,1.0
1359,0.931,0.838,0.972
1360,0.787,0.592,0.828
1361,0.401,0.449,0.472
1362,0.031,0.044,0.036
1363,0.0,0.0,0.0
1364,0.0,0.0,0.0
1365,0.0,0.0,0.0
1366,0.0,0.0,0.0
1367,0.0,0.0,0.0
1368,0.0,0.0,0.0
1369,0.0,0.0,0.0
1370,0.0,0.0,0.0
1371,0.0,0.0,0.0
1372,0.0,0.0,0.0
1373,0.0,0.0,0.0
1374,0.0,0.0,0.0
1375,0.04,0.001,0.323
1376,0.614,0.37,0.688
1377,0.966,0.831,0.901
1378,0.966,0.923,1.0
1379,0.966,0.855,1.0
1380,0.962,0.633,1.0
1381,0.944,0.598,1.0
1382,0.953,0.675,0.962
1383,0.966,0.73,0.859
1384,0.952,0.795,0.517
1385,0.591,0.431,0.285
1386,0.044,0.025,0.012
1387,0.0,0.0,0.0
1388,0.0,0.0,0.0
1389,0.0,0.0,0.0
1390,0.0,0.0,0.0
1391,0.0,0.0,0.0
1392,0.0,0.0,0.0
1393,0.0,0.0,0.0
1394,0.0,0.0,0.0
1395,0.0,0.0,0.0
1396,0.0,0.0,0.0
1397,0.0,0.0,0.0
1398,0.0,0.0,0.0
1399,0.038,0.0,0.343
1400,0.574,0.355,0.707
1401,0.92,0.82,0.876
1402,0.938,0.918,0.942
1403,0.897,0.917,0.848
1404,0.943,0.847,0.858
1405,0.96,0.851,0.715
1406,0.953,0.881,0.837
1407,0.964,0.903,0.834
1408,0.814,0.832,0.726
1409,0.514,0.64,0.409
1410,0.033,0.07,0.026
1411,0.0,0.0,0.0
1412,0.0,0.0,0.0
1413,0.0,0.0,0.0
1414,0.0,0.0,0.0
1415,0.0,0.0,0.0
1416,0.0,0.0,0.0
1417,0.0,0.0,0.0
1418,0.0,0.0,0.0
1419,0.0,0.0,0.0
1420,0.0,0.0,0.0
1421,0.0,0.0,0.0
1422,0.0,0.0,0.0
1423,0.039,0.013,0.394
1424,0.426,0.464,0.757
1425,0.689,0.944,0.945
1426,0.949,0.944,1.0
1427,0.933,0.944,1.0
1428,0.878,0.925,1.0
1429,0.939,0.928,1.0
1430,0.931,0.943,1.0
1431,0.935,0.944,1.0
1432,0.939,0.944,0.887
1433,0.609,0.883,0.477
1434,0.042,0.168,0.034
1435,0.0,0.0,0.0
1436,0.0,0.0,0.0
1437,0.0,0.0,0.0
1438,0.0,0.0,0.0
1439,0.0,0.0,0.0
1440,0.0,0.0,0.0
1441,0.0,0.0,0.0
1442,0.0,0.0,0.0
1443,0.0,0.0,0.0
1444,0.0,0.0,0.0
1445,0.0,0.0,0.0
1446,0.0,0.0,0.0
1447,0.006,0.015,0.331
1448,0.313,0.526,0.724
1449,0.844,0.943,0.927
1450,0.941,0.944,1.0
1451,0.907,0.944,1.0
1452,0.923,0.92,1.0
1453,0.906,0.909,1.0
1454,0.852,0.912,1.0
1455,0.899,0.915,1.0
1456,0.908,0.876,0.86
1457,0.612,0.677,0.493
1458,0.052,0.09,0.041
1459,0.0,0.0,0.0
1460,0.0,0.0,0.0
1461,0.0,0.0,0.0
1462,0.0,0.0,0.0
1463,0.0,0.0,0.0
1464,0.0,0.0,0.0
1465,0.0,0.0,0.0
1466,0.0,0.0,0.0
1467,0.0,0.0,0.0
1468,0.0,0.0,0.0
1469,0.0,0.0,0.0
1470,0.0,0.0,0.001
1471,0.011,0.002,0.351
1472,0.121,0.32,0.728
1473,0.746,0.74,0.92
1474,0.951,0.861,0.994
1475,0.816,0.916,1.0
1476,0.685,0.886,1.0
1477,0.637,0.835,1.0
1478,0.761,0.764,1.0
1479,0.794,0.567,0.948
1480,0.697,0.26,0.839
1481,0.207,0.08,0.501
1482,0.014,0.007,0.046
1483,0.0,0.0,0.0
1484,0.0,0.0,0.0
1485,0.0,0.0,0.0
1486,0.0,0.0,0.0
1487,0.0,0.0,0.0
1488,0.0,0.0,0.0
1489,0.0,0.0,0.0
1490,0.0,0.0,0.0
1491,0.0,0.0,0.0
1492,0.0,0.0,0.0
1493,0.0,0.0,0.0
1494,0.0,0.0,0.001
1495,0.067,0.024,0.363
1496,0.724,0.581,0.722
1497,0.966,0.828,0.891
1498,0.966,0.944,0.97
1499,0.934,0.944,0.983
1500,0.827,0.68,0.976
1501,0.82,0.651,0.996
1502,0.552,0.691,0.95
1503,0.571,0.906,0.816
1504,0.734,0.944,0.68
1505,0.479,0.842,0.301
1506,0.047,0.185,0.027
1507,0.0,0.0,0.0
1508,0.0,0.0,0.0
1509,0.0,0.0,0.0
1510,0.0,0.0,0.0
1511,0.0,0.0,0.0
1512,0.0,0.0,0.0
1513,0.0,0.0,0.0
1514,0.0,0.0,0.0
1515,0.0,0.0,0.0
1516,0.0,0.0,0.0
1517,0.0,0.0,0.0
1518,0.0,0.0,0.0
1519,0.027,0.017,0.032
1520,0.624,0.519,0.236
1521,0.924,0.807,0.404
1522,0.628,0.94,0.582
1523,0.549,0.742,0.743
1524,0.295,0.89,0.832
1525,0.396,0.898,0.88
1526,0.15,0.878,0.928
1527,0.527,0.842,0.846
1528,0.449,0.576,0.742
1529,0.331,0.243,0.403
1530,0.052,0.043,0.046
1531,0.0,0.0,0.0
1532,0.0,0.0,0.0
1533,0.0,0.0,0.0
1534,0.0,0.0,0.0
1535,0.0,0.0,0.0
1536,0.0,0.0,0.0
1537,0.0,0.0,0.0
1538,0.0,0.0,0.0
1539,0.0,0.0,0.0
1540,0.0,0.0,0.0
1541,0.0,0.0,0.0
1542,0.0,0.0,0.002
1543,0.102,0.008,0.324
1544,0.757,0.244,0.613
1545,0.85,0.745,0.773
1546,0.42,0.822,0.93
1547,0.592,0.944,0.938
1548,0.885,0.944,0.929
1549,0.966,0.928,0.908
1550,0.966,0.773,0.809
1551,0.966,0.583,0.796
1552,0.966,0.216,0.612
1553,0.677,0.114,0.347
1554,0.083,0.051,0.026
1555,0.0,0.0,0.0
1556,0.0,0.0,0.0
1557,0.0,0.0,0.0
1558,0.0,0.0,0.0
1559,0.0,0.0,0.0
1560,0.0,0.0,0.0
1561,0.0,0.0,0.0
1562,0.0,0.0,0.0
1563,0.0,0.0,0.0
1564,0.0,0.0,0.0
1565,0.0,0.0,0.0
1566,0.0,0.0,0.001
1567,0.061,0.037,0.153
1568,0.124,0.666,0.336
1569,0.091,0.944,0.513
1570,0.164,0.944,0.472
1571,0.221,0.944,0.582
1572,0.277,0.944,0.719
1573,0.341,0.944,0.701
1574,0.249,0.944,0.655
1575,0.315,0.944,0.497
1576,0.316,0.944,0.391
1577,0.256,0.848,0.258
1578,0.047,0.204,0.02
1579,0.0,0.0,0.0
1580,0.0,0.0,0.0
1581,0.0,0.0,0.0
1582,0.0,0.0,0.0
1583,0.0,0.0,0.0
1584,0.0,0.0,0.0
1585,0.0,0.0,0.0
1586,0.0,0.0,0.0
1587,0.0,0.0,0.0
1588,0.0,0.0,0.0
1589,0.0,0.0,0.0
1590,0.0,0.0,0.003
1591,0.0,0.0,0.399
1592,0.0,0.0,0.719
1593,0.111,0.003,0.891
1594,0.786,0.068,0.984
1595,0.966,0.144,1.0
1596,0.966,0.386,1.0
1597,0.966,0.565,0.979
1598,0.966,0.313,0.989
1599,0.966,0.28,0.897
1600,0.966,0.163,0.775
1601,0.966,0.129,0.519
1602,0.942,0.081,0.073
1603,0.731,0.1,0.0
1604,0.093,0.066,0.0
1605,0.0,0.0,0.0
1606,0.0,0.0,0.0
1607,0.0,0.0,0.0
1608,0.0,0.0,0.0
1609,0.0,0.0,0.0
1610,0.0,0.0,0.0
1611,0.0,0.0,0.0
1612,0.0,0.0,0.0
1613,0.0,0.0,0.0
1614,0.0,0.0,0.004
1615,0.0,0.0,0.387
1616,0.0,0.0,0.702
1617,0.095,0.056,0.87
1618,0.808,0.7,0.973
1619,0.966,0.623,1.0
1620,0.966,0.828,1.0
1621,0.966,0.944,1.0
1622,0.966,0.944,0.984
1623,0.966,0.931,0.905
1624,0.966,0.926,0.751
1625,0.966,0.944,0.484
1626,0.918,0.944,0.064
1627,0.645,0.868,0.0
1628,0.065,0.21,0.0
1629,0.0,0.0,0.0
1630,0.0,0.0,0.0
1631,0.0,0.0,0.0
1632,0.0,0.0,0.0
1633,0.0,0.0,0.0
1634,0.0,0.0,0.0
1635,0.0,0.0,0.0
1636,0.0,0.0,0.0
1637,0.0,0.0,0.0
1638,0.0,0.0,0.001
1639,0.0,0.0,0.18
1640,0.0,0.0,0.545
1641,0.153,0.041,0.691
1642,0.847,0.716,0.874
1643,0.966,0.944,0.966
1644,0.966,0.944,0.998
1645,0.966,0.944,0.991
1646,0.966,0.944,0.984
1647,0.966,0.944,0.935
1648,0.966,0.944,0.818
1649,0.966,0.944,0.537
1650,0.966,0.944,0.088
1651,0.721,0.929,0.0
1652,0.083,0.26,0.0
1653,0.0,0.0,0.0
1654,0.0,0.0,0.0
1655,0.0,0.0,0.0
1656,0.0,0.0,0.0
1657,0.0,0.0,0.0
1658,0.0,0.0,0.0
1659,0.0,0.0,0.0
1660,0.0,0.0,0.0
1661,0.0,0.0,0.0
1662,0.0,0.0,0.006
1663,0.0,0.0,0.403
1664,0.0,0.0,0.715
1665,0.01,0.083,0.898
1666,0.144,0.869,0.989
1667,0.679,0.944,1.0
1668,0.563,0.944,1.0
1669,0.533,0.944,1.0
1670,0.92,0.944,0.997
1671,0.966,0.944,0.946
1672,0.961,0.944,0.829
1673,0.912,0.944,0.512
1674,0.704,0.944,0.086
1675,0.489,0.904,0.0
1676,0.06,0.273,0.0
1677,0.0,0.0,0.0
1678,0.0,0.0,0.0
1679,0.0,0.0,0.0
1680,0.0,0.0,0.0
1681,0.0,0.0,0.0
1682,0.0,0.0,0.0
1683,0.0,0.0,0.0
1684,0.0,0.0,0.0
1685,0.0,0.0,0.0
1686,0.0,0.0,0.008
1687,0.0,0.0,0.429
1688,0.0,0.0,0.74
1689,0.151,0.071,0.905
1690,0.836,0.808,0.983
1691,0.966,0.944,1.0
1692,0.966,0.944,1.0
1693,0.966,0.944,1.0
1694,0.966,0.944,0.988
1695,0.966,0.944,0.937
1696,0.966,0.944,0.821
1697,0.966,0.944,0.531
1698,0.966,0.944,0.092
1699,0.767,0.919,0.0
1700,0.116,0.273,0.0
1701,0.0,0.0,0.0
1702,0.0,0.0,0.0
1703,0.0,0.0,0.0
1704,0.0,0.0,0.0
1705,0.0,0.0,0.0
1706,0.0,0.0,0.0
1707,0.0,0.0,0.0
1708,0.0,0.0,0.0
1709,0.0,0.0,0.0
1710,0.0,0.0,0.01
1711,0.0,0.0,0.435
1712,0.0,0.0,0.739
1713,0.147,0.092,0.899
1714,0.878,0.863,0.978
1715,0.966,0.944,1.0
1716,0.966,0.944,1.0
1717,0.966,0.944,1.0
1718,0.966,0.944,0.983
1719,0.894,0.944,0.93
1720,0.758,0.931,0.807
1721,0.834,0.944,0.49
1722,0.825,0.944,0.084
1723,0.509,0.838,0.0
1724,0.114,0.244,0.0
1725,0.0,0.0,0.0
1726,0.0,0.0,0.0
1727,0.0,0.0,0.0
1728,0.0,0.0,0.0
1729,0.0,0.0,0.0
1730,0.0,0.0,0.0
1731,0.0,0.0,0.0
1732,0.0,0.0,0.0
1733,0.0,0.0,0.0
1734,0.0,0.0,0.012
1735,0.0,0.0,0.436
1736,0.0,0.0,0.733
1737,0.124,0.056,0.888
1738,0.74,0.695,0.93
1739,0.966,0.944,0.976
1740,0.966,0.944,0.978
1741,0.966,0.944,1.0
1742,0.966,0.944,0.954
1743,0.966,0.944,0.883
1744,0.966,0.944,0.784
1745,0.966,0.944,0.47
1746,0.966,0.944,0.088
1747,0.73,0.853,0.0
1748,0.091,0.262,0.0
1749,0.0,0.0,0.0
1750,0.0,0.0,0.0
1751,0.0,0.0,0.0
1752,0.0,0.0,0.0
1753,0.0,0.0,0.0
1754,0.0,0.0,0.0
1755,0.0,0.0,0.0
1756,0.0,0.0,0.0
1757,0.0,0.0,0.0
1758,0.0,0.0,0.013
1759,0.0,0.0,0.439
1760,0.0,0.0,0.737
1761,0.057,0.107,0.888
1762,0.526,0.873,0.977
1763,0.694,0.944,1.0
1764,0.966,0.944,1.0
1765,0.966,0.944,1.0
1766,0.966,0.944,0.981
1767,0.966,0.944,0.927
1768,0.966,0.944,0.79
1769,0.966,0.944,0.494
1770,0.966,0.944,0.09
1771,0.792,0.884,0.0
1772,0.133,0.282,0.0
1773,0.0,0.0,0.0
1774,0.0,0.0,0.0
1775,0.0,0.0,0.0
1776,0.0,0.0,0.0
1777,0.0,0.0,0.0
1778,0.0,0.0,0.0
1779,0.0,0.0,0.0
1780,0.0,0.0,0.0
1781,0.0,0.0,0.0
1782,0.0,0.0,0.018
1783,0.0,0.0,0.454
1784,0.0,0.0,0.744
1785,0.16,0.088,0.894
1786,0.823,0.799,0.974
1787,0.966,0.944,0.997
1788,0.966,0.944,1.0
1789,0.966,0.944,0.993
1790,0.966,0.944,0.97
1791,0.966,0.944,0.914
1792,0.966,0.944,0.787
1793,0.966,0.944,0.5
1794,0.966,0.944,0.099
1795,0.756,0.897,0.0
1796,0.13,0.307,0.0
1797,0.0,0.0,0.0
1798,0.0,0.0,0.0
1799,0.0,0.0,0.0
1800,0.0,0.0,0.0
1801,0.0,0.0,0.0
1802,0.0,0.0,0.0
1803,0.0,0.0,0.0
1804,0.0,0.0,0.0
1805,0.0,0.0,0.0
1806,0.0,0.0,0.02
1807,0.0,0.0,0.43
1808,0.0,0.0,0.676
1809,0.189,0.008,0.791
1810,0.904,0.04,0.839
1811,0.966,0.116,0.815
1812,0.966,0.131,0.801
1813,0.966,0.167,0.821
1814,0.966,0.416,0.793
1815,0.966,0.663,0.697
1816,0.966,0.644,0.646
1817,0.966,0.569,0.361
1818,0.966,0.111,0.059
1819,0.791,0.049,0.0
1820,0.137,0.012,0.0
1821,0.0,0.0,0.0
1822,0.0,0.0,0.0
1823,0.0,0.0,0.0
1824,0.0,0.0,0.0
1825,0.0,0.0,0.0
1826,0.0,0.0,0.0
1827,0.0,0.0,0.0
1828,0.0,0.0,0.0
1829,0.0,0.0,0.0
1830,0.0,0.0,0.03
1831,0.0,0.0,0.462
1832,0.0,0.0,0.749
1833,0.216,0.023,0.878
1834,0.945,0.223,0.971
1835,0.966,0.887,0.985
1836,0.966,0.944,0.994
1837,0.966,0.771,1.0
1838,0.966,0.944,0.975
1839,0.935,0.944,0.895
1840,0.966,0.944,0.771
1841,0.966,0.944,0.45
1842,0.966,0.944,0.086
1843,0.815,0.944,0.0
1844,0.147,0.363,0.0
1845,0.0,0.0,0.0
1846,0.0,0.0,0.0
1847,0.0,0.0,0.0
1848,0.0,0.0,0.0
1849,0.0,0.0,0.0
1850,0.0,0.0,0.0
1851,0.0,0.0,0.0
1852,0.0,0.0,0.0
1853,0.0,0.0,0.0
1854,0.0,0.0,0.047
1855,0.0,0.0,0.43
1856,0.0,0.0,0.7
1857,0.199,0.175,0.898
1858,0.918,0.944,0.993
1859,0.966,0.944,1.0
1860,0.966,0.944,1.0
1861,0.966,0.944,1.0
1862,0.966,0.944,1.0
1863,0.945,0.944,0.951
1864,0.966,0.944,0.825
1865,0.966,0.944,0.476
1866,0.966,0.886,0.107
1867,0.634,0.825,0.0
1868,0.06,0.19,0.0
1869,0.0,0.0,0.0
1870,0.0,0.0,0.0
1871,0.0,0.0,0.0
1872,0.0,0.0,0.0
1873,0.0,0.0,0.0
1874,0.0,0.0,0.0
1875,0.0,0.0,0.0
1876,0.0,0.0,0.0
1877,0.0,0.0,0.0
1878,0.0,0.0,0.029
1879,0.0,0.0,0.361
1880,0.0,0.0,0.605
1881,0.206,0.105,0.748
1882,0.86,0.637,0.592
1883,0.966,0.322,0.568
1884,0.966,0.544,0.682
1885,0.966,0.464,0.756
1886,0.966,0.611,0.723
1887,0.953,0.724,0.631
1888,0.965,0.245,0.552
1889,0.966,0.133,0.415
1890,0.636,0.095,0.088
1891,0.444,0.569,0.0
1892,0.137,0.313,0.0
1893,0.0,0.0,0.0
1894,0.0,0.0,0.0
1895,0.0,0.0,0.0
1896,0.0,0.0,0.0
1897,0.0,0.0,0.0
1898,0.0,0.0,0.0
1899,0.0,0.0,0.0
1900,0.0,0.0,0.0
1901,0.0,0.0,0.0
1902,0.0,0.0,0.018
1903,0.0,0.0,0.271
1904,0.0,0.0,0.504
1905,0.225,0.031,0.692
1906,0.839,0.392,0.675
1907,0.966,0.738,0.735
1908,0.966,0.834,0.741
1909,0.966,0.897,0.789
1910,0.942,0.825,0.825
1911,0.858,0.853,0.662
1912,0.681,0.829,0.545
1913,0.86,0.689,0.411
1914,0.775,0.357,0.089
1915,0.761,0.095,0.0
1916,0.153,0.014,0.0
1917,0.0,0.0,0.0
1918,0.0,0.0,0.0
